oid,cid,pid,quantity,discount,order_date
0b0b96bd-1381-48c6-8177-45f2421f4e00,e60511a4-2c69-449d-ad38-69415878e91f,c0957682-389c-4958-a25d-d22ad8b7abc5,2,13.21,2024-04-06T11:05:40.964748
e04f09e0-08c5-4ed8-a6e0-0b3aaa61d935,9f019e21-9941-4981-a01f-45ad0948e052,976ab66a-7932-4b9c-a9b8-decda93aa737,4,9.74,2024-04-06T01:40:14.809984
4df86f56-e814-4f4f-8e5e-b94e0aab01ab,df6f3728-5cd0-4a30-bdea-c66161f30910,cb600353-551e-4ace-9cef-82e1c4c128d4,4,15.31,2024-04-06T04:05:53.252155
8aedd5b8-54c7-4b79-b5ea-8cd81c929007,e8442647-d421-4286-b25f-de8df7005262,011ed7fb-73c9-4892-81b8-ba5100569f01,4,13.54,2024-04-06T11:23:07.546698
375de678-4401-49a7-bc37-55217d155c3b,c63dfa85-d17c-4af8-a46c-b7a96266898b,e46acaa1-09c1-4655-901c-8005d92d6c38,1,0.81,2024-04-06T18:19:59.549915
e88ad133-b04a-45a6-ba7c-bad97e6ab1ef,f1f408b2-a2a4-4062-90fb-8fe6200cf1ff,67c88b8f-cd82-44c6-993e-ccdbb5062dbc,1,15.8,2024-04-06T09:32:50.934434
c6175b30-22e1-4cd2-b79a-b8175047826f,b2b8ec35-967b-4378-8e11-6e3272ae1415,748e1685-6fb8-41c3-82bf-a74e69ae9330,5,5.78,2024-04-06T06:47:51.574437
973b2411-d294-455e-b3aa-91b36b16ed3f,21309919-37f8-482c-a89f-3952764e41e5,1cd7972b-473b-4033-892e-dd4f120e32cf,2,17.14,2024-04-06T15:55:45.923922
3ce1e02e-152f-40f0-a2d9-442c72ac4bd3,7b4e7282-9dfc-4049-8ad3-e7315cc9a4d3,e9f5a7dd-66b5-46b5-97ea-140e861947fe,2,15.48,2024-04-06T09:09:28.516361
a7789939-05f7-4d51-b882-ab2c1db1d93c,1184e5d5-d842-40ca-abdd-4bb243f52041,0b77a435-64e4-46ab-a36b-e0ce5cdf0681,5,18.37,2024-04-06T20:56:00.803296
9d9eb43d-63f3-4af8-a95c-da7785985fd1,4f3ba29b-1d7a-4c4e-994f-85f1be976ea1,14cba401-d75e-49dc-8557-d410818247c9,4,13.22,2024-04-06T23:41:30.763272
825c0c42-4c97-4dbb-8c37-1ece42b5aa05,4f37fa91-91af-42d7-8a0a-228b99dccd44,ea14c5a1-616f-42e5-939a-bbf72534bf99,5,0.3,2024-04-06T04:58:05.545069
d2ed5812-8632-4d3e-9926-f51341061106,7e113f09-7dc2-481b-8498-fa804ce7991c,fe981878-1a04-484c-b605-337ea5027241,3,7.58,2024-04-06T10:59:53.949979
