payid,oid,amount,method_payment,provider,payment_status,order_status
33338beb-d3ce-4179-83db-98958cddd702,0cffb660-948a-4a9e-9821-5527b5c1d79b,1883.81,Debit Card,Square,Paid,Cancelled
0a559960-9879-472e-9444-efa9e33bc01b,fccadc7f-7bd2-484a-b8e3-d2f1c8a437fc,2150.66,Cash on Delivery,Square,Paid,Shipped
7e08ff04-2fa6-43ed-bdda-d0d5a2b7a3bb,d4b81e0c-9f8c-42d8-9cc2-01fe19fd6f92,1344.18,Credit Card,Stripe,Paid,Cancelled
2f3d42c9-6749-4abe-82ad-eb587f7a8b1e,55c40b59-b671-4634-9c29-189f67a1e358,3301.51,PayPal,Bank,Failed,Shipped
b1123217-5f91-4ae1-804a-42ec007db27d,0c5ffebe-2224-400f-9a0a-db3919135835,1161.62,UPI,Bank,Pending,Shipped
6ab1f006-b726-4c6a-8848-8cc3cc1886f2,e5f89aeb-a026-4b20-b628-8c1866aff53e,1976.17,Credit Card,Square,Failed,Placed
a9fa5eda-d25d-4862-b959-ff6a22115292,0903c96a-66aa-4162-8fc7-939b4d41fd4c,1991.5,Cash on Delivery,Square,Failed,Cancelled
0e061473-bfc1-461c-a80f-bfdf2f019dfc,463817ac-2772-4d22-82f4-b66aae05230d,278.98,PayPal,Bank,Paid,Cancelled
eef39dc6-ef2a-4a2a-97f7-39a4b0567e74,12a41503-0a0e-47a9-8b83-c70a8047f4c2,550.33,Credit Card,Stripe,Pending,Cancelled
0605ac39-9cc1-47d2-8091-00057dc85eb5,5e4b8e9d-f595-476f-9b0d-b0e5a4e89632,1358.73,Debit Card,Stripe,Failed,Shipped
da745bd4-d0d9-4196-a783-ed8c2278c01a,ed831147-863e-4317-a364-3212371d0f26,1513.54,PayPal,Bank,Failed,Cancelled
45890b4c-798e-4e34-8aad-f0061fe0f477,c59e166e-366c-4c98-b05c-9b8a7b4c1cde,418.27,Cash on Delivery,Stripe,Pending,Shipped
41bad2a8-9ba0-4341-8af1-2f12981dc4a2,a7cb090c-43c0-4e8a-b015-58fa0a6e7894,3179.85,PayPal,Bank,Pending,Placed
1608fdfc-1472-4d9d-b24e-394573b827f6,129ffb40-0f49-443b-bc13-459f42b44a27,1896.35,Credit Card,PayPal,Paid,Cancelled
5156d5f7-734a-4d8c-b8c3-ab89d850ccbe,1f1dc31e-d546-4158-ad0d-9d052d3f78da,1361.19,Cash on Delivery,Square,Paid,Placed
dbc36f16-25cc-4c05-958a-66a9fe51b5c0,32fb00ad-986c-4dfa-8c96-11afa7177843,4537.71,PayPal,PayPal,Paid,Cancelled
60595806-5ecf-4c2c-8969-a799846888c9,0f15e1c4-f647-4f01-b702-4b1f41bd644c,503.02,Credit Card,PayPal,Paid,Shipped
0d57508b-6e5c-410e-a820-7d013ffb5395,8ab88d26-91ad-4a04-bbd6-0926ee8660b2,956.96,UPI,PayPal,Paid,Placed
5870b98c-5663-48aa-a9ec-6156d21d2268,4301a621-4fdf-4f6a-ac53-bfefb325ec7b,3665.06,PayPal,PayPal,Paid,Placed
65f9f3d0-2735-4236-95d3-87234fc3240c,7d516dda-bcf2-4fa1-858f-75d80690fd44,491.38,PayPal,PayPal,Pending,Shipped
256116be-3fae-40ef-8ae1-d860d191df03,1498163f-5834-451a-bb71-dd44a184139c,3816.45,Debit Card,Square,Failed,Placed
8bb85d3f-9094-4fde-81d4-f6369871c917,6e9f3548-bbd4-429d-8f96-1d6dbadb5462,2584.5,Cash on Delivery,Square,Failed,Shipped
7e9b2a46-f3be-4fe1-bab5-d151fe03b2ca,34a03f2b-68a6-479d-b8fd-7a4026716060,2357.2,PayPal,Stripe,Failed,Placed
