oid,cid,pid,quantity,discount,order_date
d7e24110-51e5-465f-83ce-0f63a0d65229,2e81b0f0-c1e7-472c-a762-da7d80f92d36,99e335cb-3434-4a20-964a-75f6636eb3fe,2,2.81,2024-12-11T15:47:25.057828
42951a99-6f60-459b-8a88-ce873a7a6f15,da7a7c40-68be-42cf-9d38-bc6c4f73fd11,081f1dd7-c58a-4c37-a73d-9b714d4ce4a1,1,10.12,2024-12-11T02:41:15.515902
92b908e7-264e-4f4c-83fd-f19dfef3ff12,f40d7464-639f-4492-b800-46d7fe624ea4,bfcbc3ef-be5f-4290-8119-efb4535e1b69,4,4.35,2024-12-11T12:32:44.287671
09f3d9a6-46c2-41cc-88b9-1d235a6103b1,c8ecc836-1c34-4a40-a238-559905f3b2b2,0b011869-d125-4593-89d1-cb0a3f779011,2,10.18,2024-12-11T21:08:48.779939
64def3cb-7cc7-4eef-899e-4cdfe683e376,4cdcf5d8-a1bd-446e-bc41-df9d0bba0f22,c78711fe-72c1-4cf1-9c83-6b18c56c172b,1,8.8,2024-12-11T04:28:51.103257
e18801e2-0926-44a3-ba5a-a1fa1c3d6ccb,e0c59bd2-6307-4386-b521-824ea8865f5a,5d2a28e7-64d0-46c4-be10-89d1a11d54de,3,4.34,2024-12-11T03:46:41.139059
fabedf74-5ed7-433e-8160-bb5f1716f278,51f74f0a-defc-44ba-9400-ef2307b7998a,e656c20b-f772-4e7d-b41b-c02753869990,3,5.92,2024-12-11T03:20:16.696533
8cf6e92b-d0b1-4d42-80a7-fbf8e980c568,75f05203-6bd6-43f1-9adb-a5ea165ee774,04b339b8-ac56-444f-9528-340b743422dc,5,16.6,2024-12-11T04:24:30.732943
405b43d2-30f8-4ef9-84f2-cf1e59bb3569,7367ea10-f3cc-40b2-a4ab-06e07d43f65b,45e5a308-9dbf-4d61-a6c7-a6c47c4992d5,4,6.7,2024-12-11T01:33:12.385910
4c84ec01-161c-4c19-88b5-67b742f57650,45b47985-47c5-47a5-8b5c-631809168e3c,535d3fad-4d4f-44b6-85ef-7e000dddba9b,4,15.44,2024-12-11T23:29:13.488611
834856a2-15b8-447c-9df7-44e5afe39b3b,42e3ce28-73a3-40fd-9acf-dd5cabf59ea4,6ce034cc-7888-45e6-84d6-3868bf29d69a,4,17.23,2024-12-11T03:27:46.998345
e4ba16fa-9ceb-4c9d-a5bf-815a11ed262b,8cf9c5d8-871c-461c-9b9e-11fe62ccdf9f,32db2969-3267-4f2c-96f4-9b32b36d8bcf,5,1.16,2024-12-11T12:56:21.812348
f5c1c0cf-608a-4c1c-855d-4d6aa3dfe2b2,2fb88b3e-a0e5-4dc2-8964-0f6ac3308820,21ceb7fc-1be3-4b65-89ed-30dbfd15a44e,2,4.8,2024-12-11T07:50:45.445113
ab6bf9e2-04d4-4a74-a7a7-fdb917e9f7d9,a0d3c988-71bc-4a38-b07f-5e251ed3d781,b97d9dc0-8bad-47df-aba7-4896bd9b0c38,4,8.25,2024-12-11T17:41:20.163997
0453ed46-643e-4ada-a445-cfd9127c5cd4,505b9f6e-7190-42d7-9931-29b120af80e1,ed4bc41b-4f5e-4cc5-a609-6d7ba5c3772e,5,7.4,2024-12-11T10:45:00.768012
60fdcef7-b233-4659-9181-b01a2aa16637,31c152bc-10a0-4645-bc14-6ebab0f0875a,699b2d29-2f4e-4275-8a61-a41a6c9ab7be,2,14.64,2024-12-11T22:44:35.375488
6a128912-927f-41e3-aa5f-75ad1be237ae,bf182a74-ea08-4646-8f24-dd70985ab001,c0c8bd51-7947-4e87-8ddc-02c0b7e288e1,5,17.81,2024-12-11T10:40:39.669597
adf8ac4a-4874-4011-a9fd-ff980b91178d,b4eea8a5-07da-43f7-962f-8cad37581aad,cf12393a-5cde-4d69-b18a-767bfcb45009,3,0.14,2024-12-11T23:56:08.479319
ec8229c4-fc0f-4f69-86ea-1d47ff06b952,91f09047-556c-485e-9721-1e90dd9d1e33,bbe19a77-e235-4a02-81dc-c3e02ef69994,1,4.37,2024-12-11T04:06:16.456904
136d84ab-762c-48c1-b3d0-610fbf0e2233,51f74f0a-defc-44ba-9400-ef2307b7998a,6319f459-96e1-408e-87b5-129f798b0e88,2,10.62,2024-12-11T23:18:37.799918
8e96e5fc-983d-4e44-83b3-28765d26f756,95c4df05-9646-4620-9f78-fae6b7f5a22d,e28177ec-be95-42c3-bf0c-465b6d8617d4,4,6.31,2024-12-11T14:12:25.049731
482d736c-cb10-4019-8c56-e1c1988062fc,a1a41f87-7b5d-4b7c-99cf-fe05525dac4b,9cb33802-fbff-42e5-80ae-343219f00f15,1,15.3,2024-12-11T14:36:21.026640
4e72e29b-150b-4d9b-a22d-7e7bb1fc0f44,def69af6-1f51-4f0e-b155-213d8e2a2f71,0a0c95ed-b90d-4549-b083-5d3926588109,1,5.65,2024-12-11T13:40:57.497084
