payid,oid,amount,method_payment,provider,payment_status,order_status
61741677-5861-4ddf-b7c7-3a11e353e217,bae87f43-d182-4c57-a8dd-0e263ebca3b0,336.21,Cash on Delivery,PayPal,Paid,Shipped
2000fb6a-8392-4c98-9337-d4e6deb5e6c1,8ee18a68-3153-45db-99c2-151447dfc0c8,609.12,PayPal,Square,Paid,Placed
20ba9593-401f-47a4-a73f-7cd9279c8def,287fdd90-febc-4506-8131-8672bdcb1805,1453.11,Credit Card,Stripe,Failed,Placed
713d113c-35da-407f-8b75-403843680149,be7fe0ea-3f76-4a1f-9c12-e8fbdd0bcda6,725.77,Cash on Delivery,PayPal,Paid,Shipped
dd1b7c3d-58b8-4de3-a5d2-7a3f30bafa53,833df82b-9ba7-4fd5-84e3-2e47da534892,2559.0,PayPal,Stripe,Failed,Placed
b3470e44-4c5b-45e2-b35b-97a71178e8fb,8cc1faf8-9831-4558-9cba-cb0236448a70,2465.45,Cash on Delivery,Square,Pending,Shipped
d2ffec40-7238-42ca-b05a-e38788409242,d56697c4-cec7-43d7-a068-ce5c76788b0f,889.74,Credit Card,Stripe,Paid,Cancelled
42927bc8-3999-444e-9537-e1de643c84bb,76f4e94c-af4f-4f2b-acf8-917de63660ca,2476.5,Debit Card,Square,Failed,Placed
36f35de3-77d0-40cb-9a7e-93ea4749e7a5,1242166e-7b0c-42dd-a13f-05f9db35da18,3642.6,Debit Card,Stripe,Failed,Cancelled
74fbe7cf-15c9-4390-9134-09783efc9ddf,9dcfec73-c4c2-4b41-9c80-18b7d7c17131,821.08,Credit Card,Stripe,Paid,Shipped
0bbd6e06-f823-4c8d-8574-2eaa0e1f8804,9e3709ce-8fe5-40a9-8f93-e8997e89cc19,499.33,Debit Card,Bank,Pending,Placed
11ee108d-0ea8-4ff1-b1f6-7dad0a08fbf8,fa00274a-593a-4b62-ac7d-69576be262ae,1763.04,Credit Card,PayPal,Paid,Shipped
88fe2e83-e7cf-444a-bdb8-f5a442e31f4c,3afc5a1b-344b-4625-8cbf-baf32a6a303c,1161.22,Credit Card,PayPal,Paid,Cancelled
aa409201-635e-4a68-9ffc-49aa1f897515,2af4d434-0c05-42b8-b4a3-486e63def345,337.41,UPI,Square,Failed,Placed
4568220b-a617-4454-8ee2-562c9c4a4107,eb357093-0f46-4d16-81c0-21e8ec9d86aa,2419.51,Credit Card,Stripe,Failed,Cancelled
6a50530c-de57-4193-9eda-92ce76efce72,789f9bf0-ba9c-4ab9-8b6c-1d43088f9418,1870.92,Credit Card,PayPal,Failed,Placed
c4d1568a-37ed-41c5-80be-5825821dc8d1,72943fbc-642e-44fe-bd21-878b3c661b35,556.38,UPI,Square,Failed,Shipped
