pid,pname,category,price,brand,supplier
1e485b4e-ef25-4000-9a8d-29c2a2ddd756,Executive Letter,Sports,698.32,"Ruiz, Diaz and Baker",Atkinson-Cole
b97fa5aa-99a0-4e2c-968e-456face6641b,Cost Often,Electronics,676.52,Huang and Sons,Walker-Howard
52e9a447-dd2a-4735-af13-c05de3e23b18,Establish Spend,Electronics,17.13,"Murray, Schwartz and Flowers","Woods, Gardner and Thomas"
b54be291-eda0-47a3-8fe5-0dfcd4387d98,Include Series,Books,939.0,"Warren, Hansen and Baird",Brooks Group
89d25d53-225d-4109-904c-a7f40f2f2e11,Author Think,Electronics,839.64,Snyder-Ramirez,Mckay LLC
d615ff60-4c14-4ead-b49e-f8303c77734f,Shake Reflect,Electronics,343.94,Robles-Pena,Carter and Sons
69b2abf3-0dd5-43a1-a653-7ad2a06b2f1f,Situation Spring,Sports,573.17,"Smith, Harris and Avila","West, Palmer and Dawson"
3364208a-09f2-4846-9710-68d0238cab9b,Wish Over,Home,185.41,Welch-Floyd,Wu PLC
6fc2314c-86af-4ee3-8e71-77530d80ae8a,Certainly Song,Books,670.68,"Berry, Wallace and Delacruz",Gonzalez and Sons
2921aa08-981f-4d06-8543-d05cc6c6ef46,Onto Rise,Books,513.32,Adams and Sons,Cortez-Griffin
537d798d-9b19-417b-902b-c71bcf7fe59c,Control Own,Home,593.22,Mccoy-Cook,Kent-Acevedo
af60816e-2989-409d-9154-ce4a9b713d05,Identify System,Clothing,783.57,Taylor LLC,Mason LLC
d471170f-290c-48c5-8502-d0e41ead82e0,Study Key,Home,667.92,Morales-Johnson,Barnett Group
cf26db4b-359b-4dd8-a9d7-1c0c5ccd92e2,Final Wife,Home,829.23,Miles-Zamora,Gordon-Banks
63b18e06-77aa-4b61-a910-dff9dfd3a30a,Interesting Board,Clothing,785.06,Sweeney-Wilcox,Austin-Hill
69126b0c-f7be-4862-ac89-ec958923ef74,Appear Pretty,Sports,888.36,"Williams, Simpson and Graham",Ford Ltd
dd93baef-6ca3-48d9-bfdc-c4902deae055,Production Southern,Clothing,543.57,"Wade, Curtis and Walker",Palmer Group
660d5dab-6bc8-43f7-b79b-2dab316d7dba,Might Kitchen,Home,878.87,Morrison-Proctor,"Carson, Anderson and Conner"
c3078c28-599a-468c-b4f0-34436dc40b21,Feeling Knowledge,Clothing,956.7,Grant LLC,Guerrero-Fletcher
ca7e2361-1d93-4264-a680-8cebbc7ef177,Wife Main,Sports,112.35,Martin PLC,Petty-Cruz
362a77cf-2e3c-4b85-af9b-c6bd2a31c340,Stuff Indeed,Clothing,211.75,Lewis-Jackson,Phillips-Garcia
b713f766-0f94-4540-ba04-65031a3a6251,Material Billion,Sports,271.4,Williams-Hall,Mcguire Ltd
c088bc30-b997-4609-97b5-722f8ffe74e3,Down Rich,Books,279.61,Kramer LLC,Murphy PLC
bcef9c8c-78d4-4b1c-bd58-6723e7bc5d6a,Be All,Home,903.49,Bradley PLC,Smith-Campbell
7ef217bc-ae22-4ae5-8b04-0f42a33407b0,Deep Along,Home,298.76,"Jackson, Campbell and Glass",Li Group
c505c84c-851b-4eb3-9995-0f318ae101e4,Knowledge Everything,Home,838.12,Lloyd LLC,Dorsey-Ramirez
45fde310-1ece-4c7e-b1a8-7e723fc187b8,Among Visit,Sports,761.08,Sexton Ltd,"Krause, Johnson and Brown"
d4f304d8-42b0-49c8-a6fa-a6acd88fc915,News Later,Clothing,727.24,"Norris, Martinez and Johnson",Fields Group
e58218d0-6409-4972-b2cb-c60df39f3b77,Risk News,Clothing,143.17,"Mitchell, Parker and Torres",Martin-Cruz
b58076c2-3108-4df8-8833-31014db1b2b3,Can Economic,Clothing,604.34,"Sanchez, Johnson and Wall",Cohen-King
8acce250-5eab-49b6-a164-81f6eb6c5a3a,Day Your,Home,503.79,Taylor PLC,Allen-Harrison
96527832-231c-4991-91b0-c390e40fe508,Simply New,Sports,866.83,Baldwin Ltd,"Huerta, Allen and Lewis"
c9cce995-2a83-479e-870c-0052247321d3,Store No,Home,371.6,Warner Group,"Davis, Morrison and Mclean"
5da3f2f2-96ca-4806-a7fe-13a61c67fec8,Clear More,Sports,505.01,"Butler, Santiago and Johnson","Smith, Barnes and Brown"
642848c8-c738-4a5a-915a-8f019839eb1c,Article Here,Books,219.68,Miller-Graham,Perez-Adams
29c6a200-d71c-4d4e-a03a-b457a79d122c,Myself Southern,Home,111.74,Hendrix PLC,Bentley Inc
598f08a3-a865-4ddb-8a72-b72dad392026,Store Near,Electronics,468.14,Wright Inc,Stanley PLC
93de773c-8f6c-4511-8b26-506353c457f7,Break Answer,Electronics,107.44,Johnson and Sons,Woods-Stout
c42e1c60-5ada-41de-b671-f59fb3a65e5a,Child Indeed,Home,347.35,Cruz-Richmond,"Floyd, Henson and Lopez"
bc24d87e-f517-4a21-a9fa-64ae7efcded6,Attorney Four,Electronics,488.26,Palmer Ltd,Jackson-Sutton
0a00acbd-f3ec-45ed-88db-d9a2fda87a4c,Major Tax,Electronics,136.38,"Guerra, Wilson and Becker","Wilson, Cline and Page"
136c52fc-293d-4f7d-bf0d-0861cf5eea59,Trouble Trip,Home,688.01,Hill Inc,Jackson Ltd
883ec54f-4f94-4498-bee9-ac0c7c85dc9d,Region Computer,Home,565.98,"Gray, Medina and Burns","Cortez, Jones and Mccoy"
0d6c609c-10e6-410a-92a6-116491126e83,Represent Share,Electronics,597.94,Anderson Group,Wilson and Sons
a9fd25cb-5386-411e-ae7f-22866767e25c,This Security,Home,209.2,Jackson Group,Sanchez Group
f06e238d-a8a3-4858-b580-969436a0a9ce,Agreement Several,Clothing,837.61,Allen and Sons,"Guerrero, Murray and Sanchez"
63a18c7d-1c6a-474e-9987-7e7b13a4b01c,Window Thousand,Sports,809.5,"Rodgers, Snyder and Martin",Nelson-Doyle
df429799-8fe6-4a8c-a895-b89d869b377f,Foreign Country,Sports,452.61,Scott-Mitchell,"David, Osborne and King"
34b6afa8-e66d-45da-9515-bdfbbda0b0ea,If Recent,Electronics,831.81,"Barron, Ramirez and Bowen",Bradley-Turner
80408b9e-d2ad-4d70-8169-2647c7ca1145,Return May,Home,671.29,"Lane, Harris and Anderson","Bennett, Bowen and Nichols"
7352d175-4173-4870-9187-6ca5d401001e,Entire Card,Clothing,691.32,"Welch, Dominguez and Barry","Jones, Evans and Rivera"
d2675ac3-118b-4c09-a132-1a31e95226ba,Happen Difficult,Books,127.04,Smith Ltd,Burns-Harvey
f8a6516c-18e9-484d-929d-fc83ee99a68f,Approach White,Sports,657.05,Harris Group,Wyatt-Rodriguez
30808742-4b08-4445-92c3-cf69cb367164,Later From,Electronics,875.27,Flowers-Cook,"Scott, Kramer and Wilkins"
0d9b0519-537d-46c4-88e7-bd3dd57e22e0,Month Operation,Sports,417.39,"Mitchell, Phillips and Jones","Gutierrez, Kim and Baker"
03445b20-dfdd-43e4-98d6-890e510698ef,Boy Even,Electronics,624.5,"Morrison, Gonzales and Ingram",Flores-Avila
1317d9fe-c8ce-4d9c-bea8-cff7baffec82,Might Not,Home,903.02,"Andersen, Lamb and Davis","Potts, Blackburn and Mckenzie"
c245706f-3c89-4311-aaf2-d0e551865c5e,Knowledge Artist,Electronics,625.9,"Harris, Lambert and Mason",Wong Inc
64999887-5086-480b-a5d0-136e1728d983,Someone Office,Books,82.31,Jordan-Shepard,Myers-Bernard
e3610a28-c3df-4c60-9fdd-97010aeabbab,Behavior Argue,Home,728.65,"Riley, Moody and Stewart",Webb Ltd
a0a330cb-fcaa-4e10-acf2-40b4525903ed,Plant Former,Sports,664.72,"Dennis, Jackson and Gregory","Reed, Johnson and Davis"
4f3a5892-febc-4e36-9d0d-4b0435cf5706,Impact Speak,Books,18.63,Tucker-Brown,Pittman LLC
9d50528e-1f02-40ea-b112-1feec1c410f8,Many Benefit,Clothing,733.55,Mason Group,Hall-Garcia
b6f9f93d-b50e-41fa-9669-38770d75a479,Down Matter,Books,602.95,Jones-Mason,"Thomas, Morales and Medina"
123703f0-78a0-4c17-8d69-47b6b9656af1,Human Page,Books,47.65,Kelly Inc,"Hester, Peters and Jackson"
38d1060f-01fd-4f8f-93b2-24db5cd9f772,Race Line,Books,196.75,Myers-Levy,"Woods, Scott and Cook"
f1d2b676-171b-4880-a218-7389a7171f25,Nor Manager,Sports,729.04,"Franklin, Payne and Page",Marshall-Eaton
2c36ad8d-70f9-4b7a-baea-b8f7f8f055a5,State What,Home,235.01,Cherry-Davis,"Thornton, Robles and Moore"
92d16c9f-9d69-4203-ae4f-65a9f72846b9,Cut Somebody,Electronics,130.08,"Rodriguez, Melton and Burch",Mclaughlin-Gomez
60066d8d-4a7a-4023-b272-38d764cce2d3,Speak Free,Sports,26.1,Taylor-Valdez,Vega-White
97ee63ef-d0b8-48df-a4ab-4cddd4dc2872,Edge Central,Clothing,830.92,"Nixon, Payne and Lee","Colon, Sellers and Baker"
15f442ae-ddcd-41a1-954c-1f2c6ea15c6d,Front Religious,Books,168.05,Spencer-Lee,"Williams, Ferguson and Rojas"
e9675410-4ae5-4d03-9ed1-d2145c1365d4,Various He,Sports,946.27,Johnson Ltd,Burke Inc
baf50067-d904-480b-b64d-6b0438d86bd9,Environment Power,Clothing,583.77,"Garcia, Stewart and Graham",Arroyo-Williams
b6d00cdf-1709-484e-93b8-4b68c0264b0f,Commercial Threat,Home,566.52,Johnson and Sons,"Key, Robertson and Gonzales"
82172896-d180-490c-8d1f-772bf346c385,Event Early,Books,45.82,Stephens-Hardy,"Garrett, Kennedy and Johnson"
985a2a8c-23f0-4a68-9686-885443286d23,Community Bad,Clothing,555.48,Sellers Ltd,Huff-Hamilton
2130cb39-349a-42b2-b17f-c5ea25c08b79,Accept Partner,Home,284.11,Mcneil LLC,"Christian, Boone and Shields"
b5c4ba00-87be-45d3-ab93-d1454d952ddc,Quickly Really,Books,894.52,Lewis-Brewer,Neal Group
f091a395-5c2f-4fc3-8f22-9563b9a7de71,Director Along,Electronics,609.82,Moyer-Ellis,Jackson Inc
5b61fdd8-5523-4da0-9b4e-4eec6d6d656e,Ten These,Clothing,422.13,"Soto, Green and Henry","Gray, Wiggins and Delgado"
686b3d89-2673-4d28-9419-a6f6bdc10446,City Over,Sports,724.57,"Cruz, Payne and Williams","Roberts, Sullivan and Guzman"
86842e18-9bd1-455a-ad17-813ce956e3ec,Anyone Do,Home,994.11,Davis Group,Blanchard Inc
8ac7905b-b0c3-4129-9751-d4e7fc94b7bc,Cup Cause,Sports,293.68,"Johnson, Padilla and Edwards",Nichols PLC
08c8c30e-1218-45b0-9188-99f2f6285905,Out Identify,Home,877.05,"Brown, Swanson and Johnson","Bell, Richards and Cox"
010c468e-c24d-40b8-bba4-292fdfc965e9,Collection This,Clothing,236.5,Parker-Vasquez,"Hill, Reid and Diaz"
67d89cc0-097e-4c39-8ccc-eb87e3ba0a3b,Human Property,Sports,947.37,Frank-Campbell,Carr Ltd
74897c00-a53d-4d80-8394-083662164f88,Author Institution,Home,284.26,Brock-Richards,"Johnson, Smith and Neal"
c797af7e-97c2-47b8-bd1b-ddc517ee73d1,Attention Future,Clothing,190.66,"Bell, Cummings and Burns","Nguyen, Harper and Smith"
