payid,oid,amount,method_payment,provider,payment_status,order_status
38c52847-9a77-4b1c-885c-64ed04400689,44136895-2a03-44b5-9b15-c4ff1fbcdbfc,433.67,PayPal,Bank,Paid,Placed
ec3f818a-8dae-4098-ab36-40a24fac3d92,21c0daf6-66fa-49d1-9c0c-cbfccd6acb11,2160.58,Debit Card,Square,Pending,Shipped
c0b6ad8e-65f0-4795-8343-eee49b3e27bd,066a2769-b1ca-4c4a-adc3-64fb6f1026b3,1813.24,UPI,Square,Failed,Cancelled
2ccb38f8-9b78-44f4-bba3-b2d96635185e,f7360256-97f3-4187-a35d-86151d1abcc5,301.33,Debit Card,Bank,Paid,Placed
d61536fd-c499-42b2-a4c8-b0a58434f6a5,f180b643-38c6-4057-a005-4cee2d5bfe2b,773.74,Credit Card,Bank,Failed,Placed
a6f3d9d3-5fff-41d2-8ed5-5b19f18162ad,5c2ebbec-6b34-4575-a56e-10bf69f31ee8,765.67,Credit Card,PayPal,Failed,Shipped
b6cfcd28-9587-4ad4-b7e4-5bc6b11c82c6,8935f5ed-2c20-4ce2-9762-e75df00da241,1601.89,PayPal,Bank,Pending,Cancelled
1549ab70-76bc-48a3-b270-b8948014b015,086be1b3-95c8-43bd-b6ef-2f48915f850c,2961.04,Credit Card,Stripe,Paid,Shipped
6d0e88a3-0899-48b4-9ddc-b3b02ca73b00,c2900d08-3cfb-40ae-ab8d-76d2c7c8adbe,209.95,PayPal,Stripe,Failed,Shipped
f5e49976-e3b4-411f-aa5f-eb409eebb944,bc430136-9320-4d61-ba06-a9e2b2324cf1,1550.12,PayPal,Stripe,Pending,Cancelled
548901d7-4260-48c0-b353-06de2a08f8fb,f4c5702d-287f-4ad1-beb9-929373497174,176.64,PayPal,PayPal,Paid,Placed
41b7902b-b67f-4464-959a-11bc6c6e4320,5f3995b1-d74a-48e0-971b-3f4f6ea1b8e8,2255.61,Credit Card,Stripe,Pending,Cancelled
82685716-1408-4617-91f9-4716e83f55fe,886f1ef6-4f7b-40de-9a4f-82c813103999,1290.97,Debit Card,Bank,Pending,Cancelled
38057bde-d26b-4aaf-8b27-e2308f2b7dff,f31a7633-fa27-4af6-87f2-03a27da8e494,421.04,Debit Card,Square,Paid,Cancelled
2669acd2-dc1e-4780-b0aa-c4a4b31253ca,aa08708a-ac73-4fd4-ba9f-9f6ff0202f59,2241.09,PayPal,PayPal,Pending,Shipped
b04cb8c4-8cad-458d-8bcc-881dfe0daaea,34c8e27d-334f-4933-b42f-eb13e599fac3,709.51,Debit Card,Bank,Pending,Shipped
f113deca-2079-4b88-a959-916c471e8728,62227bbe-abc8-430d-9e33-43c79de2d127,1570.78,UPI,Square,Paid,Cancelled
5c811bc2-da53-4054-bb9e-89105b61b9de,95ea4943-fc4a-453d-9732-7845b693bff0,324.8,UPI,Bank,Failed,Shipped
62bd5bdc-d57b-4953-a269-cc6cd6a02921,e1cb1c9f-7b4f-4594-a395-43c17515e965,1294.7,Credit Card,Square,Paid,Placed
1198582a-112c-4a5e-b107-97414e46f06b,4b1e5164-c09c-4da9-bed0-bf61e34c7c88,998.84,Debit Card,PayPal,Paid,Placed
8facdf35-92ee-4b2f-b178-b599cfd6dd92,bdab4017-0299-4dcf-aa7f-1b95060b1265,153.83,PayPal,Square,Paid,Cancelled
6dab770a-4e19-414a-9ba9-6910e2aee32f,2c69370f-6128-40ec-a2a3-170ed3d500b5,744.85,Cash on Delivery,PayPal,Paid,Placed
763f1c60-ec9e-4b2c-9fef-9b9404cf9253,5fbc7e1f-911d-4563-b21e-d072a7649b22,2181.14,UPI,Bank,Failed,Shipped
44359827-3433-4642-8fc1-dec156ff1f70,6eddd7ec-cf55-427f-ae2d-790f000ae8fe,1980.99,PayPal,Stripe,Pending,Shipped
326648f5-8276-418f-85d3-6906a1c5661b,b54fb83c-885a-4ed3-8c68-d727ea8591b7,387.73,Cash on Delivery,Square,Paid,Shipped
13f69190-91f9-4137-af9a-568d648f427a,c4369e63-a346-4198-b33d-0098ff668e51,1224.12,Credit Card,Square,Failed,Shipped
c20bc768-2b7d-48fd-bdc9-5e2cc7e4b181,e3a4ac1f-523f-45a7-9b19-0d73f3a1bbf8,789.59,Debit Card,Square,Pending,Shipped
5eee8887-52b3-4a68-a705-832873c697bc,08ca859b-db5a-414d-92d1-023e8cdff17d,840.39,Debit Card,Square,Paid,Shipped
2a0fdedc-03bc-4e91-9bf6-24a667e5b620,04525d35-eb0d-41e8-9e57-f51b15bf5e5e,1198.75,PayPal,PayPal,Failed,Placed
036e4ad0-8438-4c32-a09e-784141120dac,6090e191-fe09-40a3-b3bd-6cdfe9c93e5e,1012.39,Debit Card,Square,Paid,Shipped
68619aba-1caa-4b19-8f3c-487d4381f6f8,dcc310ef-8ee1-40dd-8866-08898976bd5d,1906.83,Debit Card,Stripe,Failed,Shipped
4a28a3bd-fd7b-47e2-9f96-d4ad208a4061,39f46539-18bd-4016-b2e4-54454a7d84a6,3894.24,Credit Card,Square,Failed,Placed
b5a5b274-b96e-4b69-856f-a85610d2b944,a0a2470f-f4c2-4aa1-8aaa-56d219f2fce0,956.46,Credit Card,Square,Paid,Placed
61733671-f24a-4000-8888-9dd9a3493fc4,9bc26849-5c55-4be2-aeca-e1fd419707de,435.97,Credit Card,Square,Failed,Shipped
b2f7be04-8737-429b-9319-78c557375cc6,292364e2-37e0-4df4-bc76-6603e575837a,239.74,Credit Card,PayPal,Failed,Placed
e482dd05-a346-4192-82b5-e7b054f505c6,1a66534b-c55d-4a93-868b-e3c66b2d48c4,1023.51,PayPal,PayPal,Paid,Shipped
7f42cf02-1ccd-438e-a8b9-86d373216895,1e74533a-e187-464b-bb76-e2c2bfa84c6d,366.3,Cash on Delivery,Stripe,Pending,Shipped
0875f3ce-d3f6-489d-a469-f3b049933dcc,e1275d75-8d5e-456a-953d-f303dabd7a1e,75.01,Debit Card,PayPal,Pending,Cancelled
88e1db3e-38f3-47b6-9d83-02361dc9d1fa,f52318fd-7308-47af-863a-b615c5fd45c5,933.62,Debit Card,Bank,Failed,Shipped
372ff75a-64ad-4bb5-921d-c00ba9b0d159,16f27811-5cff-4c4e-a9d6-f5d2d3c52584,378.38,Cash on Delivery,PayPal,Paid,Cancelled
4e7d0b3c-bfaf-4b9f-9892-3c450448f596,7ef0df11-7631-40e8-83ea-27b762fbf14e,1980.4,Debit Card,PayPal,Failed,Cancelled
9b243e15-ab0c-4c3e-adc5-1cc119bd782e,b62f78ba-2f96-46d0-bb82-02ef1fe7ecea,927.39,Cash on Delivery,Bank,Pending,Placed
e10a4bff-f4aa-4406-9ae6-b2e55926bf5c,071d00cc-1db7-4e6b-adf3-b7cd8b42fd1d,2890.37,PayPal,Stripe,Pending,Cancelled
7ecbd38b-3b44-4f5d-b5e9-6447d28350db,a7a2009d-c84f-4617-bc0b-8fe036fadef2,2333.58,Cash on Delivery,Square,Failed,Cancelled
a359252b-3694-4221-a731-58e81e5d211b,e20cfe9e-3ce6-4bb3-a7f5-a951da9a0962,2864.47,PayPal,Bank,Paid,Placed
eb0c5691-c685-4640-b1ea-3de304a9c680,8188f3df-097a-4ead-80ab-a2137b7663c6,2544.98,Cash on Delivery,Bank,Paid,Shipped
83841f4a-50a0-4d4c-8858-77933add86a0,7eff06b1-48d0-4d6b-87a8-b5b4c4eb7a46,2603.24,Credit Card,Stripe,Pending,Cancelled
728bdacd-a39e-4648-9ba1-7b4816dffc39,7523a8f6-c839-4b2a-bc5b-bf2ba843b07e,891.6,UPI,PayPal,Pending,Placed
efa973c5-9088-404d-b55c-0909fec51007,79f78ae5-3424-4b17-aaf5-0d7ddf9866ab,1776.62,UPI,PayPal,Failed,Shipped
1f196ba8-4052-4ac6-98ae-dde5cfc0f8e8,2a9323a2-6694-47cb-82a0-8b033d3d780f,887.87,Credit Card,Square,Paid,Placed
8d12d8bf-d992-4ea4-8d7f-6a968376878c,542c55b5-1703-4a31-adce-efe8a88cf770,2492.94,Debit Card,Stripe,Pending,Cancelled
dbadfd1f-0643-49ba-9541-c9b98858165e,d3ffeffd-9ee4-48e0-a957-50bf78b4de19,842.88,Credit Card,Bank,Pending,Cancelled
8840ab13-9e7d-4945-999d-8c65e5db5a74,7e5f3509-439b-42c4-8e89-e8b327972ae7,642.25,Debit Card,Stripe,Paid,Placed
098c5da4-e2d3-4cb5-849f-d15c3db1238b,9b4f5c97-3552-49f0-90ad-eeff7ce8822c,257.25,UPI,Bank,Failed,Cancelled
04217054-fe46-4d36-8210-95736cecd0cf,41416478-e39a-4dac-ae07-696136644226,4967.11,Debit Card,Stripe,Pending,Placed
145cfb77-796f-406d-af45-896f9fb91cdc,1c94ed42-2ac8-4b01-81c0-65f461995eda,2430.11,UPI,Bank,Pending,Shipped
276d36b9-ad4a-48ab-a17d-7c6026e5175e,76e59dc4-c228-4da4-9560-6ff0a1d9c34f,3645.61,UPI,PayPal,Failed,Placed
9f910f22-67ae-4007-a8fc-95d5173977f1,b771448c-919c-4be6-a392-7ab475fc95ce,1346.22,PayPal,Bank,Paid,Placed
981795d5-b4ef-4a34-8b8d-965ac950e18f,9f46d5b3-4cfb-48da-aa97-dd62ab24a80c,1243.87,UPI,Bank,Pending,Placed
089f1a76-6c48-4ac7-9973-ae44bb11cd29,e9ba54fe-fc3e-44a2-94db-1c3e3ded781d,1291.08,UPI,PayPal,Paid,Shipped
f9ecb764-fdb6-4ea2-97b6-b73adc2835be,34109fc8-3720-44e8-96e9-81ce5a9cdbd1,1488.96,PayPal,Bank,Pending,Shipped
975972ae-48eb-495f-9448-1f7501a9b7bb,d55775a0-9b82-4b72-be01-5f468f517fbc,1278.99,Debit Card,PayPal,Failed,Cancelled
eff55ea9-d23a-4c21-b926-15ae7b0fbe22,ab8e6bef-969a-4e9c-90be-b6c0d0aaea80,265.52,UPI,Stripe,Paid,Cancelled
c31467c8-c5e0-4395-bcc9-840f9bd1c7b3,7b1bea79-dbc6-4b20-b150-d8ae25e7051c,262.45,Credit Card,Stripe,Paid,Shipped
b8f000cd-bdcb-46ba-bc7c-3c99062a1d82,35d63ae6-0a32-4e92-acf9-91b5509f4607,877.93,UPI,PayPal,Paid,Shipped
9e60810c-2fd2-4db2-b0ba-3a3da2df1f43,53a75997-b503-4e79-b3c2-34c69e8e0282,80.71,Debit Card,Stripe,Paid,Cancelled
d70992c6-d557-46c7-9c04-fe930a3780ea,b81c0673-013e-40d9-ad8b-98166ede65e5,1708.15,Debit Card,Square,Pending,Placed
6c0b3850-55e1-4698-95cc-3cf49aa822c3,bd52b73d-98f6-465e-ada5-b9485a3146c3,30.72,Debit Card,Stripe,Pending,Placed
b2ca1fab-9d14-4320-bae5-9c1d86d9369d,dbd68b8e-14a2-4564-ac18-707276f70ca0,501.01,PayPal,Bank,Pending,Shipped
47d1ca89-f100-45f8-abaa-8ee431938527,68a046e4-5987-4b50-b7d5-af352d9a3515,1236.7,Cash on Delivery,Stripe,Paid,Cancelled
a74f4098-69c1-4e00-bb66-ddcd3ac60697,f2f6534a-a9af-4056-87e3-35d78cbb1ab1,70.6,PayPal,Stripe,Paid,Placed
62848faa-00f1-4293-b19c-bbd0c01972ce,683faad0-1989-4a1e-b244-be6e2eb44ad6,1847.15,UPI,Stripe,Failed,Cancelled
a5ae9175-7b49-463f-868c-b9cd03336b7e,b0293603-ac96-4181-956a-191ef0c1a7ee,2809.86,Cash on Delivery,Stripe,Pending,Cancelled
9e917c9a-97d6-43ea-9224-c3b25885305f,d7135efd-d0b1-4241-a53b-5bba8a061187,205.69,UPI,PayPal,Failed,Placed
8db7c71f-ac2d-4551-9baf-992cdda3b038,77205948-76bd-4aae-aa57-d727232acc1a,726.51,PayPal,Bank,Pending,Cancelled
c69909f6-2cf6-4b62-a034-f1b1cab2500b,a1317039-526b-4da3-8339-3a23c4a2d3cf,2316.8,Cash on Delivery,Stripe,Pending,Cancelled
304a8c1c-8314-4c73-8c0d-c88c0114dcb4,547e6209-f8dc-4ee8-968d-36d86abfa7d8,154.69,Credit Card,Bank,Paid,Cancelled
07b30d32-a8b8-46f8-a265-1ee703ff67df,30343da1-7912-4c2a-a69e-c25dde6a8d2b,1423.87,Debit Card,Stripe,Pending,Shipped
28e8ca88-eab2-4351-b379-03d40f00ea68,50b939b4-a722-432d-a0cc-141df20262a2,3032.71,PayPal,PayPal,Failed,Placed
67e81bc9-ae5d-4ce3-ac8f-a1bee75907dd,cc15daef-e511-4252-8a2f-95b433d1340c,2247.82,Cash on Delivery,PayPal,Paid,Placed
