payid,oid,amount,method_payment,provider,payment_status,order_status
c9dd6693-61e8-4014-b96f-b29907e07580,21eb67cc-127a-4834-91fb-d18e42696a27,727.37,Credit Card,PayPal,Paid,Cancelled
48da8cad-6861-496a-916e-fabc975e3173,b8ff760a-2370-45f7-94b4-30231e8a08de,2099.58,UPI,Square,Paid,Shipped
942fa831-1ff9-4a97-bf4b-0c769d2ce5b2,4e2cfa13-3c27-4bb9-998e-414f0a0fbf2c,3399.07,Credit Card,Square,Failed,Shipped
4282a1ee-8a7a-4aa3-b632-4335678e14bb,f28a9bba-eb43-4ba4-82c5-0b83511a5033,2853.85,UPI,Square,Failed,Cancelled
6eda42e4-4acc-4b7d-b277-aa59c78710d8,04cb8f47-d028-4ac0-a251-86d8f589d468,27.41,UPI,Bank,Failed,Cancelled
a497e3c7-90f2-4aa3-a38b-48b257d317a8,5ebcd7c6-e086-4eb4-ac0d-fc720934313b,1419.83,Cash on Delivery,Square,Failed,Placed
d9b26782-e70a-42b9-80e5-b20625bfeb83,9f28b81d-6d09-4bbd-9889-298a1c1e8d53,633.61,PayPal,PayPal,Failed,Placed
8cdf92e3-92b2-4837-ae4b-b8a8f65cd2d1,165c03e5-c1f5-4076-a57f-bf5d2c19d567,4323.77,Debit Card,Stripe,Pending,Placed
347d1c96-cd74-495d-af4a-c05a6aa8174a,cd509482-0ce7-47e2-919e-67349c5e11f2,1292.14,Cash on Delivery,Stripe,Paid,Shipped
d6d0e33d-6f9f-4e65-a64b-556478b49837,cfef1e65-d8c8-4955-8636-69c49215dd85,1391.67,Cash on Delivery,Bank,Paid,Cancelled
84993b87-e23a-4b0b-ac1e-15f24fd1d927,2000a04f-f993-4cbd-a656-60d8dfedf92d,3620.58,UPI,Stripe,Pending,Shipped
aa996aa6-e86d-474a-a2eb-f5d0391df1f7,552ec5c8-05bd-407b-8151-808d8132788b,797.4,Credit Card,Bank,Paid,Shipped
a9c098b8-ce05-4f4d-8991-af995a913e64,a68e51a4-5b95-4300-8846-372e010dac4a,951.96,PayPal,Square,Pending,Cancelled
32ef278d-1571-41a8-af38-c843ed3cabed,d5b11f40-55c1-483a-8894-22823f2ed4e5,3200.07,UPI,Bank,Paid,Cancelled
