payid,oid,amount,method_payment,provider,payment_status,order_status
8e4e9612-4dc4-40b7-89f3-696c662d2a9a,888cbc27-d948-46c7-b1b0-d6b22ebc34e0,20.84,UPI,Stripe,Paid,Placed
7d54cf75-d8a3-49bb-a641-73f1a7efa5ac,8424c284-9484-4b9e-9baa-b93cdc453319,574.03,UPI,Square,Failed,Cancelled
a313b200-9b19-4743-a2d3-cef788a66357,0a62f350-5393-469d-ada3-3f91ed1ba8a4,575.98,UPI,Bank,Paid,Placed
160e6875-823d-4c3e-bf67-2cdbbf6c339b,57420282-41b7-4035-a8f2-012d27cf4196,800.09,Debit Card,Bank,Failed,Placed
f63f39be-90d4-461c-9d7e-2ad5fee66161,8ef6d425-91f9-484f-bb42-bd78b1e95cfd,2717.55,Credit Card,Square,Pending,Cancelled
407b4b13-5707-43bb-b2ed-eda2684de127,e9121dde-1099-4c31-96a9-5e843bfc0f05,1064.76,UPI,Bank,Paid,Cancelled
28805c57-3124-4360-9f3d-34fb4c2cb018,8ab5b738-f1aa-4b3e-9f7f-39093443d227,2020.13,Credit Card,PayPal,Failed,Placed
79433a59-48e6-4c01-a6e6-7be4bb4745d5,b80d1297-7485-49bf-a6c1-bc8406cb23d6,215.28,Credit Card,Bank,Failed,Placed
3a8ab3c6-d117-44fd-ad66-44b0e9f2c9b8,6e670a3f-61df-4bd5-a9cb-abca65e0594a,2965.91,Debit Card,Square,Paid,Shipped
a3d20916-ef39-4538-ae74-8740e8b0d1c6,0ec9161d-d576-4c06-b9bd-5c8d13b7d798,651.84,Cash on Delivery,Square,Failed,Placed
1d0dd3c4-ae3d-4b30-8925-4172f010d920,7ceaf5d6-b6f0-40a1-b9ab-378404243d41,441.46,Cash on Delivery,Bank,Paid,Cancelled
059aa679-5654-4d89-a425-8a2c3dd7bf47,c85198dd-46f1-47d3-8743-f45b3689f82b,1345.39,Cash on Delivery,Square,Paid,Placed
079b5ec2-22d0-4161-a09c-a7079eb475dc,4fd62445-c069-4419-95c5-895aeb30c9fc,590.4,UPI,Square,Paid,Placed
62218d29-5e90-4a33-a429-a932a3f84ab7,798c5f7d-430b-4bbd-bbe8-1395df9f6e28,243.09,UPI,Bank,Pending,Cancelled
bcc553fb-e629-43e2-a920-b166fdd9d866,958f6201-5f8c-4977-bf01-72c7f82c5ec6,2928.65,UPI,Bank,Pending,Placed
e9a45c31-db70-41b4-b051-ad3dfe9a6184,6c878be7-b755-488a-b5da-64556d1c285e,2044.55,PayPal,Stripe,Pending,Shipped
fadfce68-e7e4-43d7-b631-19a410538d17,a17ca9e0-1332-4bc7-a6fc-e0d658e3327b,443.61,Credit Card,Square,Failed,Placed
c982d98e-6773-42d4-acd6-7c6380316c94,9ffeb65d-5254-4637-938f-d8672c0c67a0,1059.43,Cash on Delivery,PayPal,Failed,Shipped
2ca8abcc-9d46-45c9-8a86-657a93e403c2,3d5e7d47-d522-45d5-bb22-f6220dd02403,2866.38,Credit Card,PayPal,Failed,Shipped
e0bf32c5-f073-41dc-8733-308c0df921e9,ba12ed3e-2094-4bd4-8336-33fd8194086a,125.96,UPI,Square,Paid,Shipped
e10630ae-af2b-40e8-abb5-447d57dfb6d7,10886953-d76b-4141-a854-9cc7ff3f5f87,1545.37,PayPal,Square,Failed,Placed
cbc30394-3f80-4abb-aa5c-de2ea8c91864,f71b8a58-d80b-420a-ba61-324b128e1169,226.55,Cash on Delivery,PayPal,Paid,Placed
1c3d24dc-8002-4c0c-98bb-dad178b99217,8f1caba4-d2fd-4623-898f-e9d156ce2736,1051.13,UPI,Bank,Pending,Placed
9813649f-3a9b-422f-a5a8-0f23d1b79ea8,c263208d-e274-4fb8-9b54-af7233864381,4974.12,Cash on Delivery,Square,Paid,Cancelled
6b89d94c-9000-4f43-8f81-0465d43b48f0,a8f8d2ae-3bc5-426b-834e-0404b4d96b94,651.24,Cash on Delivery,Stripe,Failed,Shipped
eee4373e-9cef-4664-a763-de8a237e9ee6,2b55eb3f-c8fb-45be-a0c1-134f7d01689c,4945.05,Debit Card,Bank,Pending,Placed
342a9369-ab91-4111-989a-4d3f01eb9893,8f156fe4-3415-4a30-b6ea-12698297b860,765.78,UPI,PayPal,Paid,Cancelled
38b73a23-0025-4941-97f9-119b1f7bda0c,71b35764-e768-4dd3-bfe4-d11ef9b23b60,933.12,Debit Card,PayPal,Failed,Cancelled
fad54728-abd8-41d4-893c-15379c6509e9,fa0c4a2b-ddaf-41b1-be4e-766ef735d54e,3569.14,Debit Card,PayPal,Paid,Cancelled
da103706-6031-4192-9f6f-bf583dd65010,bd1de42a-d3e0-49df-9614-38d7114ded08,1830.59,Cash on Delivery,Square,Failed,Cancelled
af60bd60-446e-4c7e-abb2-55ebe9d8262b,a4732515-263d-45ef-9f33-677ae36ff44e,925.24,PayPal,Square,Paid,Cancelled
9b7f8857-fbdd-483a-83cb-596e0fd19a87,c4bac1fc-b80d-43aa-9766-956f576a0155,489.1,Cash on Delivery,PayPal,Paid,Cancelled
f442bf7a-999c-443b-a960-f07e943a4967,3cd8e575-b8a0-4a66-a998-ed99d143c831,3263.94,Cash on Delivery,PayPal,Failed,Shipped
478380b5-0d52-4f7d-ae3e-8d273c4a6ea7,e2a64c8d-a710-414a-91ce-2a4e53e79c59,1691.2,UPI,Bank,Paid,Placed
4bc43e02-9d1c-4cb5-a7ed-47a078624e7d,20b33978-2f5c-48f0-b893-0e0bf91581c7,556.29,Cash on Delivery,Stripe,Failed,Cancelled
3a1e3d45-035b-4330-85f0-27dfc1e3913d,50ea3f2f-62ed-456f-a121-27d61ab44ad4,569.83,Cash on Delivery,Square,Failed,Cancelled
627d80ac-af94-458b-bc7b-d205984a0984,af2a4ac5-055a-4e74-9281-5ff9b797784c,909.39,Cash on Delivery,Bank,Pending,Shipped
1a2b33fe-53ef-4d2f-bd3c-1d4bebfabccb,f7f5182f-ba2d-4ead-ba4f-dea8c93bad7c,1814.21,Debit Card,PayPal,Pending,Cancelled
92a4a04f-2bab-473c-8c72-9a44d5d629e7,f3d171e6-ed55-4cf8-b1fa-1025a9fb0db1,840.03,UPI,Bank,Failed,Cancelled
00c49229-91b0-4b21-9736-2556a76fac9a,0e5673d1-ca9c-4d87-ad0a-48ea08f76de8,682.5,UPI,Square,Paid,Shipped
3bd1c2bb-b5ad-46f4-be37-13dcf73f20ba,6bf3eae5-3f55-4c4f-8e2d-04974bb536f6,1269.14,Debit Card,Bank,Paid,Cancelled
c1807c5d-ac29-4b1e-a7b7-facaf9103ae9,8853a4a1-ba33-4cfd-a607-e72362fc107b,194.15,Debit Card,PayPal,Paid,Placed
5c40cede-784d-4cd3-9576-d3ed19cced69,c388ec20-0bfa-4c3d-abbe-8679a9b30ca3,582.02,Credit Card,Bank,Paid,Cancelled
d7a4559e-6353-4c1a-bc9a-097b5b33ecbe,e5eac733-8d7b-4bff-872c-4553d186206c,1926.45,Credit Card,Bank,Failed,Placed
