payid,oid,amount,method_payment,provider,payment_status,order_status
323dbf7c-d9d6-4272-ba5c-0e8eceec548f,1f137c12-f954-4c98-b6c4-478aea225536,1534.74,Cash on Delivery,Stripe,Paid,Placed
2319396b-4bef-4e40-91a6-1c2eaaecfe00,bbe8fc42-6c10-4729-9828-e3fc7b98bf17,936.31,Cash on Delivery,Bank,Failed,Placed
be6a9920-aa19-4c64-beb1-28127d57d07f,d9f34851-3f6b-47d4-b7c9-402291407f71,226.6,Debit Card,PayPal,Failed,Cancelled
89e42fda-f710-4980-b9c6-6523a2a5245d,01d77228-364c-4df4-aa90-6759a4582020,706.64,UPI,PayPal,Paid,Placed
59894e74-fcfe-45db-a822-3411f3b3100c,87c70562-fd95-42b4-a8e8-ba712e1e1ff5,272.29,Debit Card,Square,Pending,Cancelled
f2390669-479f-495c-95bf-2fcdff2e7c9e,28530915-5b34-4c89-985e-0894e3ab97bd,479.1,Debit Card,PayPal,Paid,Cancelled
578eb1a7-5ff5-406c-ab01-96f259d20370,c97297fd-a4e9-422e-8d24-b3a72d8751bd,755.97,PayPal,Stripe,Paid,Placed
2d588a14-c2a0-4f86-a93b-8a924b7005c9,d1562f21-2ef1-411d-a894-be66d16f8518,275.72,Debit Card,Stripe,Failed,Shipped
61f80117-9122-4d96-b305-154b5530629c,728cc4b8-2b74-4750-b9e0-9107790a8153,2504.75,UPI,PayPal,Paid,Shipped
279f4f36-d37d-41ea-abea-c2776f4b4b96,0cd421c0-ead4-4c20-9308-0937211c73fc,2536.91,Cash on Delivery,PayPal,Pending,Placed
bb3ea06f-def1-4308-8d64-078096f69089,4d96d1e4-186b-4ebf-af35-45c89a06fb72,3780.96,PayPal,PayPal,Pending,Shipped
f67d5d86-d416-4f36-b7f9-9257669318d8,95763266-f535-48cb-89c7-927ee77ca883,1378.73,Debit Card,PayPal,Pending,Shipped
097c9a81-4d9f-4525-b629-0c3ac759dcd3,b25ade6b-179a-423a-8f03-822fafe9c051,3188.01,UPI,PayPal,Paid,Cancelled
a24b896c-0286-43b2-848d-babdd793a4ad,7d9154c3-7ab1-4803-9dd4-1b02af41d140,-2.88,Cash on Delivery,Bank,Paid,Cancelled
923943f3-b5fc-4441-be6f-7ec4c9a12b2c,df1eb47e-d8be-4d03-a22d-c3f04b3db252,325.86,Credit Card,PayPal,Pending,Placed
c8b54c8d-095c-4487-b8a6-fc1fca3bea41,ce47b8eb-d73d-4fae-aa40-bf76532e01b9,87.17,Credit Card,Stripe,Failed,Placed
1ef7a6fb-3d25-4d81-8e36-1a2dc981f686,1afd0dd5-8ea8-4948-923b-9035ab831fbb,2136.89,PayPal,Stripe,Paid,Shipped
eff2a678-c2c4-4ea8-a2a6-11f44dc5f517,9a864752-17dc-4170-8354-ee3643313be9,1032.54,Cash on Delivery,Square,Paid,Placed
98cb4883-a77c-432c-8b27-f92010c7780c,b74bae76-de55-4250-bf4f-3c2f0cbe2868,2752.6,PayPal,PayPal,Paid,Cancelled
e9e16c45-d0db-4ea9-8c60-537771f3c92d,de9d44aa-d682-49f1-a7cf-507e204a9770,3875.62,Cash on Delivery,PayPal,Failed,Shipped
75a0c7f9-9f01-4fe7-af5d-4235c8612723,d013e339-678a-4ee0-99d7-48c5dd691251,517.96,Debit Card,Stripe,Pending,Cancelled
3e125e3b-dbe7-4a90-a5c3-bb6e497c685b,bd78bc79-f99f-4587-84bf-f1327913f2d5,4097.86,Cash on Delivery,Bank,Failed,Cancelled
e4e02d41-8a0b-44d0-b263-9d0734ce84e7,d4391ce1-4f9c-4f22-8236-c3f5e3c5c0bc,655.86,Debit Card,Bank,Paid,Shipped
5089fbcc-b44a-4e71-9f44-5008d1b29b91,f5585ccd-16fa-4b6f-9ace-bc88d8e8ddf3,730.02,Credit Card,Bank,Failed,Shipped
503b204f-5437-491a-a801-2dc26a4487ed,1b737c2f-a539-454c-9f47-23e17eb65387,362.95,UPI,Bank,Pending,Cancelled
5ec21ca4-4f75-4500-837a-04e6f6d83d81,14d11de5-36aa-487e-bc3e-3d894d8b3c2b,1464.03,UPI,Bank,Failed,Shipped
58f40b4b-e08e-4c4e-99e2-e9a013186d68,58a5cdee-a7bd-43c7-a56c-9d66d23847d1,232.79,Credit Card,Bank,Pending,Placed
254419e6-b915-4634-9012-0efe18746619,92010453-74b4-4a93-8a73-8e7498c5feb7,2982.74,Cash on Delivery,Square,Failed,Placed
edff9d77-d962-488f-a4bd-3b796d23d86e,b5f57d36-3a66-480d-b1dd-c6f256e51fb8,4188.89,Debit Card,Square,Pending,Cancelled
63d55486-f4c1-437d-a1b9-f13eef48a691,86403854-e1b3-45bd-aae2-e0d7fcb6a93c,772.71,Credit Card,PayPal,Paid,Placed
74f84a55-ece5-4df2-8bc4-401511ae6e24,cb018cf9-6a1c-46dd-950c-6fea3ba9e85c,510.98,Cash on Delivery,Square,Pending,Shipped
b71ea0ed-7b45-4c0b-b8fd-791bbade57cd,4bbb3e4e-1d3c-498a-9a2b-fa9bbfaf11f2,2272.44,Debit Card,Square,Failed,Shipped
bc27aaa1-e480-481e-8009-aab2d50939a7,44b1a0cf-9b56-4c63-b4ad-78809c599bd1,172.35,Credit Card,Stripe,Paid,Cancelled
8f5ee61f-30f2-4ded-9716-aa6d5916cab6,51005d3b-b024-4e5b-b18d-f7c26bf188bf,836.8,Cash on Delivery,Stripe,Failed,Placed
8f007230-0aac-47fd-8764-bee4f0a23184,9547b44f-0673-4d4f-9be0-6cc18620e2f7,491.01,PayPal,Stripe,Pending,Cancelled
8c0296b0-47c9-4434-a8f1-4fe2c439d162,01d3c2bd-11d0-4386-833c-4000f9705b79,554.96,Cash on Delivery,Stripe,Paid,Cancelled
81c53ac1-a2f7-4596-b827-e9417577c243,0410c7b8-d294-4239-bd91-968f5800bc69,941.23,Debit Card,Square,Pending,Shipped
dd6fb645-164c-4672-a6d4-66c335b31411,42e519a0-04f3-466a-a12d-d1ef7e195ec6,245.27,Cash on Delivery,Square,Paid,Shipped
5df949ca-ebee-480b-8298-868afb9f40ba,876cafe9-c0ec-4ce7-92cc-ddb6653bff8e,53.84,Cash on Delivery,Stripe,Pending,Placed
f8061c35-e929-47eb-bd44-3d5454d9b47d,80744e8a-2215-4712-b80d-63280928319e,2416.82,Credit Card,Square,Pending,Placed
5179d1aa-a02b-492b-9e25-9b10dfda931b,e5787f9b-50ef-4afd-9b51-79937aa6ef2b,4917.0,PayPal,Stripe,Failed,Shipped
e70dcfea-566b-484f-88e4-ed7349596813,58ff29bd-2743-4cce-a450-cd36e2790e98,635.12,Debit Card,Stripe,Failed,Shipped
db909f86-b08d-41be-b8c3-da40daf80e4d,40d9d462-f5eb-44f9-97d1-aebfd00ad92b,1361.57,PayPal,Stripe,Paid,Cancelled
0b1f7664-368c-49ff-b149-4def6c82649e,b0bc747b-44d5-411c-b705-bfb2f0daa23f,2330.14,Cash on Delivery,Square,Paid,Placed
d1e2638b-f09a-40e8-91f2-62884290daf7,690e6d84-4cb3-44c2-8dfc-3477e799aaee,102.56,Debit Card,Square,Failed,Shipped
11924856-9b80-4eb9-a51f-3c8071f86b27,0f8507dd-1be9-418f-986a-9279ad5f9dfa,1366.47,Credit Card,Bank,Pending,Placed
4f1b0dfa-abda-41bb-a23f-b3237d57b537,4b42c1eb-41d8-4644-a641-d58957a65360,933.78,Credit Card,Bank,Pending,Cancelled
916f869e-50bf-4c86-8015-436460e87fcb,fdc49dfc-c9f6-459c-869c-37a02f86fb29,1802.58,PayPal,Stripe,Pending,Shipped
29e55079-4d47-4c48-9449-349407b5d458,c01ad72d-9722-433e-b858-40aecbd14d73,2391.19,Cash on Delivery,Square,Paid,Shipped
c07ece6c-a7fc-46c1-9049-3d9f81555448,f49abf0e-f243-4244-b58a-171facdf45d8,2323.39,PayPal,Square,Failed,Shipped
6feb4c77-15ea-4d62-b8f6-36a75bbd1cdf,1a18a7de-16d6-43fa-aacc-203532f353a7,2847.62,Debit Card,Square,Paid,Cancelled
72da6be2-9539-4e83-b27a-045b7534df4f,445828f7-7bc3-4ee2-b6b9-213d824a050a,2157.63,UPI,Bank,Failed,Cancelled
2a0f9798-7035-49bd-a8cd-82438f7e5f06,ee684b32-2b91-4975-8a6f-aae255797552,25.92,Debit Card,Square,Paid,Placed
40a80e4d-675f-45ea-aed5-f94c66bb18ad,9a81deb9-ab2d-49bc-83d5-bb015d59949d,2511.79,Cash on Delivery,Bank,Paid,Cancelled
fa805b8d-89b6-4ea8-b549-e05b7f9c138d,6d1a4978-07cf-4879-9745-e48182e230fa,2138.16,Credit Card,Stripe,Paid,Cancelled
96de9d36-830c-455f-98c1-cad0824681ec,4cc50c18-f801-44f5-a8bd-62be8f97ab37,1759.81,PayPal,Stripe,Paid,Placed
f0806e62-0d83-4205-9c38-e4ba10f4fdaa,bb56c4a3-07c0-4354-afb3-dee5d5a7a7cf,934.64,UPI,PayPal,Paid,Shipped
6bf26d7e-3812-4fc4-9a3a-16454b7edf4c,ca2441e8-d8ab-4978-9e18-8685d81d4b1e,729.53,Cash on Delivery,Bank,Paid,Shipped
