oid,cid,pid,quantity,discount,order_date
2f123cb0-c0c1-494e-8b56-ed6cc06adc65,c8ecc836-1c34-4a40-a238-559905f3b2b2,be826ffa-a94f-4768-9843-7338be35e0fb,3,12.03,2024-06-22T10:37:27.411721
0c6df036-a033-4abf-90ab-be65f9c707b1,d0dae133-94d1-43bf-b11a-4a2067c2b119,10527ecd-e6a2-4e78-aa56-dbcc10eb349c,4,12.57,2024-06-22T13:26:55.280534
fd58e7e6-9510-43db-9049-228217a96e9d,7fc801a7-eb8e-442e-9d4d-f07199e8e479,a5c7e820-21c2-4f5b-aa71-152236cb7ec0,3,1.75,2024-06-22T06:08:11.577563
efa4d287-cc3c-469f-a0c6-71fb06aac477,5ac1c4cc-1cd4-4f8e-a200-2c56e04cf5b2,0820c5af-96c1-4655-8e94-fb23daf85597,3,0.78,2024-06-22T22:06:12.179339
aed8551d-4ce3-428a-9dc5-d02e3829dcfc,b425611a-f226-44e8-a9c4-4fcdf9d0ef44,1c4d2239-772b-4d85-aa55-f15f98d4de0d,5,6.92,2024-06-22T00:35:08.818268
f5262854-def0-4153-840e-2171e5aae5cd,939fe3f2-94ea-47e6-9a17-482078e19d7b,75f46b3b-b048-4658-84b3-bf67edc436a5,5,17.8,2024-06-22T00:13:42.861857
900038ed-0b94-4602-b5e7-b13f53577305,3593cb36-51f7-463d-8560-82fdd745f632,1daf10c9-f83d-4f3d-9c3f-202fb7bef3f0,3,19.97,2024-06-22T16:35:44.873437
1c0c2eb9-7d9b-449b-9357-4964ca65c490,aa5d2bbc-4f03-4aa2-ab72-b585d967f1cb,9dd5c735-5615-4be0-9183-835cfb5c1d08,2,16.42,2024-06-22T20:59:49.602761
6a870196-3531-4f92-8d20-29e088e2d867,b53b7d8c-4422-4f36-96f0-19e78d1120a7,7f09dee8-a150-49eb-afc7-c4098d95d04a,3,0.91,2024-06-22T05:15:45.095590
f775506a-9a16-4339-a90c-538d6c7b156d,17646b1b-a676-472a-8b31-9cce4faa9f75,d97a76ed-aeb2-4c20-aba0-db983feb5dce,2,18.63,2024-06-22T08:20:03.682426
37792997-cf35-4b7c-bc29-56b657bdf444,1dd11e61-e22b-4045-9b07-a431ecc33697,9da48c7b-52a4-44c6-a78d-f0aca1e22df0,3,6.84,2024-06-22T21:16:03.683901
b3c4d5be-63ad-4eaf-b862-34e1862a86d5,334506b5-628b-4139-988f-0655d8bda6b5,bdc42927-4bb7-40b0-b579-1a1b008fe1f3,3,1.94,2024-06-22T03:59:49.316488
9d14aa52-a993-4486-9bb6-b65df4dbaadf,9fea17c7-6d5c-4e72-b02f-d5b90f9e2cc5,7afe5565-4d6e-414b-82fa-b46c1a4611e9,5,17.61,2024-06-22T16:54:52.576780
96df9793-8717-485a-9ce8-f94c0838eda5,d4384612-3d50-4dbc-9b9c-1749b18c8cd4,a741c381-917d-4d6f-9e3a-8518ed1f4774,2,1.65,2024-06-22T13:18:32.339202
fbe6c888-02c9-4a2a-93f3-354ae279a81b,92f0924c-c089-46bf-8350-0b440b532eb3,c59adb51-6465-46e0-9d7f-d4bee8e888c3,5,3.95,2024-06-22T00:52:02.580079
9aa54b4f-c7f6-43ca-8fce-054509c66fc6,d083c196-5921-4c02-847a-06417c550a11,25aed7aa-8f1c-44ca-aa10-56bdb5d251b3,5,0.03,2024-06-22T19:31:33.238902
b0836266-5a62-4706-8486-810963f45103,d8f152b3-9cbb-4f00-85b4-24c9bddde3c5,2b8c750e-b9a2-42ec-8d51-6cb1eeffa379,4,13.62,2024-06-22T05:32:20.209496
cb341c6a-f98f-4ad6-9a79-008c5b9f524f,2338422e-ac70-43db-913f-518e47da7bb6,bfcbc3ef-be5f-4290-8119-efb4535e1b69,1,3.64,2024-06-22T09:38:24.980288
8c7c2c09-0278-4d10-8109-c9cd25427541,0e72ccbc-2198-40f9-84aa-ab46e392a72b,6203553d-e1ef-45ac-a50e-4949c9e05783,5,15.07,2024-06-22T10:32:57.941859
c9a86c74-605d-4d37-b5a4-e280accc48a0,a047faf1-0f4c-4815-8349-668c7bf8cca5,ec1d8537-518b-4b2e-a3ec-f2d70cc5896d,1,14.1,2024-06-22T07:20:09.055066
a2a862c1-596d-4c74-982b-3980fcb0940f,465da498-6c61-4de1-ad9c-3d06bba913f7,2ecbef0d-67fe-4cd4-8658-c60ae493a245,2,15.46,2024-06-22T09:36:33.883545
0f19fbf3-9fd0-41c6-9400-98d9c794f5cb,88146d3a-6089-4594-90bd-c3ac0c1e2dc6,aee8125d-bd7f-4894-9285-979fbcf6cf49,3,11.69,2024-06-22T14:28:02.206362
55b11e49-03b0-4ec1-997c-201812ae89d8,43d1c17a-a644-43f3-9349-4a6776bb6097,4cd65e2d-a40a-4ee5-92d2-5e4a77c88593,2,15.82,2024-06-22T08:35:21.422693
1c318065-57a2-409d-87ad-d9390ced0553,e58fbcc8-7163-4d93-b4c1-b2cdaf85ebca,591e5804-9980-438f-94e0-62cf5a8c5f57,5,12.52,2024-06-22T13:19:04.541002
342d7c55-a0e3-46fd-b216-1ec0a159ffae,3df15b56-7313-4211-906b-e67b1bf093db,0fa9665b-8c53-4e6e-ba69-409b4961b64d,5,3.75,2024-06-22T21:06:15.915875
e769b766-0ec7-43d7-ac76-e2b9f254c928,a424bb8c-5ad0-406d-9c45-e3a9c8ea9884,e393a6e0-68c7-4110-992b-4c16362def20,3,1.05,2024-06-22T10:54:50.494864
44342407-68f1-41db-b6d9-3c1af920e7e5,d9257add-7a76-4a67-9609-f0e128fdcd68,875a72c3-ecb8-4247-92c8-86d59ed2cef0,2,4.01,2024-06-22T18:50:48.803346
efac7af5-8d8b-4eca-9eb7-4168092f7d92,9f949736-883c-4ac2-8e47-256ab182c365,719ddfac-a324-4a6b-b3c0-a695390dcab9,5,9.21,2024-06-22T08:30:51.791787
7d50e3ed-dadd-4e55-8612-48c9aac6208b,42908cb5-5cab-493c-80bb-1413732a69a0,eeab650c-ab4a-4759-8611-8fe5af4cb44c,4,16.87,2024-06-22T13:47:16.516812
9ec9d4cb-4f01-4796-a518-5da867d9e3d8,e641215b-6daf-4829-b7ca-1ee5ee0e2bc6,e393a6e0-68c7-4110-992b-4c16362def20,3,14.7,2024-06-22T15:49:31.378452
e73d8c8d-ffc4-4947-ad09-e19877f13953,6008d3f8-76be-47db-8049-1f411d5bbb87,f41cb08c-a631-46b5-aa68-cda58333b10a,1,2.3,2024-06-22T23:33:10.617819
3211ca9b-c8f1-4933-a2c8-dc5d7bd07d1c,5bec9ea8-3b01-4d0e-bec0-ceba588ed14d,cf045bfe-c95e-4040-843f-48a0b0877367,5,13.81,2024-06-22T14:47:34.626888
0adec54f-c7ab-4d12-ba98-4f750d02f0ae,fa5962c8-06ee-4bdd-8861-c2976b6b948b,95dc9f0a-553d-42d1-acda-2ca313656041,4,4.07,2024-06-22T02:47:45.677596
5a3d425c-4e14-49c7-abf7-8de683197b5b,a21878e9-3af7-4c90-979c-2da9dbed01e1,1d5c7cf6-6001-4d09-9237-026a4282c172,4,13.96,2024-06-22T00:28:55.900620
060a01fc-c510-47bc-b8d8-3a47c478f402,4db2a25d-0f1d-43c5-aaa2-65ae62d97952,db293316-1664-429a-8bff-3a7ae567ad86,5,7.54,2024-06-22T14:18:01.113541
506d111d-ff81-4251-b1e8-749417ad4b79,fefa0ee5-82ab-4557-8e7f-d36acaac0455,65b9f201-96b2-4b9b-9172-54fffb7654fd,5,6.86,2024-06-22T03:49:53.027439
1d167f2b-3e24-4b98-9f0c-bcb26b56832c,f1660673-2782-48a7-b821-f4a6271d4562,085e2043-7e5b-485c-a686-6ad16ce7ce43,2,13.12,2024-06-22T11:32:48.398192
d11b4db4-6824-4265-b9f9-04346888aa87,f89422fd-391c-41fa-b0e8-6bd1982df2d1,bddec762-f19b-43d9-b1c4-e12806746878,4,2.0,2024-06-22T15:21:53.687593
3641c4bc-7fbb-414c-9599-266e799f6ff8,9d209c7d-e000-4b40-ac4d-7cd14e0b3fb4,ffa74c2f-1de8-4da3-a4dd-b91e3011f56d,5,1.67,2024-06-22T20:21:07.450654
d6c24cf4-46e5-426a-a9df-b7b957a66266,35136451-4863-46ea-a159-ae59cf575878,da268b36-96db-4cef-9424-2554dc1e247f,1,17.1,2024-06-22T17:30:50.347009
16a13598-a8c5-4600-9b8e-e6f20079fd19,a4bc7d3a-c7f6-412f-a377-970848bb2849,35792727-b117-4045-a12b-d7636b6b82a1,2,19.52,2024-06-22T14:43:11.739962
e39afb69-68e1-4610-ad6f-58be6c8a5762,07dcd8e5-0864-417b-a86e-81e3e0197cd1,dc320fd5-2291-44a1-861b-3f4c89a4c29a,5,18.4,2024-06-22T18:53:58.333406
ab8ec933-8896-4e51-800a-119426a04c91,e75fe453-b008-4380-a643-1d6ebec2114e,aad6d155-5f3d-4a26-b5da-1ab0a1b3f2c0,4,12.68,2024-06-22T19:09:10.516906
65a74384-d5c5-44ca-a90c-a0e59150ecbf,89093519-49eb-4401-b190-bae464cf82d0,8afd470e-89fa-4301-8074-770abc4dbfbc,3,8.35,2024-06-22T11:14:37.995092
37d2c9c2-31d3-495a-b92c-17c216d4e56b,c63dfa85-d17c-4af8-a46c-b7a96266898b,80b0bd9f-dd75-433d-8082-e40530cc5d5d,4,13.97,2024-06-22T19:42:45.504651
75467582-2eb2-4e36-a261-7daded6ad497,ce7e1843-968a-41d8-9726-ee5e08762cd7,37c844c1-8dc7-47cd-9b1a-a6389fccb46a,3,15.75,2024-06-22T21:50:31.313938
b56f8089-491f-41ea-9e1b-d616fd0aea76,b05fb8ff-acd2-4266-9e0f-4fc97c968786,06aec924-4c12-4aa6-95b5-8a71960d70b8,5,1.15,2024-06-22T17:02:17.152581
d395f6c4-f85f-47b5-a044-38e89c783133,f82f46fb-ae16-4de3-b5e8-8e99117461d4,99e335cb-3434-4a20-964a-75f6636eb3fe,5,16.01,2024-06-22T03:56:51.987925
2a48e09b-1a07-4c9d-9c62-f7748990e8eb,62f2b23b-b71a-4079-b8b2-f2487f82b917,7afe5565-4d6e-414b-82fa-b46c1a4611e9,2,4.88,2024-06-22T19:35:08.574126
edd88e23-c192-4818-953c-d3b7b1f15daa,43d1c17a-a644-43f3-9349-4a6776bb6097,b32f6fcb-b9f5-4789-8383-784fb74a9c25,4,15.13,2024-06-22T18:32:49.851487
fca78052-9e41-41e6-b3c3-88d9ed5b49cf,07dcd8e5-0864-417b-a86e-81e3e0197cd1,fa17a2a3-43e5-4d31-a88c-83cb0cbe9759,4,15.23,2024-06-22T00:16:58.529689
d368ae36-2193-4a13-9b32-947cb3992ee1,a424bb8c-5ad0-406d-9c45-e3a9c8ea9884,3c4adc33-5c6f-4c3f-8d17-574392c42cf7,1,18.22,2024-06-22T10:43:14.493441
3350f74e-9d72-4b9f-9717-a6edba6867e1,b8109d10-0404-4f64-8536-5196562e55c7,8b5f8cde-c6c1-4d08-b0a9-728bbad3c54f,5,18.93,2024-06-22T09:51:17.733398
abd5e6b0-08b7-4780-8fd9-622704555771,163823cb-f524-4a40-9f6a-b106ba0bdafe,2b879bdb-9b19-45c2-b4d8-7d73683afc72,3,0.77,2024-06-22T15:32:18.886912
59864ada-969c-461f-bc31-3c6983e3f083,5821ca2c-9d24-4b88-bebb-49a51e6e976e,550a6b0a-afd9-4df9-ba62-4e4cdf64ce2c,3,4.26,2024-06-22T23:38:34.047510
fbbf7008-4838-4024-bab7-2a198b8ec7e8,b7b773ea-4fa0-4811-95e8-306ef1f63a34,675badca-b620-45a7-874b-c35658a84c6e,3,16.48,2024-06-22T23:05:54.235133
46a01c82-15ba-4676-879c-0e2c138b76ac,040489bd-d5b2-42c6-9087-74acf57ebf26,e119127e-2be3-4187-8806-471fe7a99866,3,5.15,2024-06-22T07:23:20.459514
6682ce58-2717-4a55-b2bf-b3910e7e2e41,47f8649e-49aa-4255-8f6b-a441a73ceb5b,ec1d8537-518b-4b2e-a3ec-f2d70cc5896d,4,8.52,2024-06-22T13:36:53.503069
572fea45-f554-4659-b38f-8b16b9760d9b,99d2b423-4707-431e-b658-324aebfcebb5,79599b87-341d-4bef-b16e-503dfbfbe4ba,1,0.9,2024-06-22T00:22:16.151504
97f07143-3653-4a27-94e8-f1813a1b23fa,decd7ecd-4d4b-4fc5-a5c3-fbc225a05b7b,43627107-f230-45fd-a204-86479bd3d56c,5,5.56,2024-06-22T14:35:21.132948
a90c5f20-6f4a-427a-820a-dbdaba8c396b,0e3f51d5-7803-4b96-8437-48e0924b2bea,6203553d-e1ef-45ac-a50e-4949c9e05783,5,14.45,2024-06-22T01:57:20.494630
bf559fac-69b6-4d17-aafe-c8dd13298ae6,21cdc61c-8b85-484d-a164-e6bd08e9cbce,1e8dfd9f-1297-48cf-9913-2e110f2adca8,3,0.51,2024-06-22T05:51:47.055338
697f870f-ce84-4452-9c3e-fd0124d7b258,aa9bd9cc-e07b-4a7f-8b30-af36a6d199c0,683fd38c-447a-4c8d-8942-28cad1d56198,1,13.8,2024-06-22T03:15:13.864571
f7e5f8af-9dec-4579-911e-be414c595479,99378972-e2a9-48c6-927f-51d33d6c26c2,19346acb-d183-447f-949e-dfdaa4340477,4,15.65,2024-06-22T15:21:57.481866
57518d4a-3dab-4e41-a88e-716b7ba892c4,e8442647-d421-4286-b25f-de8df7005262,ec1d8537-518b-4b2e-a3ec-f2d70cc5896d,5,7.17,2024-06-22T03:34:46.034277
5d7d9268-2624-4e73-b9d5-71b60a64e0a0,cc07793f-e6d0-418d-ad01-0c0a3c78283e,ab18e2e6-15c4-4094-8d78-d59137f54dcd,2,2.71,2024-06-22T04:59:42.402020
6052bb85-5586-418d-a8b4-2474b51f6b57,35da3e77-9198-4462-b755-13a76731612b,beb44c41-3fec-4ea9-ac9d-7f8462963691,2,8.49,2024-06-22T06:24:56.893618
06b20739-3684-4398-8204-cca17633a0bd,888db8c1-9931-4f68-a298-2944ab4d8d1d,388b7da5-3312-4ced-b40d-55a7e19a9a11,3,9.18,2024-06-22T19:44:43.629530
80b5b9c2-5f8f-4f1b-aad8-5100ce721c70,aae8cf3b-a06d-49da-97ce-5db31045a035,2b35cab3-9143-4231-9a4f-7e96894235dc,5,6.38,2024-06-22T11:47:50.456718
db211dd4-843b-43f3-8849-f248574a26c6,5772df2f-8890-407f-bdbf-37dfe6aeecea,39752879-dbb9-49f9-a8ed-049c59172289,4,6.99,2024-06-22T17:24:18.411329
ed632516-41e7-49d7-866b-aafcaf947293,fcd31828-64b4-4fbb-95d7-d9b557da61e8,b70cbc9a-84fc-46cc-aa72-855b05401466,2,1.32,2024-06-22T09:59:04.164735
7774f83a-3ae8-43d1-b21e-bd80d24e3fd2,47ec627d-7b0b-4543-a75e-dbb638332680,8b5f8cde-c6c1-4d08-b0a9-728bbad3c54f,2,7.02,2024-06-22T05:27:12.327940
cfdd52f7-5695-42ee-b88d-ebfde5059946,e75fe453-b008-4380-a643-1d6ebec2114e,95dc9f0a-553d-42d1-acda-2ca313656041,5,2.43,2024-06-22T06:18:02.459998
a112d167-74a6-428f-a3ad-42bfc0d61a60,bf9c892b-2465-4726-a838-3fc8610b3e7d,0fa9665b-8c53-4e6e-ba69-409b4961b64d,1,18.45,2024-06-22T09:04:04.284173
7050cc6d-41e3-4ba0-9f55-1e602bd8ab45,a450d321-4f71-4331-92d7-130f1bb74d9a,6cc7cdf1-1e50-443c-b361-d9466380a616,4,17.99,2024-06-22T00:11:56.263899
1f26c0f7-9489-4060-b00a-ea6644c5b0c8,abcb262b-6566-4cd7-93b0-5fa4edd91fc0,35d4f36b-8afc-4c6f-857e-779d8e50134d,3,18.62,2024-06-22T06:09:04.770712
010869d8-2563-4667-ab75-0ef841d95eb0,f40d7464-639f-4492-b800-46d7fe624ea4,2890b09c-e919-40bb-8adc-4d2f32d86381,3,12.21,2024-06-22T22:11:39.861674
ae833189-50ab-4076-ad6f-7f56de9ad495,cbe91f16-3a2f-4227-9cab-8f69282e949d,e8390226-1a12-4a9a-8e79-2ad5d96363ef,2,5.47,2024-06-22T07:25:12.793542
5d8c8c73-8264-46dd-9adf-8857d6fa8a94,8702dfe3-785c-41da-9142-0b1f77579bea,e97a7897-6a05-4bf0-b090-76281a635917,4,17.03,2024-06-22T09:30:10.625991
281afc4d-8817-41ef-9a4f-39a8e8432cc7,21cdc61c-8b85-484d-a164-e6bd08e9cbce,1ca4d9d7-ccb7-408a-8805-cbb7255a83ff,3,11.95,2024-06-22T12:06:29.441908
