payid,oid,amount,method_payment,provider,payment_status,order_status
182d383a-f28f-4b87-a9ee-eaaff1dffb54,3bccc875-2e6c-42fa-84eb-7d22c1c67962,2852.49,Debit Card,Stripe,Paid,Placed
0f9919c0-04a7-41c3-a040-6786ba24961b,5e8c2fff-a926-4654-a72e-5bb938044f40,419.98,UPI,Bank,Failed,Shipped
61cbacc7-35fb-4656-ac73-b065a9e0b749,13c933c3-5d62-4dbd-bafd-02c088df54f2,367.67,Cash on Delivery,PayPal,Paid,Shipped
d8123370-6a77-4827-8a6b-95e307592748,62bc01dc-704f-4622-811a-6f9a544879ec,813.95,Debit Card,Bank,Failed,Shipped
4ff33917-e118-44cf-b7b8-85385e1231e9,077d18a7-353d-4d4d-aa71-60e9e00b8b0a,4047.36,Cash on Delivery,Square,Pending,Cancelled
776050de-0782-40e7-a503-e85d60d79461,baf415a0-b2bf-44a8-a424-2d6f3c9e9cf9,4318.21,UPI,PayPal,Paid,Placed
321d210a-5ed0-4143-bef4-d26253bf7fc8,7cfb1144-23b6-4978-aec3-c384e7a89336,2531.96,UPI,Square,Failed,Cancelled
550cb0d0-e810-4feb-aaa3-761ebde791a7,ea52554e-1225-4e31-9463-b43243db9e1f,178.43,Credit Card,PayPal,Failed,Placed
0c5557dc-2b12-4850-8f01-5507fd915815,fc51bb2a-db96-4f89-85fe-995117f2e351,997.3,Credit Card,Stripe,Failed,Shipped
bf8087bf-f692-4966-b2e1-8e27d2f4f703,b2d7c690-107d-4084-9201-13325395accb,42.75,PayPal,Bank,Paid,Placed
73bcf7d8-9db7-43e3-a48b-ce90a74cea8f,509ff141-a6b8-41c8-be98-1d13f1f39dc2,3781.75,PayPal,Square,Paid,Cancelled
604abc48-bd24-418d-bc79-e4cbeecc15ad,0f863303-2dd3-40ef-a503-ee21eaef7f8c,3700.26,Cash on Delivery,Bank,Failed,Placed
66818cc4-e747-419f-b469-c7d56900c955,ba5d8325-01df-4a66-be8b-1a66ec140fcd,1131.55,Debit Card,Stripe,Pending,Shipped
3732a19d-ec18-45e5-9fa6-952f12b8f686,131a87be-eaec-4e04-ad43-e48f797dc05d,4259.3,UPI,Stripe,Failed,Cancelled
170902be-6efd-4781-b80f-6e99b1458724,9222a882-ce5e-475d-8a65-5362ee826c94,1524.42,PayPal,Square,Pending,Cancelled
af70fd88-9857-4703-8254-989cc3d121b1,665d769a-1708-44e5-b72d-7af6fb3ce70d,3502.61,PayPal,Square,Paid,Cancelled
0ef1da12-1222-4118-a0d0-fcefb3abd28d,8a8934b1-3ee3-44c7-b69f-9c9c8728760f,2868.17,PayPal,PayPal,Pending,Shipped
250e3d4e-eceb-4dba-8bdb-75582c31c711,a014a161-450d-4760-89d8-e9035fec5b62,501.28,Debit Card,Bank,Paid,Placed
48fc2b85-c7c1-42e3-a8f2-886c2c334dfa,c2702ca4-a4c0-47a6-97a7-c53a44f4ca33,784.05,UPI,Square,Paid,Cancelled
98ba3fef-92f8-4b47-9596-a18e28dd766f,c510f1df-2164-4b54-9a78-ec35b7e36884,828.49,Credit Card,Square,Failed,Cancelled
1d14efc6-6f3e-4910-953c-b69b64f59279,45f3e916-6b7f-4cb8-868d-5b1ae7a68b87,3232.05,Credit Card,Bank,Failed,Cancelled
2b9f404b-ccb1-4b04-9502-e657a13c7905,63bbd836-fa75-40d8-85ba-a4711b4fc3d4,226.06,Cash on Delivery,PayPal,Failed,Cancelled
9f29aabb-ef81-4438-96c1-29547f683dff,761c253e-713a-4477-b23c-82d8b7747c59,1683.81,Cash on Delivery,PayPal,Pending,Placed
a919d932-1f60-4b6d-b218-222b7bf70909,0f99e165-9841-4cdd-b21b-a4b427802a3a,1965.29,Cash on Delivery,PayPal,Pending,Cancelled
287c5ee1-7c63-4044-ba8b-2a4f4be293d2,f0c790d2-61e3-4fbf-a66f-3903b53695ad,960.72,UPI,Stripe,Pending,Shipped
ac0430d7-23b3-4260-8e3f-cc97ce1d5c0c,4c623d7b-9120-4175-a4ff-2d3e9285e8dd,1323.55,Cash on Delivery,Bank,Failed,Shipped
3763c520-e9de-4c11-aeb8-fff4667e49ba,642f692d-251d-4751-a4ca-bedc4c9ce1f4,938.57,Cash on Delivery,PayPal,Paid,Shipped
ffa9d51c-7592-4fe7-be4e-b2fc34c803fb,f4b140ac-5809-46dd-b546-07921188ab29,222.07,PayPal,PayPal,Paid,Cancelled
82ceffd2-a1f2-4d36-baee-1b16c920d15e,2b76b650-d17f-478b-8986-ebd7aace86ac,2302.12,UPI,Stripe,Paid,Placed
37e5d1e9-ef38-46b2-8239-6c9dd3167362,a1b67244-3f6a-46c8-b748-92b742140c4d,400.45,Credit Card,Stripe,Pending,Shipped
16f07a5f-00d7-436b-832a-66e1f414f7d3,191fc29b-df57-44d7-99d8-10e96f064b7f,1451.1,Credit Card,PayPal,Failed,Shipped
7e782c8e-8804-4e2f-babd-a5fac2285c74,f7077bb2-f448-4134-b2e5-7129aa5097f5,495.72,Credit Card,PayPal,Failed,Placed
7cba00d3-54e2-41fd-bbdb-fb178555cc27,fb7255e6-5343-46a6-aabb-c886aa904472,99.51,UPI,PayPal,Failed,Shipped
093f2646-32e7-4b3b-bc17-2a98af0909d1,910fd4f7-eb68-4b53-9f83-119786aa9ae4,828.03,PayPal,Bank,Paid,Cancelled
8b13753a-aa74-45e6-bec6-3abd654b54cf,1949b09c-ddaa-491a-93e0-6908c726856e,2262.29,Debit Card,PayPal,Paid,Shipped
c9fd19c1-c6c0-4bf7-aa50-dcbdc6afdafd,698c8994-1bc3-4c68-bae6-6468b2d0130a,1982.82,PayPal,Square,Failed,Cancelled
90dcb7eb-c9b6-460e-a3c2-56145f15339a,6888f3b8-c9e3-412a-8281-d71bf1d4db68,106.52,Cash on Delivery,Stripe,Paid,Placed
b5302cb7-d604-4cc4-9f46-2fe104ca5209,612b5938-af1a-43a3-8263-dd8b9a1a20fb,1484.47,UPI,Bank,Pending,Placed
d08adfb1-9329-4c90-bdaa-531d363aab8e,01ffbb0a-4a1d-4617-8a62-befeb0aefc85,1875.07,Cash on Delivery,PayPal,Failed,Shipped
