payid,oid,amount,method_payment,provider,payment_status,order_status
cfb21ba8-7a3a-4d67-a12c-f7cf97ed10ec,b959ea08-231c-4f52-89fc-cf33a7e94656,1264.18,UPI,Square,Paid,Placed
42448f68-9aa8-4b1c-ac14-a8153290291b,7e3be949-61eb-4b76-ba46-8012054c60aa,1263.95,Credit Card,Bank,Pending,Cancelled
df6acffd-ccef-4578-a43b-8f0e1384b939,50ecf7c5-03a6-4183-83b6-2f9b2affcefc,1164.29,PayPal,Square,Failed,Placed
f816b8d6-8000-4de3-a9d1-7a3b60cd8eb5,b439e2e1-fa65-42ba-8f12-5ec826da309a,362.84,Debit Card,PayPal,Pending,Placed
02b13dd7-1bd4-4a98-b572-b17d7a1792e9,284b5363-a536-4de7-844e-2a9a4fdfed6b,337.54,Credit Card,Square,Paid,Shipped
3e30ab1a-3972-4203-b98d-9a85416c3180,9b4aab9e-2050-4986-bb0e-7fdd4913b4de,1750.77,PayPal,Stripe,Failed,Placed
969d8adc-8ca3-46b5-af0e-ef73a84264ab,8477921c-8023-43e4-9b50-b16ce5fc0d26,37.55,Credit Card,Bank,Pending,Placed
264a736f-a25a-4744-aa1b-32609401b119,fcf77013-0118-49d1-89fc-4230671314d7,59.01,Debit Card,Stripe,Failed,Placed
47932fc5-7c1c-4cb8-ad8e-c4c28cc77179,bfbf9f2c-6821-4e0d-81a8-f1144c4faa9e,1835.69,UPI,Square,Failed,Placed
563c602b-ae33-4726-ba47-500dbe8f9149,d5bbf7f2-dd0d-4722-ba6d-54223c3fee71,72.72,Credit Card,Bank,Failed,Placed
b8f90fa7-64b1-47f6-bc81-e74100cd48a7,0e253e3a-96b7-4664-ad4b-ec112cc0b584,2905.69,Debit Card,Square,Failed,Cancelled
e61d6980-5f78-45ea-a9c9-6fbd912806a3,4336de56-19c5-42f6-a69b-bba96e6137a2,361.22,UPI,Bank,Paid,Placed
ae43ea4a-1b6f-490b-95b1-7f3ab474fff6,18cb56b2-5d3f-4b03-924e-ce213473059d,1371.76,UPI,Bank,Paid,Cancelled
b8d8fe95-b431-4b5f-8fe7-1e76863c4d91,616fb308-a3cc-4030-9529-18767c352f41,736.12,Credit Card,Stripe,Failed,Cancelled
5ba1c325-0683-4daf-83e4-12edbd5ce362,258f3d36-7665-4237-af67-1d8371e29250,48.79,UPI,Square,Paid,Cancelled
def75522-cd0e-4346-bc8f-aa7403203851,ad97743a-737a-43d0-9865-1fa10c4e371e,168.57,PayPal,Stripe,Paid,Shipped
ed6ca8b6-6810-4615-801e-58292ae728d5,178b06d6-4a5f-4224-b6eb-aa62a2c50f5d,4576.65,UPI,Square,Pending,Cancelled
82abe0e4-b5e1-4bb2-882f-dd0846f857ec,e8970459-a9dc-4b98-a3ab-a7aa454f131b,2999.47,Debit Card,Square,Paid,Cancelled
099c3fda-98f3-4d69-8d18-b9985bb6bcae,e17eaa4b-f4a8-4cb7-bc52-6a984cb91478,426.91,Debit Card,Stripe,Pending,Placed
c1733638-c618-4bc5-ab5b-5e0a5b856dd6,a60cfd3c-2e3b-4f0b-90af-18025319f3df,1725.45,Debit Card,PayPal,Paid,Shipped
adfb39ef-92f0-4960-9440-db7368f3499b,63159520-2008-490a-a990-984db34e44dd,188.26,PayPal,Stripe,Pending,Cancelled
9d0fd961-cded-41c5-8d28-86fe47a6effb,34c8a839-1bbb-447a-af29-27936a66876c,1495.76,Credit Card,Square,Failed,Shipped
29613c55-a096-4def-8045-bf54a64b6042,c41d7df0-8149-4020-bbdb-b72392d3759e,2793.39,PayPal,Bank,Pending,Cancelled
d2517209-51e8-4255-b5bc-88bb2a811317,af594861-abec-4f8a-8f1b-28ca34887135,2621.67,UPI,PayPal,Failed,Placed
117417c5-b896-44c9-9936-0d11c3ac4adf,49aa893b-e92d-4466-bc9b-535d5acdf694,734.65,Cash on Delivery,Stripe,Failed,Shipped
c9546702-b06f-4161-bc18-4b3221a3734a,b2a7d79d-0ffa-43e1-902c-e13ca55f0db5,1556.79,Debit Card,Stripe,Pending,Shipped
3dc6785f-a712-4665-8f85-512711d76227,768f7eb1-f8e4-446f-b1d5-2c1fdcfa8015,1112.08,Debit Card,Square,Failed,Shipped
b5bdc6c9-ae35-449a-a170-f50445aebced,cd71cea0-dd7d-4c52-9816-295c18f942dc,401.83,PayPal,Bank,Pending,Placed
2f93c289-3e8c-44b5-8ab3-84f44f54520b,592afe37-cf25-4fc9-abee-c467ff4fc031,701.64,Debit Card,Square,Pending,Shipped
d82a0bd3-d845-429d-a8fd-de018e8b4db4,f3161766-fe8d-4ad8-a43a-a2c89ccc180a,841.72,Credit Card,Stripe,Failed,Shipped
f881908c-30b3-4e1c-908c-8c5ab1a87ca2,cc2501fc-3601-4f05-a918-2cfbed4bd8e5,249.03,UPI,Bank,Paid,Cancelled
c41868eb-5127-411e-8349-e089e05e8bd8,18da8df1-1e27-4b9d-a7af-9f2cabce158f,2144.1,Credit Card,Square,Failed,Placed
1197f871-6d55-4c21-a972-9e4058e5530c,af14bc20-67e5-4ab9-891e-635b0a6abdd9,1548.76,Credit Card,Square,Failed,Cancelled
46a942c4-2356-4704-b87c-e91a85eb70ff,5f67c6b3-6754-4a4b-892a-45cc6e0468b5,1496.83,Cash on Delivery,Stripe,Pending,Cancelled
51a683e5-918c-4717-acec-b541238de519,e00da90e-c9e1-4858-872f-760ea676ec30,952.21,Debit Card,Square,Pending,Shipped
6f49e0f6-2612-47e8-a872-93f567413847,bf86de84-8bf3-46b7-a271-7d9f751f4349,105.15,PayPal,Bank,Paid,Cancelled
0594b840-266f-458b-9c56-1375eaeed5c8,7bb98ad1-7792-4747-850c-fd6adace1b2c,706.85,Cash on Delivery,Stripe,Paid,Cancelled
474169c8-6398-4316-94ff-8b4c30858e32,0109df20-8a05-4396-88cd-fe14fd9479fc,4061.26,PayPal,Bank,Paid,Placed
333bab30-134a-4236-8eb8-423312af5281,3fce627d-c14b-49d4-aa7a-7cf50a22461f,102.39,PayPal,Stripe,Paid,Cancelled
30d04539-67e3-4e74-b11f-b182973fdaa4,2af37926-ec6e-44d9-914b-dfb345cc7f61,152.19,Debit Card,Square,Pending,Shipped
a305af00-2877-4615-a54e-2ec698091beb,a7f32c06-fd7d-43cd-8d3e-5d6074e94f71,647.66,Cash on Delivery,Square,Paid,Placed
4e3be245-4b77-4579-8d8b-8729f2131c7b,0cd20d7c-23dd-41a9-9ce6-666008205023,160.05,Cash on Delivery,Bank,Paid,Shipped
e95e368b-1517-49a1-9cf0-4bebb07d9a5f,915e3fff-c219-48a7-9e1e-712953a50d2a,867.27,UPI,Stripe,Pending,Placed
86284b53-e232-42b4-8e81-5fbd6eac8448,1c364e15-c17d-4259-a976-552ba099e9f3,322.75,UPI,Stripe,Failed,Shipped
52f6e082-1eb6-48cc-b49e-dc8afbde09cc,616fa213-79e5-4a3c-a647-3886ea06b282,2131.47,Cash on Delivery,Square,Failed,Shipped
7a9278f7-a119-4ec3-b4ef-e3f19e2c0b7a,c12b4c54-6ca9-43d3-bfed-62596f7c1a34,306.43,Cash on Delivery,Stripe,Paid,Shipped
0e416301-5caa-4c00-848b-e60128651009,be53b7b9-13dd-4306-9fa1-f5814ead708a,543.67,Cash on Delivery,Square,Failed,Placed
e658df92-2c20-4aa5-a7c9-1b3dcb4b5065,25ce0527-e60a-4931-ac9f-c74c2648faf2,1283.63,Debit Card,Square,Pending,Cancelled
c9f7361f-dc05-46dd-b374-94d9810269c9,97277d2f-ac0d-4674-a0cb-0d06f340645a,2596.54,Credit Card,Stripe,Failed,Shipped
67f0a938-1a75-47f8-8427-58df2c5565d4,d8c6b600-058c-4fc1-8df4-f7924fcdcebe,160.23,PayPal,Square,Pending,Placed
cac984b9-863a-4bc2-b54a-29e9b06271a6,68239e80-9d29-42c2-9afc-cb4e69380043,512.88,Cash on Delivery,PayPal,Paid,Shipped
3059a44d-4065-44a7-935c-ad2e89f38895,b62338c1-0d06-42e7-a0c7-1dd38928af4d,3438.32,Debit Card,PayPal,Failed,Placed
a521c439-644e-4142-bc9b-b1d9dba169d1,36683ccf-607f-4252-a3a5-d86207620f9f,528.26,PayPal,Square,Pending,Cancelled
b57e2d6b-4010-4d40-a780-a4fbd0caaac6,864293e6-a28c-477f-8002-0ead2be72d0c,1373.59,Debit Card,Stripe,Paid,Cancelled
0277768f-806c-448f-9dfe-a1b0829ed599,288be52f-3a4b-415b-a928-d3d49f0583ec,2714.07,UPI,PayPal,Paid,Placed
002fcbbc-1b82-4d5c-85e0-62925c06a7cc,87afe04b-f6b8-47c2-a459-e90b7262ae6a,1974.32,UPI,Square,Failed,Shipped
b4a2d61c-6dd4-4356-8ff0-a73e66633d16,c21c6a4e-5a8e-4ca8-8ca3-b905d643f74c,604.15,Debit Card,PayPal,Pending,Shipped
f8f4d333-f07e-4cb5-b707-f7c223c7dd50,22d812f4-5001-49ca-8053-c800a37a8441,3093.68,UPI,PayPal,Paid,Shipped
21ddb940-ac74-48fd-9e49-64a494bb7db4,9f6448de-6362-4486-b356-0821790b9e80,1528.37,PayPal,Square,Pending,Shipped
8aa86b5e-ae4b-420d-8cf9-e88b8e707f26,888aa0e0-e629-4336-9f1d-93cc77316658,2692.33,UPI,Stripe,Paid,Shipped
711ecc8b-7ea0-482f-aac8-d8519b6fa5f5,7390e63b-130b-4eaf-909c-50a6d4d7ad66,4873.99,Cash on Delivery,Bank,Paid,Placed
dcfb0e78-fe1a-48e3-a9a9-f7ca6a9bd802,45282668-8714-495f-8de8-2b2509b3e688,349.4,PayPal,Bank,Paid,Shipped
