payid,oid,amount,method_payment,provider,payment_status,order_status
95c3deec-5fa5-46dd-8d65-a1382298e606,9e5fb2f7-829b-4d08-8852-5d5a67d83c1b,1876.04,PayPal,PayPal,Paid,Shipped
a84d26c2-6000-4afd-b141-ab5f55d397f7,295affb2-af4e-4647-b882-2f93e2ab63e4,917.72,PayPal,Bank,Pending,Shipped
eb02a2d4-db94-4b1d-a248-b7ae6de5038a,c0fdf3ec-981a-4079-bbd7-ff2a308659b3,897.3,UPI,Bank,Paid,Cancelled
33cc6ed7-522c-493b-be04-af5d284f913d,8f43873b-de8d-4e0c-b2ca-e2d2a89889c2,1517.88,Credit Card,Stripe,Failed,Placed
620bd85b-61ae-4a74-8080-61800240d114,2c112934-aaf6-4169-8cd1-7da9c2dbfdb7,817.57,UPI,Square,Pending,Cancelled
cf238f25-8ac7-4a9c-a63f-e4fd121ecd5c,5892748a-35d5-4307-923d-04c597da70df,603.76,UPI,Stripe,Paid,Placed
693a7433-853c-4173-8aee-c2072899754a,cd91e750-3005-40d8-ac88-67b7bcebbb13,4691.62,Credit Card,Bank,Pending,Shipped
ee59a42a-74c8-41b4-a485-fedf185b720c,3b497f72-9713-4eae-96e3-3c9139d77568,440.47,Cash on Delivery,Bank,Failed,Cancelled
e7b50d8a-75d8-4ec3-9afd-f721d4170d56,fb0aad9c-875d-4389-b830-193716b1b331,327.86,Credit Card,Square,Paid,Placed
1787560e-75ba-4c95-b70e-66f071b45839,aba1d2e0-55e8-44aa-a921-3a86363b3e61,552.49,PayPal,Stripe,Failed,Shipped
cdf2ff1b-a4a8-44cd-a378-8c346ecbe3c9,0a035fcc-ffaf-416f-8126-ce2df549e454,1177.54,Credit Card,Bank,Failed,Cancelled
28c49239-35c8-4e0b-b3b6-461da9fefbad,d6f10465-9f34-46df-a4e7-bd4897d5e869,664.93,Credit Card,Stripe,Failed,Placed
e27dd0aa-5c09-4131-9aa1-171f4854c52d,e9dd6553-acf0-45a8-a47a-3dc3034b5d83,788.6,Credit Card,Bank,Pending,Placed
0ff13414-12d6-44f6-b095-c48c0df031b6,b16e0a24-622c-4b6c-a52a-bbec74b9cf50,1256.52,Credit Card,Square,Failed,Cancelled
ff668d46-6602-4f09-8c66-baa856ba0664,b3a102fb-bc17-4da1-a0d9-38c8d3bfdaab,1178.22,PayPal,Stripe,Pending,Cancelled
f8c8018c-5e05-4bd8-b737-8d35acb57ede,833a9388-0bde-4ee5-9d11-e8aab28c8114,1467.47,UPI,Bank,Pending,Placed
4de48253-82e0-434d-b441-1a744db9a530,85d9e1e4-9261-4ad3-bb99-846e4da852a7,1545.88,PayPal,PayPal,Failed,Shipped
be6ee75d-db6c-46de-ba61-a9ab8cdd8fbf,62143c2a-89ed-4516-b12d-42515c438abb,3285.84,UPI,Bank,Failed,Placed
0f611059-e2fb-4b5d-b10e-ee1db5284e56,7ceea29e-83e2-4d47-add7-b55b882abf4b,1171.01,Credit Card,PayPal,Pending,Placed
d952056e-7f48-44b4-8214-eddaa81a2de8,fb5a43db-242e-4ca4-a4d3-3dacb28ca8ff,1087.39,Credit Card,Square,Paid,Shipped
