payid,oid,amount,method_payment,provider,payment_status,order_status
1faf8f73-b875-4cd6-8634-b52ae0697f66,1db36cc3-2f73-4947-92c4-c0da50c788a7,804.34,Cash on Delivery,Bank,Pending,Shipped
3872a930-6421-439c-99d6-509877164ace,65080ebc-20d1-4592-9c8b-5e3c152707bb,540.28,Cash on Delivery,Bank,Pending,Shipped
1a4b8412-5046-4702-9fa7-321e1ca4b2ff,cecedc71-4205-4661-afe4-814aa78d1359,4752.32,Credit Card,Stripe,Paid,Placed
8877a47f-4a5e-427f-8316-0a7b24c02ebe,3d0e4f22-6cae-4c84-84ba-9ff4b53f4dc5,2571.69,Debit Card,Bank,Paid,Shipped
9d4a0a70-7b2f-4e29-8ba2-67cb2dd44130,ea1bf0f1-f78d-434b-90c0-1e088b04a12e,722.72,Cash on Delivery,Stripe,Paid,Placed
ecb805d8-bb75-425d-b0a3-f728e5bda0be,c682cea1-8bbc-428d-9d41-9e6599b792c2,3060.53,PayPal,Square,Paid,Shipped
c5bc4c4f-80b5-4041-8258-1e5a3d4e838f,32e11ab4-7bfa-4214-b359-1c52a2c311b7,3991.22,Cash on Delivery,Bank,Pending,Shipped
9f817cba-69e3-46be-81c6-dd0c45b797eb,6692884f-0fec-4248-8e42-822803611eae,189.05,PayPal,PayPal,Pending,Placed
29c1b50c-b06c-4dda-97a2-da306b6680cd,13dda45a-0a07-4074-a4d6-8a050f1a4653,1951.03,Cash on Delivery,Square,Failed,Cancelled
079fc9f1-aeef-4a55-80bb-545ff2a34bac,9f189300-571f-4aba-9c28-e1652a0255dd,230.44,Credit Card,Bank,Pending,Cancelled
ef38c382-2cf3-4fe6-a637-377d3d63cfae,17f47208-876f-48b2-95ed-054645fa69e0,1121.21,Cash on Delivery,Stripe,Pending,Shipped
9574e19e-b59d-4186-b52a-bff1d6b0eec8,8def306c-bf79-414c-b4a1-1183f6412dcf,1915.46,Cash on Delivery,Stripe,Failed,Placed
