oid,cid,pid,quantity,discount,order_date
78a61cf4-ff96-475f-9d45-167097cef721,75b20082-0ce2-49e4-9594-b940430c7c15,1af1d266-0b01-42ff-9904-995df048b3a3,4,12.38,2024-11-16T06:47:59.711853
595fde51-b0d5-47f8-a4a7-2e14714b7a81,69f7ee3a-609b-4462-9894-ce6cebdb9496,7afa5492-d7e1-4f9c-9b08-711a8ad8a4ad,5,1.54,2024-11-16T13:34:47.978717
a93251d7-97e7-4260-8824-b8c0b027d671,21cdc61c-8b85-484d-a164-e6bd08e9cbce,556d1a0c-4c59-42ca-a55f-a852c1a49bc5,3,4.59,2024-11-16T02:05:57.135998
48d09381-bb5b-4f5a-abef-33f5f2ff2adb,f705b403-0c61-49db-8969-99427fb2c7b0,03a626fd-35b7-41ec-b65c-94835dd27e91,3,10.52,2024-11-16T10:30:10.494273
d18c6a81-dd66-40cc-9949-eb1aac435771,8ef9b258-2e73-41b7-b412-535fdea43fbc,a3342792-6958-4e14-a385-960ce2f1f6df,4,7.18,2024-11-16T21:57:21.226022
a376182f-bbd0-429d-ab04-3f017f3829c0,4a6dce6f-998e-405a-bee8-b853796a7586,a3342792-6958-4e14-a385-960ce2f1f6df,2,9.63,2024-11-16T06:08:12.153965
24296c84-60ef-4996-8734-a90c1276ec2d,a3035865-55d5-45be-8500-a3583fffe672,7f954a52-81c5-4c76-80f7-3e7666e9594d,2,5.2,2024-11-16T05:18:30.502360
51ac727b-a42d-4801-9888-4a3f8907efea,02a6b24b-2ab4-4429-9a63-10a7fba39a71,8437506c-3910-4e97-a3a7-e96c6ce4622a,3,4.91,2024-11-16T17:43:03.530427
15d7d841-c645-45bf-878f-b5671971accf,17089653-1e01-4bd1-81ad-4f563be1c365,bc4a4627-8473-43bc-ac4b-fcdb8acffbc5,1,0.41,2024-11-16T10:12:32.109399
27e7175b-c4c4-40da-8a7f-00748a88d6e7,0f6055aa-60fc-4da6-8123-3d181571d27a,d0c7126c-aa52-404c-b02f-7160cfd040c3,5,8.04,2024-11-16T07:41:16.557714
