oid,cid,pid,quantity,discount,order_date
a62a4c98-f455-40b7-8eba-26a10998cb95,2e1f30cf-f08e-4aaa-913b-3af645c83713,e04d7249-0b9b-4be8-bafb-8834662d2613,1,17.95,2024-04-03T02:39:33.475294
e13bf611-6cff-431a-977c-55afd3aa3f15,41797106-e2c2-45fb-982a-b36abbc0e2bf,851675a5-16e9-411f-a072-2424f166122f,1,12.52,2024-04-03T23:32:46.798044
cbaac6ad-d9c5-4f9c-a01c-fb9919de64f9,14e9133b-b61d-4957-8af8-b53a15c156dc,2f67b563-ea63-4d05-9feb-593c0e751c42,1,18.02,2024-04-03T19:29:10.335711
2616774b-edff-41bd-a252-cf083220ec8c,1ec8c5df-d31b-43d0-83c6-4f3c0cf9681b,878b668a-01e8-489f-b0c6-91a54045d61b,3,5.47,2024-04-03T22:32:51.450490
3aaeb24a-38bb-4f24-88c6-529de13f95fc,e74d1e3a-078b-46e6-8700-10c53aac7100,420edc58-2a4b-4bc3-8045-a9a4da2f0d91,5,8.17,2024-04-03T21:34:45.542320
84402f59-e17e-48ea-8425-25d0dcf88f4f,526f6f07-845d-4856-961e-1d37878e695c,49e51399-497a-4fa2-b795-3d40016daa4c,1,7.08,2024-04-03T09:45:00.170305
4d914806-52d3-4114-a2d2-a9c85d3fdc0c,f10cdd77-9b4f-4342-acd7-86ffac7c263d,314b1891-077e-438f-93c8-73da2351d258,3,9.27,2024-04-03T17:24:48.859376
013cab33-2811-4f50-8345-6334b000ca69,7b69be90-f237-483b-a5df-ac1df9b133c6,c88f253c-2326-4b1c-9797-022fc578a014,4,14.44,2024-04-03T12:37:07.351579
8d027633-d980-4b66-b89d-b225e7b3b69b,786e6bdf-9f2d-48cc-a5fa-7ac633992117,2f07349f-fb9c-4cce-8c43-de1b0cc9a490,4,16.93,2024-04-03T20:41:26.881120
59179837-86e4-42c4-bb8e-38d39afb371a,d8f152b3-9cbb-4f00-85b4-24c9bddde3c5,793b9ea5-3d95-4d11-b4f4-cb8aea92bdb7,2,1.65,2024-04-03T14:27:43.173470
739dddc9-332d-4581-87d7-06a375e31691,d81d6c30-fb2a-4edb-8b09-f72f643912fa,e8f86b1e-74d3-408e-a033-59370049a8c4,5,9.66,2024-04-03T04:43:33.862913
db0a9865-2551-4401-9ff7-aef6e4574212,1982bfde-26de-4528-afe7-138caf11ca36,9667217c-377b-4eb8-b21c-a0d0cdb9102e,4,15.48,2024-04-03T11:46:15.174845
62c8bf3b-f0d0-437b-a988-fd3f4e207f60,32042a68-f68e-45f1-ad5d-f31fbe3fd606,dc01b38c-5432-4953-a504-ac9dca9b379e,4,7.09,2024-04-03T02:07:15.507778
f7819e72-bf24-4205-ad0d-9bc1db3c16da,cfb0f88f-a150-4983-8341-ffcb27aa7ed9,9731530e-f5cb-4c2a-8f50-44e0cab72925,4,15.25,2024-04-03T12:14:29.409887
34d7674e-79ff-4fc4-9033-f9403e1d27f1,9042f95e-0fc8-4498-8203-78b36d745e08,556d1a0c-4c59-42ca-a55f-a852c1a49bc5,4,4.16,2024-04-03T18:00:01.723275
1c4624d8-9153-4d74-b49c-a8e3967cbea7,fe5d3b28-b80a-42a9-aad2-ec77a61bea3f,bc5e0783-100d-451a-ac52-c7913db5a366,1,10.38,2024-04-03T21:21:43.279810
366cae6b-2b0c-4b77-85d6-86dc765cdde8,a1a41f87-7b5d-4b7c-99cf-fe05525dac4b,b3e00b08-9f29-4653-9dce-10989fd3b33b,2,9.96,2024-04-03T14:54:36.761673
2d87e7cb-f900-4e75-a7f5-84192de463ec,aa1813df-4401-4811-8e74-8e45272eec86,4d087366-b961-4472-a67a-9afa05f3d8b7,4,18.99,2024-04-03T10:08:19.344967
3f1f0dff-c169-44c3-8cdd-d0dd267b962c,615249c2-2c6e-4b8d-90db-003ed1056770,72befaff-ed65-442e-a815-cd3be189b904,3,16.33,2024-04-03T20:52:47.210429
3ae26c1c-24cc-4e77-842b-af6cfa35e9e5,08986639-2180-4c9f-9a58-8983e9eb14c5,fe981878-1a04-484c-b605-337ea5027241,3,18.56,2024-04-03T21:23:32.330614
48941cb4-0448-4420-8002-20c32bd7ed25,7bd7188e-90c5-4134-b4f8-12a4e9f82d4f,e03c24f9-95a5-4261-9997-83eb598691a9,5,12.14,2024-04-03T01:57:58.875307
bb795e72-990e-4cc4-a8fe-bd9c00027e59,42e3ce28-73a3-40fd-9acf-dd5cabf59ea4,c135e164-bebf-4840-862c-95003df2385d,2,9.38,2024-04-03T16:40:26.868187
97258048-362d-4e6f-b206-289addb5219b,c742d61f-3ad0-421e-abea-ed5840128900,b32f6fcb-b9f5-4789-8383-784fb74a9c25,1,12.62,2024-04-03T19:46:11.578780
df06f5c9-66a4-4ec2-af58-10f074882d19,89965d0e-9cb3-40f0-8f7c-a1e41c453c79,facb2a05-901b-46e2-9a32-958028e1160d,1,11.77,2024-04-03T15:50:52.626635
9df13446-9f41-4ca1-ab80-f3198afbc9df,34f226a4-d2cf-4c40-951d-7ed02e04660b,0fa9665b-8c53-4e6e-ba69-409b4961b64d,5,6.81,2024-04-03T21:27:26.080812
84592732-7b8f-4538-b0e0-66d4b29d3e57,e06cc1d9-447e-48cc-b141-7fe90f261b6c,76bbcccc-2a8a-4313-9276-dabb52ff43ec,3,1.54,2024-04-03T05:28:12.288960
