oid,cid,pid,quantity,discount,order_date
5c3e25a5-c6d7-4fb7-b99f-91c82ae39c9a,145b8976-4877-48df-8aac-60462cbef137,683fd38c-447a-4c8d-8942-28cad1d56198,1,3.97,2025-05-06T02:49:39.180560
da4bb5e1-d8d5-4fc1-93b6-402c3d1b392c,c9f4d8d3-5432-4655-a7d2-8e11ee1b1314,a617cae8-3bd2-4c11-a78f-659cf74ee529,2,0.4,2025-05-06T01:25:35.915575
b3b8ce8e-27ad-492c-b3b3-b4dfbb82eba6,f880aabb-af23-48d0-9b0b-16c630f40f19,1bf6ec89-7902-40f9-a889-5e41867ef4e0,2,12.98,2025-05-06T16:02:30.171487
b66ea5b6-7165-4bdc-97a7-856c20ade063,a424bb8c-5ad0-406d-9c45-e3a9c8ea9884,420edc58-2a4b-4bc3-8045-a9a4da2f0d91,5,8.5,2025-05-06T16:30:16.354877
f2e6cf59-238e-4000-94a2-2ade40d4d10a,46c545dd-5948-4b0d-8898-f3952d9a49b3,c5d25d46-296f-4b02-8505-8a83e0a1d697,3,1.02,2025-05-06T04:55:04.000360
34700660-1bca-4c56-9824-bdd81edb4cf0,f4397fa7-785e-4d34-b1e0-462326fc9b70,c81314e4-7aa4-4012-825f-7345bb3906df,1,8.71,2025-05-06T12:57:21.149601
0862167b-b7a6-415e-836a-5e56cab7ba13,55a8968b-9791-446f-b3ca-f04576973383,041bf938-2e37-4ffe-842c-f7943174c9d6,5,7.55,2025-05-06T08:57:26.159671
ce19481c-df15-4250-b290-2163623821bf,94e299a4-c2a5-4c63-9ca0-1bfb1b0db405,1ae064c5-df9a-4ea3-8242-a7eecce7d859,5,4.17,2025-05-06T21:19:41.979621
5b86584f-a096-49df-918e-9975c3a20027,77f53798-215d-4a57-a842-a97ac1c5ff5b,7323778b-c1e9-4e6a-afea-83434d0e0598,3,19.46,2025-05-06T18:31:13.631960
d287a8ae-7462-462b-ad75-81bf080640bb,465da498-6c61-4de1-ad9c-3d06bba913f7,ccf50653-7b3e-4925-906d-59a37d49c874,2,15.82,2025-05-06T09:45:45.537644
6061e3e0-271d-4d22-ba0a-80d7029e5de8,1e1ce31c-0584-456e-9325-dd4a6f390536,c438791c-9f95-4be0-993a-8ea2e9e9f392,4,14.53,2025-05-06T04:03:18.913225
6f4c7b4d-d1e4-4292-83a4-48e9f63b6022,5562e979-8271-4dcc-88d8-83a6c3fe1424,2e0d1d59-4a37-4305-81e2-01bac0431fab,2,0.57,2025-05-06T12:23:10.680227
02331aa5-7c4a-4d36-93fe-b51535e78c7d,391b464b-1ec5-41d5-80df-77fbba3ba654,e2edeede-9e8c-4dd9-b68a-627296955422,3,4.14,2025-05-06T07:36:20.309606
8b4a7456-b52d-4f34-b513-e6f3cf893879,d76cccc3-517f-472b-947d-25b02fa1d019,4fbd20bb-42d7-4907-a1ad-e7087cd7ca99,1,8.89,2025-05-06T19:02:52.502993
bc0ba16a-60be-4cc8-8bd9-5f8b9bca91b4,3c2f7da7-70ba-481f-b964-8803eb0f62c4,118a13ea-83ed-494f-9f3f-515ec2ab288f,4,15.02,2025-05-06T10:18:19.661511
f96825e4-2232-48c6-960d-bf4639fe0461,da7a7c40-68be-42cf-9d38-bc6c4f73fd11,7407712b-0267-4966-8271-6cb44f422afe,3,16.95,2025-05-06T11:53:16.030752
0d9ef66d-f29b-4846-9803-11dafa3400e0,07dcd8e5-0864-417b-a86e-81e3e0197cd1,ed95b8ee-87b0-4ef6-bf36-5a4c98e3f51f,2,3.99,2025-05-06T04:36:23.283018
9c4c7d92-899d-4f6e-ae99-2f170d6aad56,0fe62015-a831-4f82-bf2e-dd5a82bcc160,a741c381-917d-4d6f-9e3a-8518ed1f4774,2,4.56,2025-05-06T22:06:28.887250
2aa12cd3-46d9-4437-82ef-a867ea7d07e6,7f3c4142-7a1f-4b93-a3a2-c3656cdc6f00,b313f2c4-efe6-4155-9132-a02078034b1b,1,19.19,2025-05-06T02:15:41.748109
485d5c46-2ffc-4fd7-9f5b-479eff63d247,5d78eb21-9d82-434d-bb5d-9cd0d13f530b,c9f2eada-d089-4e68-a248-662694d6a369,2,13.83,2025-05-06T01:25:25.538830
6218ec35-24bd-4a6d-9530-45080730dc18,4747a367-f111-4121-8b2b-e8497dd7767e,b9203f60-915c-4a56-8ffd-d8c0a5855879,3,8.44,2025-05-06T00:21:59.866409
175bb6c3-ae03-4c1a-9542-ae9163683e25,891c70bc-dcb2-4db9-b615-f5c85c958940,9bdac959-548b-4bfc-b267-a5db7241d782,3,15.4,2025-05-06T00:10:16.837540
535837ee-4317-430d-a5ed-1f91ede71743,0f6055aa-60fc-4da6-8123-3d181571d27a,d38f566d-c037-44a6-8439-d881ae92d057,1,13.28,2025-05-06T16:29:07.046634
f2498b0f-334d-43eb-9cc7-efcd7ccd30c9,50cba1c4-16c9-4107-8da8-fa644ba5c316,29f70fca-a0e7-4c9f-9b96-a4936be3b634,5,0.81,2025-05-06T23:38:20.699546
592cf03f-7747-4639-b596-2e0e095dbce7,aa482b58-db7c-4cda-9e8b-3cd8e5d10593,0fc7e026-ce37-499b-b55c-c60a890a1874,1,6.49,2025-05-06T15:11:36.811233
0a526834-29ce-47ed-96bb-7230ed82a173,41c55896-3104-4a91-81e7-d73021fc60d6,ba93d182-b6ae-4799-8a21-d9f6516a55a0,1,14.72,2025-05-06T16:04:27.500742
09ca5525-3745-4ba2-b974-52ace6168bdc,5ca4054c-9b21-4c4b-860f-5baf5b3e9a69,4f11a212-abb1-4fb7-bd72-6579bf42ad55,3,0.99,2025-05-06T00:14:52.376242
88acc439-b0b5-4472-b2c3-d34cbf8f287d,b82b2c52-b5e5-4fbf-a878-ec9f811a203e,982f79a3-6eae-4186-8961-8fd703264072,4,12.9,2025-05-06T07:27:00.644024
decf7af8-e999-468d-ae20-b58c9d4d5e95,71dd8b7f-bac8-43a0-8d7b-f2ed87fe40da,da268b36-96db-4cef-9424-2554dc1e247f,4,18.91,2025-05-06T18:01:59.497641
4d617487-fe67-48a8-b962-aa064f361f38,d083c196-5921-4c02-847a-06417c550a11,4dfc65a3-8a72-4d38-9b72-1845eeae9e49,5,0.36,2025-05-06T14:24:53.122858
adc02529-8a30-4f34-b4cd-0f2f926a85a0,47f8649e-49aa-4255-8f6b-a441a73ceb5b,9cf39036-48cf-41e5-b173-1f770730d7c8,1,11.29,2025-05-06T22:33:08.705224
e6d65c79-2f14-4bcd-b0b6-2b4da266799c,10839edd-7412-41ed-9443-c6c6b3bef566,7847ea3d-0286-46ad-83c1-4ddf95e48cba,2,3.54,2025-05-06T03:11:38.585149
bdce7927-3d0a-4760-8db1-5aa54591b00d,b2b8ec35-967b-4378-8e11-6e3272ae1415,e53ecb97-0b70-4daf-bf23-2e5865631048,3,16.91,2025-05-06T14:01:28.545990
7d6af2fc-ad46-42a5-897b-84877b34cef8,80d30c5a-0615-4970-8502-8d271cf7aeb1,9a8d900c-15e1-4419-ada0-71d301a8d1fb,4,14.93,2025-05-06T14:57:13.033911
09d5e5f6-2c5e-4d53-a446-67571ef9e9e2,c63dfa85-d17c-4af8-a46c-b7a96266898b,8e86b486-045f-496f-9990-2d66fd2b1c78,5,7.86,2025-05-06T14:39:08.397872
db206b9e-fd4f-4e1e-98aa-6f124ab59e66,b82b2c52-b5e5-4fbf-a878-ec9f811a203e,605652f3-6e29-4a89-b092-c3c231d9214a,2,7.92,2025-05-06T14:16:20.375320
c65c7589-95d5-4129-bd17-e44bfb3a5fb2,77adaa90-14f9-427d-b0a8-5fc1b87d8df1,64fcb230-47e0-4210-93d8-0b83f473da50,5,1.84,2025-05-06T07:51:31.831141
0a996881-223e-4e54-bdf5-b6eab2a18905,9dc43672-7da9-49e3-af21-2da79452fde9,4845308d-6747-43fc-b965-0b95bd1a859d,5,7.22,2025-05-06T03:00:10.121003
a01af90d-ae3b-466a-a857-b9da14158dc0,d3d40fe3-c3c9-4bf2-8069-ba8b7f029cfb,7d3b52a4-a71b-47b5-9cc2-e47f8d686635,2,12.81,2025-05-06T13:33:04.327790
577f1a24-78b7-4798-80d9-01234b539783,d40160e1-1e78-4e86-af20-6a04d5ae8a20,672d07b9-54b3-41fa-9683-0cf953773a5d,5,15.75,2025-05-06T09:37:37.265190
032cedf4-9476-4c22-9b71-fed8132f7455,4e654268-1ba5-4aa7-bf3c-3a6b0db36d1d,1ca4d9d7-ccb7-408a-8805-cbb7255a83ff,5,0.86,2025-05-06T04:34:18.693471
c6fefedf-8b51-4192-a8a8-affd642da7ac,cec401c1-43d0-4571-8a40-871b04adb9ea,93afb4d0-133f-40f7-9488-7c1eccdc5872,5,5.71,2025-05-06T06:54:34.398281
adb0288e-df64-42cb-a2ff-d533d6fff935,e0a7beec-a59e-4869-b9fd-317e823f9a07,851675a5-16e9-411f-a072-2424f166122f,4,10.35,2025-05-06T08:01:37.367781
0db55ebc-9da6-4b59-abc9-bf9222825b8c,4cb6d738-067e-4bfe-9384-32582df78408,5df7b766-8a05-44ee-bc9c-916b09cf02bb,1,1.99,2025-05-06T16:18:57.733230
6fad0544-ff34-4974-919f-5cbd6ec36613,b425611a-f226-44e8-a9c4-4fcdf9d0ef44,d1dc14b3-bb21-4349-9437-c874db0c1b29,5,17.79,2025-05-06T05:43:54.872589
6aca452b-f21c-4064-81a1-b729d35f1f09,9fea17c7-6d5c-4e72-b02f-d5b90f9e2cc5,e8390226-1a12-4a9a-8e79-2ad5d96363ef,2,8.16,2025-05-06T12:46:41.131772
7fa4cdd5-97a4-423b-bf15-0ee294e7ad0e,1b7e1f3c-a76a-4f9c-9976-2fe4e7509c0c,59c4d240-e55a-43d5-8273-fa73b516447a,4,19.22,2025-05-06T02:17:25.467082
97a53efa-b8ca-4cf3-a6bd-511c80827c48,97e0af1e-7b79-4a74-9fe2-4d71b8fa9d6d,d38f566d-c037-44a6-8439-d881ae92d057,4,3.46,2025-05-06T11:05:59.779724
32768c31-4322-4257-b179-3d7e3d465378,e541b0b3-857c-4a02-a0fa-9cb404edda47,a18f468e-5cbf-4326-9dcb-3e3902ebb389,2,8.94,2025-05-06T13:23:20.564591
f7cf51b0-eacc-451a-8f53-7ae2b90a6095,15405fb5-71f5-40f6-91a8-7824619a1c04,19630be3-7ca5-4996-ba07-60eb5c938623,4,2.26,2025-05-06T06:09:11.675201
d43881d5-f73a-4792-ba96-4ce97813a958,a3d972bb-6e80-405b-9749-49b6f5b3662d,4d162cbe-dc7d-48fe-acf5-e859259026d4,3,4.1,2025-05-06T08:59:49.595010
9e4cf031-fc48-4bc1-be02-7f0d50e670fa,e6925c0c-ad61-4e6a-b30e-99e87de6b29c,9667217c-377b-4eb8-b21c-a0d0cdb9102e,4,7.91,2025-05-06T19:35:27.586116
79977caa-0b3b-4426-8a84-965f4b2663f7,35136451-4863-46ea-a159-ae59cf575878,0d096dfe-aded-462c-8741-13eb2493d99d,2,4.12,2025-05-06T10:28:39.364991
ae25c8e7-8040-47f3-b253-855f25680465,c742d61f-3ad0-421e-abea-ed5840128900,fb21dfe0-8d8d-48e7-aec2-f88dbef961a8,4,3.14,2025-05-06T16:09:14.906666
4406edb3-7adc-4f37-aa0a-6c63703bc880,2f4d4e86-58fa-4fdc-8cd0-c4b93e849f82,4e53eec5-8037-45d1-b2f5-1f1b4b94562f,5,7.42,2025-05-06T17:35:21.691713
c0968a9b-8e1c-4852-8e35-d60beacee1d9,35136451-4863-46ea-a159-ae59cf575878,d11568c5-b612-41ff-9d5f-850d7f08b3fc,3,19.14,2025-05-06T22:31:24.646379
cfae33fd-7290-4bf6-87b6-2bba3aa9e23a,1e1ce31c-0584-456e-9325-dd4a6f390536,8280dd63-d531-44bd-9494-f33d4d67af43,4,12.3,2025-05-06T00:19:20.950917
d6e8072f-7f49-485f-8793-848b64d7a193,1377396d-0a8d-49a5-aa22-feb9f824df43,e81faece-4d0d-4c7c-890a-53bdd8f98dfa,2,10.4,2025-05-06T06:41:31.837205
2dc37cca-c9b5-443a-8824-0099e6b28cd7,15719f67-e922-40c9-b588-366bfca70f49,96cf1879-ef97-4089-bd5f-f4c6944a3b8c,5,18.68,2025-05-06T15:36:35.535426
8793bfc4-ccc1-4150-9954-5d3110de6c7e,71272525-7092-447b-afa7-10616b9daccf,575a7fda-a1b1-4eb9-96c0-aa457dd8b113,5,11.63,2025-05-06T13:58:00.859442
d2195472-0040-4676-a073-e64a8c085769,7593b00f-8ab8-4ead-a58b-22d51842ad64,4d1195c1-cda6-48a4-8374-6ab40a4b869a,1,2.39,2025-05-06T07:48:56.367626
fa8cf411-ff24-4232-b1cc-75da3ebc2a10,bc065c8e-56a5-4d85-818a-35c128944e30,76ef3c03-1538-4f4b-a6b5-5bc0da263f9c,4,1.73,2025-05-06T05:32:12.694430
7ad26ff4-560d-4c03-ae53-2cdc4eff2e3e,0bd5d336-cafe-4c98-8e86-aed7d65ca939,17cb3a97-f35c-4b05-af1c-eed913756379,1,7.15,2025-05-06T15:40:19.472475
3151df46-31f2-4ba7-9ae2-ee58380f18c9,41c55896-3104-4a91-81e7-d73021fc60d6,9e01068a-32e0-4e26-aad4-424e947d67c6,1,0.45,2025-05-06T21:16:12.357758
340b1ea4-6a85-4169-91ce-184c76b5f695,78685275-16ad-4003-9344-a33663aab51a,ee9a581d-22a5-4035-a636-ec1af8bd4e23,1,7.02,2025-05-06T00:25:09.262571
eba95002-21ac-4670-b58e-24f1ec41eb6e,4f37fa91-91af-42d7-8a0a-228b99dccd44,0aa827c8-d537-4ffe-b0aa-d195fe46529c,2,4.61,2025-05-06T17:23:36.718870
6fd37cbf-1c40-4283-87e1-473ee183e416,7b760474-6967-440b-a010-83a9736437c2,71b91739-5ca4-4f1e-8b06-aaaec4c6da4b,4,18.56,2025-05-06T06:02:25.470084
99dbb8ae-0226-4778-b9e1-920d03a94067,e06cc1d9-447e-48cc-b141-7fe90f261b6c,92bda989-6cd9-45c2-a501-deb031668ed9,5,3.51,2025-05-06T05:51:06.089113
b69d72e2-d222-4c55-9890-2db415ee4fe4,6883348d-35bb-44c2-af71-ee639401b1df,769d27ee-3d31-4129-b6f7-9127cc54c803,2,16.95,2025-05-06T04:07:18.952059
b8a82a6a-a1c0-4b7a-bd49-450ab9ac7e33,8b1f55fe-ec7a-4ad9-8b72-417cbab54512,f176aa81-f9a8-4c3c-9924-5079785f5ed5,3,10.71,2025-05-06T00:35:41.974251
