payid,oid,amount,method_payment,provider,payment_status,order_status
8b8d8f67-6cd1-441b-bba2-60f7323e095e,b5993815-c9b0-4946-886d-a90a85cfca77,1766.36,Debit Card,Stripe,Pending,Cancelled
4822a7f8-584e-409d-958d-54d899ad4dc9,4271b70a-ad02-4807-861d-4f3545a53d7d,428.9,Debit Card,Stripe,Failed,Shipped
8096c538-2877-4d6f-910e-c2488ff26e6d,cc74f161-ff59-4037-8cf5-ee80ba15253e,16.25,Cash on Delivery,Stripe,Pending,Placed
537bb2a1-603b-4906-aed5-eacad7949250,f08c7a3b-8467-4df2-b1a5-83fda5d7560e,4509.87,PayPal,PayPal,Failed,Placed
9575931c-1a8e-477a-a3cb-ab3e4e07f900,430d5a82-586d-43fb-8339-5656c7aae47e,962.3,UPI,Bank,Failed,Shipped
2aba5fac-bc0f-47a4-9073-bf5fd1b9453b,5c5964d9-6bbd-45a1-b047-7a72c5afa459,422.79,Credit Card,Square,Paid,Placed
f675fdc5-94e9-475a-b4d0-b0e91534e687,63420d1b-ab9d-4af4-8a9f-942fb96932fd,1175.63,UPI,Bank,Paid,Shipped
ead14cec-1be2-445e-9150-675d1782c5f7,081ea54e-0ddf-4aff-a0c5-2896f98587fa,4736.21,PayPal,Square,Paid,Shipped
67a9e29d-1807-46f5-8873-f4a01ddf3b4b,cd6b4864-6c18-4c8d-873c-97177d2ad38b,746.4,Debit Card,Stripe,Paid,Shipped
ea797b85-1042-464a-9d8f-fc34b6c1ee8b,1ce72e67-9307-462a-a4b0-810027173658,1859.95,PayPal,Bank,Pending,Cancelled
7e78a331-868a-43c1-a549-87e0a98a576c,69a89b39-c58d-4dd3-afd5-4a00f45057de,323.44,Credit Card,Stripe,Failed,Shipped
8f667f64-1835-46c3-9b5c-35aca9294dbe,55a5d7cd-db6a-4370-b626-1b60ccfd7c91,3863.62,Cash on Delivery,Square,Paid,Placed
a05124c4-7af2-4ae1-9220-7e12aa31508e,a706ca57-2192-4d7c-9f44-5e72008ab9a9,167.54,PayPal,Stripe,Failed,Placed
067a32c4-e3c5-4b78-a4d1-cfc26b8e50b6,cebaebb8-6d34-406e-b553-1ee22183ac19,2456.83,Cash on Delivery,Bank,Paid,Cancelled
7dfb7e1f-d9df-422f-a9b6-a7aaa7313e32,e0198272-4d0b-4a9b-a4c4-07b302dd60ff,1881.44,Debit Card,Bank,Failed,Cancelled
2a54c04b-f50a-45c6-8456-9ab8e592e42c,194b2a78-3acf-4966-abd5-b72e7c5f14d3,889.88,Cash on Delivery,Stripe,Paid,Placed
