oid,cid,pid,quantity,discount,order_date
e450d6ea-7948-46ec-bc38-c8a53ea0781b,844944ca-e7a3-4ff2-87de-7598c9012996,0c109b94-2bfe-4701-affb-6f53167ec7a7,5,19.59,2025-07-28T11:17:39.022683
44a5f8ea-46cf-4ef7-bb70-0161803a7285,96eab035-495e-42e0-867d-bca4cbb6c647,8f518345-b6e7-47a7-a8e8-fe6c70db8a99,1,18.88,2025-07-28T16:26:43.418727
202be0d5-3256-49c6-a424-eb0f0637d630,040489bd-d5b2-42c6-9087-74acf57ebf26,10527ecd-e6a2-4e78-aa56-dbcc10eb349c,2,9.38,2025-07-28T13:02:01.469718
d32b40ae-0b13-4f76-bda0-737ec3c62d74,beaa3cf7-35d5-4b06-8578-57902218fa29,04b339b8-ac56-444f-9528-340b743422dc,1,14.91,2025-07-28T07:26:57.272938
0acedac2-5545-43fe-8f0d-511b9dda8f3b,1634a168-7d06-4c25-872b-5bb19836f509,f6a8fff9-d140-4557-bee9-c6478bc4c59c,3,16.73,2025-07-28T17:41:05.422451
00ab50f8-a630-45da-af39-68cfdab7ff64,0e72ccbc-2198-40f9-84aa-ab46e392a72b,358117aa-ad97-4658-a97c-9f22f46fbfcb,5,13.8,2025-07-28T18:17:36.732400
56c4576e-c0f3-49d1-83a4-43ca8092c1f6,3d536020-eea5-4843-9d13-458cd3eec83b,fe059b0a-a386-43ce-89d0-24d3a41a6e80,3,8.21,2025-07-28T15:36:03.646923
4aad4237-c2b3-460a-864e-2422f15b3c36,689e6bb9-2466-4f5b-bed0-ebaf2f8ae18d,d3893f81-1a3a-4799-8bb9-44d8323a1565,2,9.11,2025-07-28T15:45:36.410639
70d81813-5a2b-40fd-ba20-3c5b7afc08c2,0bd5d336-cafe-4c98-8e86-aed7d65ca939,3e6f8ed3-ed59-4c42-a507-1d11c7446b9c,2,18.81,2025-07-28T01:01:49.336711
3b4edc93-cf52-43f5-ac72-c926d0ff70e7,9422f1d2-984e-4674-b189-0bad7ae7c306,ffd14e3e-01b3-4bbe-8716-90710eda9563,5,6.78,2025-07-28T02:37:52.224592
4896cabc-2960-46e0-8ecf-953ad178672d,d6fe9035-6491-47a2-afb1-069d1b7cf30f,b70cbc9a-84fc-46cc-aa72-855b05401466,2,2.35,2025-07-28T12:38:28.157261
2930f9f0-1318-40a3-ad75-708c573e874c,89f20c63-8683-499f-9e38-6e53f0f66c64,c24fb382-15d6-4ca2-baea-20bd64a5b2ce,2,2.02,2025-07-28T17:04:21.825489
