payid,oid,amount,method_payment,provider,payment_status,order_status
d023b993-b603-434e-a148-6a688d631f45,616379c5-af30-4d46-9b3f-efee02995144,1296.31,PayPal,Bank,Paid,Shipped
8e9a3ad0-70cd-4b43-9682-b1dd905c8b48,878c67d3-171b-4a41-bc01-c0da22164d75,3189.79,UPI,Bank,Failed,Shipped
88a24a54-23b1-4503-a817-124b7d267701,64ea5696-17d2-4841-b80a-17c7828ad490,3785.13,UPI,Stripe,Pending,Cancelled
9008b286-415a-4707-b0bb-e9b7fe377af0,004be6af-bf0a-46c0-ba2f-7a28b1e4ce4e,1576.01,Debit Card,PayPal,Failed,Shipped
8faf2126-abe6-4281-91c4-01dfa5abf13d,2d9bb886-54cc-4558-a5e5-3e65393f4e27,874.16,Credit Card,Stripe,Pending,Placed
2cb45733-a708-45b6-9385-e3eb2b5527d1,46366712-9b46-4a37-aa52-1a36307036c3,2070.24,Cash on Delivery,Square,Failed,Cancelled
4877585e-9773-485c-b1f3-a98b825b432e,f656bffb-e069-47bf-b750-1351312dc39b,740.85,UPI,Stripe,Pending,Cancelled
43b45a31-7948-4765-a1fd-f4b9b8f429de,321c805d-c995-4407-a92d-7b06f3b80fad,2518.56,Debit Card,Stripe,Pending,Shipped
3350470c-144e-471b-92d8-701d80680dae,09da5fa3-1193-4ef0-a407-bd7a83419ffd,1358.38,PayPal,Stripe,Pending,Placed
0e680199-ebd7-4ab4-bb1b-c90643f9d2f1,2684b9ba-5ac7-44ae-89e8-43f53d107959,60.38,PayPal,PayPal,Failed,Placed
2bb34435-598b-43d9-9a84-29bc3e7a2f13,d9bc5fd7-5f2d-4744-afe4-630f165bf8b0,643.71,Debit Card,Square,Paid,Cancelled
d0b14cba-52d5-4f7e-a579-20cfe9025bc5,c6454f4f-730a-4589-8666-5f12065b6919,1337.26,UPI,PayPal,Pending,Cancelled
18467d10-5180-431a-bd31-6b094e5295e4,ae4c8047-dc00-4d5c-9061-11fd00f9e6f1,1325.92,Debit Card,PayPal,Failed,Shipped
fcb3739e-0588-4a4b-a5d3-964d74d4528d,a7d65ffa-947f-4e25-9d87-e8ff097d239d,2651.61,UPI,Bank,Failed,Cancelled
93da116e-b1b0-4bc9-ab19-4d8ba25785fc,fbfda496-8e7e-46af-8033-47d14b7c32af,4604.12,Credit Card,Square,Paid,Placed
9ffb8f23-21c1-4076-bc49-c9a2eae06108,26509373-6c2b-4c1b-b09d-78af5f21b69e,361.38,UPI,Bank,Paid,Shipped
8e00dbb0-7426-4572-991d-b5fe8a8c428b,1fb98afa-21f3-47c5-9d5b-fac5f22b1328,1823.08,UPI,Bank,Paid,Shipped
00bd75cc-34ad-447c-884d-4aebfae2dd7f,625cd4c1-0081-4afe-9d15-c96dea8dcbb2,966.01,UPI,Square,Paid,Cancelled
f7222db3-b498-4d2c-876d-b4f8c055cee1,2709ca19-fc1e-49f4-bb17-388fedeb9669,3117.88,Debit Card,Square,Paid,Cancelled
41ff3ddb-7920-4339-a35d-cf13ab65f3d1,f020b8f1-8d80-40a3-a9bd-0ba8131fbc45,2041.35,Debit Card,Square,Failed,Placed
