payid,oid,amount,method_payment,provider,payment_status,order_status
ef177116-d2f5-45e3-9539-dfa175579b43,3f337af1-99ee-4b57-b726-4d3a58f6a3db,4918.84,Credit Card,Stripe,Paid,Shipped
8d0f683a-5a6d-4dc5-b5da-4a034caf420a,68c5a5b4-0fc6-4134-ba20-ca4b2eba35f2,3517.85,Credit Card,Stripe,Pending,Placed
b9eb965a-78f3-4949-9abc-24a4fdb669a4,f6fbbe5a-8b7c-4e71-9417-43cd5eead374,657.16,Credit Card,Stripe,Paid,Shipped
197d7d2f-b12f-410a-b18c-183c7d7412f9,a5e1a312-298e-4b67-b8f7-28202ccf75a7,3533.84,Debit Card,Stripe,Paid,Cancelled
23125899-9330-4420-8d7e-dd6742b7244e,1ce0e99c-940f-4696-b626-b16a24bc5797,1071.66,UPI,Stripe,Pending,Shipped
5e2abbef-9327-40e0-adc6-9eea1b4d5323,0f3ff60e-82b7-4ef1-a21e-02585ff5ba41,631.64,Credit Card,Bank,Failed,Placed
a8ccd8ef-f17e-4438-bf0b-360dceb406f3,56629936-887e-4fac-9802-7c1c125a863e,110.17,Debit Card,PayPal,Pending,Shipped
875b02cf-bd95-4fb7-ae5d-9eea30ba2adf,451edc10-e80c-46cd-91e6-0386ad1112a5,1401.38,PayPal,Bank,Pending,Cancelled
fc3efced-e32c-4563-9af4-9dd45493194f,4f395a11-c2e8-4294-ac04-3d472748fe71,252.06,UPI,Bank,Pending,Placed
64f65086-0704-4e39-9dfc-104326ba0972,1820a021-21bc-4f4b-af03-9e3705f29b09,448.53,Cash on Delivery,PayPal,Pending,Cancelled
463db5d3-518d-4d26-aedf-df54da36411f,55a9b851-2f1e-48a4-bf93-aa4a0becd845,772.17,Cash on Delivery,Stripe,Pending,Cancelled
d0b7137f-59e2-44ab-bd16-ffb00e5af39a,14e5c2a5-ce36-4a65-970d-e1ba88adc614,1240.0,Credit Card,Bank,Pending,Shipped
2cbf070e-e7a3-41fa-86fe-7900265b19bf,2e6b57b8-0c5a-4a3d-87ae-a226b8d61e06,1881.75,Debit Card,Stripe,Paid,Placed
