payid,oid,amount,method_payment,provider,payment_status,order_status
cb848dd8-ef4e-4f38-bb01-3fd75bb9b2a5,1e32f322-1b31-45f5-900c-29a91825f841,640.53,Debit Card,Square,Pending,Shipped
dabd614b-89ca-4b4a-940f-18373440766e,c9bb39e3-9dc4-42ba-a593-04b9cd8eb7ec,3762.76,Cash on Delivery,Stripe,Failed,Shipped
93314a71-7158-4435-8d43-d5d1d16e2dfe,9d623969-f0c7-470d-ad75-2bd04f7ff39a,703.15,Credit Card,PayPal,Paid,Placed
76693934-ce84-42ee-b075-aa1a487f930c,def63cec-605f-4d1c-8421-eb5131faa75b,1768.26,PayPal,Bank,Paid,Shipped
242bcd0c-59ec-4382-a520-9a2170d98849,f12f94df-78b0-4b9a-992a-d65cb961037e,253.44,Credit Card,Bank,Failed,Cancelled
3afb8048-09cb-4f6c-8f1c-68070cece12b,2df97458-ecbf-42f7-8a78-f2923ee54148,255.39,UPI,PayPal,Failed,Placed
0862fe7e-e5a2-4033-a1b5-5029ae860bb8,eed9509a-001c-4454-bbfb-4636f0ca3817,889.98,Credit Card,PayPal,Failed,Placed
ea3dde22-9f47-4b4e-b8ad-9f05b02aa2e1,ddd91628-d35d-4005-8135-7111375634e0,61.74,PayPal,Stripe,Paid,Placed
e1610ffb-154e-4c8f-bf71-cc00cd1e7daf,3a4a3c8d-83dd-40be-8056-d77f4424a5be,459.66,UPI,PayPal,Failed,Placed
3d41362d-b9fc-4b47-b435-1e17f9fcd506,c612b6a1-8f2d-4ec5-b8ae-14a7f4f11513,495.87,UPI,Square,Failed,Cancelled
80bc02fe-80f5-4d26-9d11-ac6401a843ec,08df7e95-6196-4e8f-8045-4e954baec8c2,1420.38,PayPal,Bank,Paid,Placed
77272f12-1176-4a1c-bb4f-0c739d97f018,9fdbb6d8-0ec2-4f98-bc12-e1485bb5faff,764.52,Debit Card,Stripe,Pending,Shipped
fe9f0d4b-bd77-4bcc-b428-a5682f07aeed,26f814c3-757a-4895-841a-ed11214d6369,83.92,PayPal,Bank,Failed,Placed
ca55c99a-8715-4ae2-8a10-cd2527a7ebbc,5ac98c85-92b9-478f-9946-69d5fe63203e,1804.49,UPI,Stripe,Pending,Shipped
968d4d45-02ab-49f1-8512-6a8b48f7849d,bc610e8b-4561-4b8e-887f-ae960da1e06c,139.69,Credit Card,Square,Failed,Shipped
301b532e-16fe-412c-806a-7d2e5422b5c5,5b4673dd-a1ca-45b7-a4da-1b36bc25e196,2405.18,PayPal,Bank,Failed,Shipped
