oid,cid,pid,quantity,discount,order_date
3c9c9ee4-de19-4e0c-b95a-056457cdb0f0,965506b9-fa5e-415c-a996-08bc5d33deda,083e03ed-de03-41c1-bbb4-52b74f4dfc76,3,15.87,2026-01-09T04:51:13.541244
a3a31b07-e60d-4c02-a3a5-d38cfaa143ea,fe6b6324-d433-49eb-a16f-35c2929372f6,d4095fa7-f7da-4d7a-8ea8-3944964afb49,2,16.66,2026-01-09T06:24:52.369313
5b880b27-c78a-494d-b0a1-64f2a9686cc3,fa18f6bd-deae-4099-a6b9-ba72eb55cbc4,ca5b47bb-a352-4605-842d-863638bcce69,3,5.17,2026-01-09T11:47:41.804644
648424b9-219d-487c-8eb8-f8724e82119b,c7a916e9-7c2a-407d-9802-6db2541fc5f5,8ef72842-abf8-457d-bfc1-2fbfc679ae72,3,12.0,2026-01-09T23:36:02.948233
8d7870ca-0936-44a0-84a3-3212dc730a45,92f0924c-c089-46bf-8350-0b440b532eb3,da49a37d-dcdc-484c-b393-f2d815ee2a42,5,10.67,2026-01-09T18:46:55.434714
6d4f550b-e194-48f0-81fe-72eb258fdda8,a29e8a76-e400-402e-89f1-93d6e783b9f5,c751fb5a-fd1b-409e-98c6-90f077cb2a61,2,5.05,2026-01-09T05:59:24.808031
36f62f72-3e4c-47b6-aec5-0e45e1c198f1,7f3c4142-7a1f-4b93-a3a2-c3656cdc6f00,a2618194-30b9-423a-83ec-4d20b4a29448,3,12.46,2026-01-09T20:39:15.450341
6d0356dd-863b-4b91-8302-f8247dd1a28e,f4715139-8dec-4338-9483-6fe192faf8a5,be826ffa-a94f-4768-9843-7338be35e0fb,3,11.9,2026-01-09T14:04:06.438484
741cc7e5-257a-40d2-a680-492666f69f45,b72670f8-5289-4e7b-9c44-3474775a44fa,6e34a6db-57b6-4e7d-905a-6914e1882b9e,5,18.89,2026-01-09T21:44:06.241955
7f2ba586-5d69-4769-b80b-47ef3cc14959,b0e06ca9-64c8-4c53-8c66-110503b9e1d2,36e161d3-4fbf-4484-b047-88e2a7572896,3,17.73,2026-01-09T01:50:48.294047
