pid,pname,category,price,brand,supplier
bb6abb72-2d6f-4ffa-88d2-544e5742feab,Father Language,Sports,338.2,Wilkerson PLC,"Ruiz, Fuller and Harrison"
ea4dafbe-ec85-4de1-ada1-931d878f9064,Kind Something,Home,652.78,"Knight, Morgan and Logan",Watson PLC
9ccaeaba-ed8d-4f89-bd93-99cf87162a75,Their Life,Clothing,997.31,"Jones, Martinez and Gross","Bell, Williams and Webb"
00305e9a-09e7-46be-acda-eb72708d1377,Kind Conference,Clothing,380.44,Jacobson-Walker,Jackson-Sanders
0d096dfe-aded-462c-8741-13eb2493d99d,Ball Film,Electronics,93.97,Kennedy LLC,Jones-Cisneros
52c22b31-7283-4737-b8e7-7ee30c6e9921,Front Will,Home,676.52,Smith PLC,Mejia LLC
2cb5370b-db79-449d-9085-cc5bdd247a82,Trip Strong,Sports,388.93,Howell LLC,"Watkins, Valdez and Moore"
b9a234a6-02de-433c-a42a-6ae89e2c7288,White Over,Home,996.81,Scott PLC,Gilbert and Sons
088decdb-03b3-401b-9b08-55fd9d1cbc90,Poor Southern,Home,109.75,Villarreal-Anderson,Nelson and Sons
e767b9ae-51f0-4bc4-8117-97371477ba52,Open Bring,Clothing,471.87,Miller-Soto,Andrade LLC
a4f52bdf-7f43-49ec-92a2-00b2b997c181,Word Everyone,Books,940.81,Snyder Group,Hansen LLC
46a09631-d992-4662-a308-e52fb3898512,Method Letter,Books,317.67,Dixon-Dawson,Villarreal PLC
71338b36-fe45-4cf7-bf37-459540854bee,Onto Radio,Electronics,319.27,Rodriguez and Sons,Moore-Clark
7f4cd4e7-3f15-4f87-93fa-46e85f214f7a,Less Senior,Books,78.91,Anderson Group,"Moore, Hooper and King"
f72dd782-5578-40b8-9cb9-a2c969bc92e2,Employee Ten,Clothing,922.32,Ford-Ball,"Stewart, Reeves and Romero"
a617cae8-3bd2-4c11-a78f-659cf74ee529,Note Character,Home,948.71,"Golden, Banks and West","Choi, Peterson and Wall"
2c24d949-7b79-4b7e-97a9-7d3bfd95c5c6,Believe Head,Clothing,795.38,White-Perkins,Salazar-Peterson
b0728d50-d49b-4630-b398-05aea2b6e618,Language Study,Home,410.47,"Paul, Santiago and Chandler",Hampton-Franco
17e6aede-004a-4f3c-8923-5c5fca002836,Clear Network,Sports,527.75,Harris Ltd,"Smith, Mitchell and Medina"
d1dc14b3-bb21-4349-9437-c874db0c1b29,Road Open,Books,671.07,"Snyder, Sims and Snow",Ray PLC
a89e019e-8c36-426e-8c4e-e7d17e523a5a,Modern Throughout,Home,563.57,Stewart LLC,"Moran, Hernandez and Martinez"
3f51f545-6e01-41f9-bfbd-b8cfa523eab2,Situation Note,Home,189.67,Maldonado-Norton,"Rodriguez, Brown and Klein"
d4e0d19b-a727-4bbf-9503-372c8af9dcb2,Institution Bring,Electronics,503.28,"Walton, Simpson and Graves",Henry-Lopez
5f133949-3bec-420c-a5c8-3a97e5bf4d6e,Tough Control,Clothing,909.15,"Willis, Romero and Greene","Williams, Mccormick and Flores"
9cf39036-48cf-41e5-b173-1f770730d7c8,Boy House,Sports,326.21,"Haynes, Wise and Potter",Silva Ltd
16a93933-fae7-4a13-aab2-96c15c2abd66,However Bar,Electronics,58.96,Hardin and Sons,Oconnor-Chang
06f0e1a3-3a65-49c3-81b6-175d5707326c,Say Another,Home,107.82,Davidson-Shelton,Mueller-Garza
fb21dfe0-8d8d-48e7-aec2-f88dbef961a8,Why Yet,Sports,937.13,Baker-Watson,"Harris, Jenkins and Hood"
d0c9fffa-3a7a-4978-a383-b87a35c3bbc9,Carry Call,Sports,624.79,Peterson-Manning,Norris-Johnson
3beed91c-18f0-42d5-af7b-2a4a8e24d134,Thing Adult,Sports,653.59,Richardson-Bell,Holt LLC
a69d3d56-0ead-4f00-a7fa-33478e28b693,Recognize Baby,Sports,630.2,Chung-Conner,Hoover-Gomez
85afacee-6c34-42ee-8514-e9f3fec4b4d8,Well Employee,Electronics,870.02,Johnson LLC,Charles-Castro
9b4fdbbf-3096-4d67-a002-8d07f236c53d,Every Either,Home,713.95,"Nash, Weaver and Murphy",Yates-Knapp
0f991ca7-5c01-4ba7-8f39-d0c1cc92ad10,Number How,Clothing,217.57,Guerrero-Burch,"Gonzales, Juarez and Garcia"
99e335cb-3434-4a20-964a-75f6636eb3fe,Speak Reach,Books,709.74,"Ward, Matthews and Dennis",Thomas PLC
7847ea3d-0286-46ad-83c1-4ddf95e48cba,Wait Camera,Clothing,685.64,"Morales, Manning and Garcia",Garcia-Robertson
7f6a3b26-bed5-4055-a3d0-a9195f62a3d2,Pm Case,Sports,560.49,Roberts-Davis,Williams Ltd
92a14d5f-5150-4f42-a82b-9394ce6494cd,If Win,Books,818.08,"Smith, Young and Mercado",Wong and Sons
b1ba56e5-4ce5-4f28-8001-d29b0f1a8665,Explain New,Clothing,781.02,"Gardner, Campos and Bell","Warner, Medina and Russell"
e99dbc2f-8907-4a25-91f9-53f5e6b514b3,Chance Report,Home,450.41,"Rodriguez, Case and Smith",Bowers-Owens
b67a3378-6415-475d-b500-25c78f3a3cb5,Professional Agree,Books,721.33,Wade-Murphy,Brown-Li
5ee44368-d755-432d-8f77-05785bb76922,Word Yourself,Home,466.4,Hernandez Ltd,"Yang, Cain and Johnson"
