payid,oid,amount,method_payment,provider,payment_status,order_status
39ae78e8-edde-4617-bc2f-97d7c2224464,620b33ba-c730-43ce-9e60-b3096c001658,3757.41,UPI,Bank,Pending,Cancelled
feea5f83-fa04-4726-b91e-a537e749e823,4bcfd207-e861-4978-adb8-5665d67c903e,2306.81,PayPal,Stripe,Paid,Cancelled
a413b102-5b5a-4ea1-8618-c1a423357277,143716f4-f670-4648-9838-e284754344a8,2063.22,Cash on Delivery,Stripe,Pending,Placed
a6ca548d-a166-46e5-93b8-725e1a405db8,577035c8-5385-4a35-8ae4-d7e11b30ad1f,436.42,PayPal,Square,Paid,Placed
a842827f-ac58-4f00-af29-fce8ac407e50,6dfc0495-31b3-4952-b86f-f97f08194282,363.87,PayPal,PayPal,Pending,Cancelled
e7c48fa7-1fc9-472e-97b7-bf27caae7b53,5ec2cbb4-9b16-4589-8a78-697d507f078a,461.22,UPI,Square,Pending,Shipped
d589c5c1-61b4-4e28-99bd-7a17464b26f5,45bc7cc2-e7a0-4a73-b20f-49ba043c3d6b,439.22,Credit Card,Square,Paid,Shipped
1b60aa92-cd70-483f-8717-1de177a63544,c542a68e-b2eb-4caa-890e-fdd4cf713fb1,1175.45,Cash on Delivery,PayPal,Pending,Cancelled
f0c98200-c39c-401e-9a96-b41ed5862eba,13a9a929-7218-463a-96bc-d395ab7a2109,1205.65,PayPal,Bank,Failed,Placed
ab4a436b-8089-499c-820b-4ab63ca10e58,ad06516b-7382-4b4d-b702-0ecde5010d6e,568.68,Debit Card,PayPal,Failed,Placed
e4b71a0b-a07e-4ecb-a6e1-52eb277c080c,1b778e0c-2760-4b5d-818f-7be622f3ae76,3221.14,UPI,Stripe,Pending,Placed
e335de6c-0f85-437d-9ac4-e60a41356b06,84da8888-c1cb-4fe9-bd57-a75a8ab1c0e6,2792.8,Credit Card,Bank,Pending,Cancelled
3ac8da1a-a55b-4308-817f-3258e5ec1d96,bcf991a2-dfd3-415c-937e-bb0109e40a7e,942.92,Cash on Delivery,Square,Failed,Cancelled
71684ff0-8c94-45ac-ab40-3416d62173d6,88542dc2-9d38-4c93-9ff1-61f5d5f3d76f,622.31,Credit Card,Stripe,Pending,Cancelled
17865f26-2037-4d79-b070-a2a837880d10,0bb52e80-15cd-428e-8df3-e3f40e9679ea,2818.88,Cash on Delivery,Bank,Pending,Placed
97be7338-57e3-45d8-b1a1-22ac88acb00d,b58ef018-b69e-467f-aed3-39ebb991d497,1275.36,UPI,Bank,Failed,Shipped
76d58744-6018-4a06-a6e4-ad045da2648c,db01c015-4205-4832-b4b1-4dbc2d64ac3d,1171.96,Cash on Delivery,Square,Paid,Cancelled
3ecd8380-0a65-4ffc-b489-915bbdf7c785,0090e1fc-b45a-466c-8aa6-0263fb94d2ce,101.8,PayPal,Bank,Paid,Cancelled
038cf849-bb77-4b07-9df8-dd04cf27e1e3,3b4fa3dc-f6ac-44e8-afdc-ea7e8581f911,2342.51,Credit Card,PayPal,Pending,Cancelled
46353e12-7d14-4e59-a701-9f92a3a9a02e,78b2c131-cfda-4df4-8a46-29d2181141dc,435.56,UPI,PayPal,Pending,Cancelled
460c6652-11d7-4e6f-b80b-71dcf4f37775,7de8dc7a-7e97-4686-8ce8-deca55400aec,3819.53,UPI,Bank,Pending,Placed
53ba2343-cf22-4506-bdec-f9208b5702ea,41de25a5-f5b9-42ef-ab26-756c08c756f3,253.53,Cash on Delivery,Square,Failed,Placed
ac1a97e0-5e34-4f55-aaa7-8bc116fd4fb3,1549204e-d58d-49b4-a1e1-234dfec0d02d,369.28,Credit Card,Stripe,Paid,Shipped
aff99946-5162-43cd-be7c-b3a375a46b8b,c3ce5405-e267-46d2-8564-45e0b9ae9409,3304.0,Credit Card,Square,Pending,Placed
afaabde5-3065-4ff4-9383-8b1a241e0470,deb36cd8-3b5d-46bd-ad79-98674347a5e2,734.56,Credit Card,PayPal,Pending,Shipped
9a296510-cb71-4c74-81be-b931c7989de2,4efc1d3c-6b02-41f7-9d7a-1255f234675d,2122.27,Credit Card,Bank,Pending,Placed
57cf61a7-2d42-4e4f-91ef-161c9f27fe27,8bf9bef6-2097-48fb-a046-3cf6b61527bb,4862.27,Debit Card,Bank,Failed,Cancelled
bc96b708-308d-4b64-a042-19d920c94fdd,c9802a5e-7775-4e1c-acab-dcb0df2525e0,2835.97,PayPal,Bank,Paid,Cancelled
3a50627a-9693-4587-9edd-5f61216f1d91,075d083f-2df9-475b-825d-a4ee3ef8d525,1687.29,Cash on Delivery,Stripe,Paid,Shipped
0b0978ea-9a36-4539-b102-845093660f23,9f0eb3bd-2ce5-4ac5-a49a-12918f3e1326,1089.11,UPI,PayPal,Paid,Placed
c8f532fe-1c56-4542-9067-c014b6bb781f,c1cce462-38ed-45d7-b7ef-947470fc2a5f,1955.23,Credit Card,Stripe,Paid,Cancelled
093df0c4-8523-4386-a362-b2716f97df01,698db6a2-7175-4525-b8dc-477396429c9d,3068.92,Cash on Delivery,Square,Paid,Shipped
c920bbbc-db31-499b-a340-1656245a3e4b,7b666004-4e42-4da6-9cb7-1a754c1adcbb,1215.79,UPI,Stripe,Pending,Placed
0eaea7c4-2b01-4c6e-b65c-de31af9eb7a2,aaaa29cb-e444-4db2-8075-00c2758f90df,986.75,UPI,PayPal,Pending,Shipped
bb8e6c3d-357c-455d-9bd7-14670b120298,04d58c66-5f5a-400e-82fe-8e5e1107ff31,4536.39,UPI,Square,Pending,Shipped
69255d4c-bd3c-4593-8455-be87ba6eb938,0268f9c6-3bb8-4645-b64f-03d9d5cadc87,895.35,Debit Card,Stripe,Pending,Shipped
5670b1f1-5a8d-4408-b51c-3c0176ee8101,2345287c-f945-4164-a521-0df482787f27,274.91,Credit Card,Stripe,Failed,Placed
