payid,oid,amount,method_payment,provider,payment_status,order_status
1a2d8dd9-9e7b-4bf9-ba26-3ad57e738800,cd95b648-3f91-446b-9911-b1236bbbdc8e,176.76,PayPal,Square,Paid,Shipped
05b7cb8e-1d76-4ab2-9c87-dd391e78c513,55c29536-1419-407e-af8e-ff1b75552414,2846.12,PayPal,Bank,Paid,Cancelled
219e9582-d754-497b-980c-e9190afb3c4c,c85e3cd6-6b2c-473b-8698-b87898e96ba8,1114.31,Debit Card,PayPal,Paid,Shipped
bb1b24a9-b1a0-4b7d-b913-b9a1c3e8b50b,1654f077-7372-4849-9ff6-6499f7ae52ee,1664.39,UPI,PayPal,Paid,Cancelled
98384baf-7f5b-4fcf-8936-fcb4158ab7b8,fd6f2415-52cf-4fe2-8d3b-19c59115d6c5,2272.55,Cash on Delivery,Stripe,Pending,Cancelled
c5912733-2e5c-4034-af2d-97c71d1702ab,4222274f-739a-4369-8250-7a2aeef45247,1311.95,PayPal,PayPal,Paid,Cancelled
3ba1455e-fa23-4f85-9e64-9f1ecef9b090,0c2de2e9-04be-4a24-81bb-7acf4e804e86,2819.19,Cash on Delivery,Bank,Failed,Cancelled
5222b912-c7b8-4851-bf9e-f0d1a8a40916,4fb72ab5-f696-4070-a046-c0ef8da2c723,2835.52,Debit Card,Stripe,Paid,Cancelled
289afb6d-9a0c-48a4-95a5-f93b3cf43cd8,ed885a98-6a92-488a-ab8f-2226bd6101a3,1351.74,UPI,Stripe,Failed,Shipped
981493de-f5b7-4894-aeb7-3adc54db610f,a095ae40-689e-4bf8-b5b6-9b8039848d9d,2419.88,PayPal,Stripe,Paid,Cancelled
18409cb5-2d16-4384-8630-5627c3895864,9909fc1b-9167-43b3-bd85-c30a278d5773,823.4,Cash on Delivery,Bank,Pending,Shipped
82f5820c-6aa1-48c3-aa15-2000d23e69be,2f7d3e3b-1489-46a9-921c-967fd573886b,3130.79,UPI,Bank,Paid,Cancelled
69f596d8-afb7-475d-aca3-abfb7ab00e76,b80f5bf8-be90-471c-9295-61b8b380c09d,621.92,Debit Card,Bank,Paid,Placed
888a5677-c879-43ae-85fa-0af6e3b6992a,f6117ed9-8b2d-4d30-8a51-c9abbd1ae3c1,262.12,Cash on Delivery,Bank,Failed,Cancelled
e11f7cba-0d1a-47aa-b001-8d7573231384,902ee48c-611b-4177-832a-b249d3582472,577.35,Cash on Delivery,Bank,Pending,Shipped
27363327-53e8-4b51-bd53-a60d24a4d102,763b9e79-06e9-4d28-854d-3b2be696cb21,587.27,Cash on Delivery,Bank,Failed,Placed
341c3809-5e4a-4c0d-bd7c-1f7007658b85,3e14f98d-75a6-47ef-ae33-fbdc930e41b6,2598.07,Debit Card,PayPal,Failed,Shipped
e6910806-a5f4-4451-b5be-358d3b1594b1,66ff7ca3-b159-4358-b1ea-9dc17794f19c,4776.61,Cash on Delivery,Stripe,Paid,Cancelled
51d2f1a0-50c5-4673-bf79-18949dca67a7,f0defad7-758a-4555-aa9a-c7b8d5520c73,541.89,Credit Card,Bank,Failed,Shipped
12850cc2-dc4b-4cde-b93b-5c14ac6ed1f3,25c4169c-814a-4389-9791-665d1a9c5434,2164.24,Cash on Delivery,Bank,Paid,Shipped
dfa3d69b-5596-4d67-851b-e950790e6855,64c5e032-242f-477d-93d4-d046f98e451f,709.64,Debit Card,Stripe,Pending,Cancelled
73559790-5d6c-4003-a402-c51579df96b1,79e62de4-5111-40bc-aba9-fca73bf08eda,175.57,Debit Card,PayPal,Paid,Shipped
77019bbb-bf2e-45ce-83b2-18889c77d34a,43194054-93b4-41aa-86a4-bc8a568f1ad4,1442.36,Cash on Delivery,Stripe,Pending,Shipped
f0208fd6-70f1-4e8a-9db4-420ef39e14b0,0dff64ba-2875-4c4c-b18b-6b6f4f9bbea2,270.61,UPI,PayPal,Pending,Cancelled
155fc1cc-a428-4740-bc8d-703c4a1c4d77,ea858559-96dc-4326-b33b-552cd37b4a96,563.51,Cash on Delivery,PayPal,Failed,Cancelled
9207895f-0841-45f4-a1c1-4461ab0fdcc6,4274b16f-4fc8-4b21-887f-7ca7ddd56cd5,781.36,PayPal,PayPal,Paid,Shipped
5a1d4a1e-4c26-41ca-a530-9c8e4a98cd1f,8a21580e-4caf-45d3-9bda-973e5a9af1c0,765.28,Debit Card,Stripe,Pending,Placed
007cabc6-250a-4730-9bf3-37913a3acc95,3a645f8b-6980-4d9f-b165-8bcffdcc495f,578.34,UPI,Square,Paid,Shipped
076b2edb-2103-459c-93d2-5d422b450fd1,9e9e5971-3240-4a4c-9d95-e0592769f14a,159.79,Cash on Delivery,Square,Pending,Shipped
bd21a38c-5624-400a-a917-06c087397989,c8036578-1532-4cf3-8639-080ad62af03e,686.09,Cash on Delivery,PayPal,Pending,Placed
