payid,oid,amount,method_payment,provider,payment_status,order_status
49da1151-e915-4b96-ad80-9f2b0d138346,37091aa9-dce1-49a1-87e6-45c28604bfe6,1716.55,Debit Card,PayPal,Pending,Shipped
5b4704a2-1b76-45a3-8896-2df2ba56f305,74c5c323-3204-4a69-a151-b4af9d2bf27c,3700.13,Credit Card,Square,Failed,Shipped
81549aa6-80ce-4838-96ba-e0d30d0f43d7,33ab8018-5c84-4899-98b6-56d6b6ca061b,382.69,Credit Card,PayPal,Failed,Cancelled
82b03030-d2fb-4c12-a1ff-363c96fd8d82,41aefe08-48f4-4e4b-b189-1221120a0116,3227.54,Cash on Delivery,Bank,Failed,Cancelled
3383b40a-a707-49ee-b94c-57c2b724cedf,ca3c9315-c711-4f9b-b6fa-4b4d8d8dc4c9,331.04,Cash on Delivery,Stripe,Paid,Shipped
b311a3ba-9c4c-4f23-ba2c-50026d8d2fed,b8aa0a06-7303-4619-80d6-2042d15a728d,339.96,Cash on Delivery,Bank,Paid,Cancelled
3736e683-decc-41dd-881f-a4c44d523799,8612c146-cbc0-46f7-9586-f9c52210e5fc,89.25,Cash on Delivery,Stripe,Pending,Cancelled
1d7b4cfc-5031-452f-afca-5c6e788ff570,d63a4215-6df6-46d5-affe-2cc88013c507,1956.2,UPI,Square,Paid,Cancelled
b0225231-e467-4eae-a706-ee7c1541baf1,0c02bb15-9570-447c-8018-b3ef933ab346,322.56,Debit Card,Bank,Paid,Shipped
e9f38181-cafd-4ad8-b24a-f3ff0189548f,00f0128f-3b33-4563-9fda-58707d41220c,2548.06,PayPal,Stripe,Paid,Placed
75953fa8-7c66-48a8-9fbb-b8bd38235ca4,3707856c-4086-4678-8197-f5e20cc748c7,351.81,PayPal,Square,Paid,Cancelled
60930b2d-a5c6-4f22-a532-fb769b7c673a,5a4e6971-fee1-48b4-b92c-370942be5e8e,906.22,Cash on Delivery,Square,Paid,Cancelled
18d293f8-1fb9-4052-a0cb-03eeec93e921,3accf194-8547-4b79-87f2-f997a4974210,183.06,Credit Card,Square,Paid,Cancelled
b8275d66-acac-4def-a98e-da31a8d563b0,ab2ad044-b404-4c37-a48b-cfa3cadfc4ed,1975.92,Debit Card,Bank,Paid,Placed
dd22c88c-9238-4ee1-a2ce-95a9c0087662,8c3f5a59-ce2f-4eb2-ad83-1eda9dc83fc4,2519.23,PayPal,PayPal,Paid,Placed
9308fb24-7517-475c-b8e5-e762ff027cd8,9d804e87-49a2-44dd-8dfd-a9dcd15f4f83,432.44,PayPal,Bank,Pending,Shipped
78ad83ce-3321-4b76-b4a5-5f8cc91f700f,6bd6b957-cbb8-4e22-806b-3a3db0d30c3a,742.05,PayPal,Stripe,Paid,Placed
51a6ee01-ec94-4758-b815-1e8a8a289094,3ee3ecd0-c12d-44bd-9c8c-c1bb83591dd3,544.67,UPI,Stripe,Pending,Cancelled
b7d15161-21d4-4e1d-8f66-57e53754ac60,552b1b4f-aeb1-4e8b-9d4d-a5791e9722be,600.83,Credit Card,Square,Failed,Placed
6d8949eb-948e-41fb-9a46-e535cae4ffdf,02c17a9c-8e68-4054-aab3-935753cc41ab,2076.35,Credit Card,Square,Pending,Shipped
9187806a-5a0a-4392-b1e7-cb3cb3feda3e,726609e2-173a-4b8c-af53-d64ccf95ceb8,409.0,Credit Card,Square,Failed,Cancelled
ea0fd931-e2ee-4823-b5fd-2383e0d613d9,3611143c-40a0-488e-bb61-cc1b25106c9d,1009.56,Cash on Delivery,PayPal,Failed,Placed
cf9b6c8a-d7d2-41e5-b29d-668554377ce9,3dfbbd13-e1da-496f-9c46-b057821b2065,716.97,Credit Card,Stripe,Paid,Shipped
455fc726-b50c-4a10-9f7d-f3fb3b0e57ef,8fbdcc21-0315-4168-a053-0f98415a1289,1640.82,Credit Card,PayPal,Paid,Shipped
99671208-4e88-420d-84fc-7e73e14cfb8a,117f59ca-3a8a-4ae1-a5cc-918e5994b819,2632.23,PayPal,PayPal,Pending,Cancelled
8ac2d653-247c-487e-94ac-838be7171a6b,46df0e6f-d7b7-410b-a2fc-55d3d91d3ce7,797.13,Debit Card,Square,Pending,Cancelled
c4a1d8e8-3524-4236-84ff-c308cadc56bb,9fca0dbe-bcc2-4c42-9738-5e118fc3bbe5,480.02,Credit Card,Stripe,Paid,Cancelled
78148845-0616-4539-856a-468060082ca4,77c96e94-d15b-456c-b5c6-0ae719674a44,4075.24,PayPal,PayPal,Failed,Cancelled
950aeb30-b517-46b1-8fa3-7162673d9616,9c838eb1-6057-46d0-a85c-2fb5893a31bf,465.96,Cash on Delivery,Stripe,Failed,Shipped
e0d25134-7eda-45d7-bd1a-d3c3ec59f11d,390d8b5b-9568-43e0-ba8e-4be1cb86ce8e,405.92,Cash on Delivery,Square,Failed,Cancelled
5ec1b7af-7112-410b-b2b9-b2b8c00fc8b1,108d1f05-a99c-4a9d-aed7-0d8f2f9263e4,173.54,Debit Card,Stripe,Pending,Shipped
39701b79-1bb6-4756-929f-d333b7158be8,c3cb646e-1443-49c3-8593-cc64fb09522a,3671.91,Credit Card,Stripe,Paid,Shipped
08781888-4879-4fec-a37c-60d57fa99458,f32b8c31-350c-40f9-a04c-b0be45668f40,441.02,Credit Card,Stripe,Paid,Shipped
