pid,pname,category,price,brand,supplier
c6130c4f-4ed9-46c7-bac4-935dbef86b0c,Total It,Home,780.77,Howard-Taylor,Gray LLC
1daf10c9-f83d-4f3d-9c3f-202fb7bef3f0,Remain Series,Sports,27.62,Clark-Kim,Ortiz Ltd
04b4ab52-ca58-4709-a350-39072eda1d9f,Yard Number,Books,818.4,Rosales and Sons,"Campbell, Berry and Smith"
785e3406-ddd0-4f18-8efd-d0a361e46f7c,Particularly Boy,Clothing,592.46,Barrett Ltd,Clark-Jones
42cc4db7-b0dc-4129-95d3-41de7e390b73,Single Lose,Electronics,658.98,Marquez PLC,"Bennett, Nunez and Martin"
2f9a142b-1f68-47be-b767-6cf33ee96d0b,Tell Nothing,Sports,239.7,Smith PLC,Brewer Inc
395e3243-a9d5-4f37-8e76-fc5b111485fc,Enjoy Pm,Clothing,757.61,"Hale, Robinson and Mcdaniel",Johnson-Webster
d6b92d5a-4600-4ee5-b898-ae1945cf51a0,Cup Participant,Electronics,949.0,Black-Lopez,Watson Inc
c90b3691-3191-44d3-9a9f-99b7a33b0aae,Kid Note,Electronics,434.61,"Huff, Howard and Davis",Phillips-Baker
d4e67666-5bdf-45a3-a21f-40142dd524c4,Live Play,Sports,949.69,"Snyder, Odonnell and King",Williams Group
90839873-c7e1-48c8-aaec-c116c1edd986,Animal Tree,Home,239.03,Berger-Smith,Roberson-Pace
57f0720a-40c6-4105-9f48-49b96ff0f763,There Kind,Books,813.34,Jenkins-Ferrell,George-Lee
db293316-1664-429a-8bff-3a7ae567ad86,Side Hundred,Home,224.64,"Wood, Pearson and Jimenez","Burke, Brewer and Freeman"
8e7ba2ea-fbe4-4700-8eb6-9177ec1b1bfe,Big Happen,Electronics,291.15,"Baldwin, Goodwin and Walton",Williams-Hood
a4a10fbb-d8ad-4501-84c3-c6c5dfb78415,Religious Politics,Clothing,329.77,"Rodriguez, Roman and Williams",Bender Ltd
a7123574-43d9-4e03-9816-a711f3f3273b,Address Authority,Sports,627.51,Mitchell-Franco,Hodges-Sampson
0ed3be38-c31a-4023-8230-7ff2f30168d0,Thing Leave,Sports,252.89,Mcmillan and Sons,Wolf LLC
ea441bcc-3704-4db5-9e07-65c7b2b5abbc,Table Expert,Clothing,531.99,"Harris, Jenkins and Owen",Howard-Green
7321f5b1-d614-4cc6-933b-cca330396f92,Could Involve,Electronics,127.29,Johnson-Welch,"Sims, Allen and Harris"
323610bb-5018-4104-9fc8-d01041615b4a,Father Clearly,Home,169.25,Kaiser and Sons,Turner-Fisher
8a9d7fd0-c0c9-4da3-858a-d8a2d218806b,Modern Head,Home,397.78,"Herman, Nguyen and Hart",Snyder-Haas
e496c3fe-0d92-4019-ac89-76fe572c3cf7,Remain Would,Home,97.74,Shaffer Inc,Cervantes-Martinez
deea97fc-3b84-40df-9ca9-2fee1e6fe934,Candidate Kind,Sports,839.9,Thomas Inc,"Ellis, Ball and Thornton"
85b6ea9d-57c1-437b-896b-ff60272a3582,Process Wall,Books,726.96,"Johnson, Rogers and Ramos",Fleming and Sons
d97a76ed-aeb2-4c20-aba0-db983feb5dce,By Country,Electronics,182.41,Simon LLC,Smith-Medina
b6119313-88d3-4b0f-b879-82ada35d24de,Read Including,Home,173.53,"Tucker, Garner and Eaton","Gallegos, Carpenter and Andrews"
284df1d4-e02f-4c79-936f-8f19bb15092c,Action Fast,Books,751.27,Petersen Inc,"Spencer, Thomas and Jordan"
74b5a497-4a13-4c58-b862-d2f3d8418c5f,Message Television,Books,647.88,"Jordan, Johnson and Wilkins","Ruiz, Cruz and Wang"
45e5a308-9dbf-4d61-a6c7-a6c47c4992d5,Tell Free,Home,95.63,"Ward, Howe and Wilson",Brown Ltd
4046f3b2-16b8-4a62-923a-d75d7053e963,Traditional Week,Electronics,984.54,Bailey and Sons,"Davis, Downs and Marquez"
6e8fcac8-d3ef-44d9-94c7-40809c2a58b0,Drive It,Clothing,738.72,Alexander Inc,Glover Inc
53cc10f4-b07c-4bd5-9cb7-097f21a72901,Middle Piece,Clothing,878.6,"Martinez, Moore and Underwood","Jenkins, Huang and Cooper"
d9226ef5-2f61-485d-94a9-6e2158f5f98a,Hundred Play,Books,750.17,"Kline, Melendez and Morales","Wright, Thompson and Jones"
4383a2d7-d94e-4d02-a9bc-5d3ea54411de,Detail Front,Clothing,621.54,Gonzalez Ltd,Morgan and Sons
c751fb5a-fd1b-409e-98c6-90f077cb2a61,Word Piece,Sports,909.3,"Barron, Martinez and Barrett",Williams LLC
57a3fc6a-f1f5-4add-b8d0-3aa0196a0de2,Young Month,Books,65.94,Gray and Sons,Barber Ltd
82e2a6bb-6544-430d-97da-a569b205ba83,Cost Partner,Books,565.19,Rodriguez Inc,Watts and Sons
6e34a6db-57b6-4e7d-905a-6914e1882b9e,Past Pay,Electronics,598.25,Carroll PLC,Carlson-Marquez
8c094913-1f51-40f1-9a3e-9887a3d25e8a,Director Mother,Clothing,617.66,"Wheeler, Jones and Bradley","Gordon, Jackson and Garcia"
f55a3070-614e-48ca-94b4-31658a7e5333,Leg Involve,Home,362.17,"Williams, Glover and Miller",Hubbard-Boone
f6180843-a05c-42a9-b31b-f19efcd613bf,Middle From,Electronics,228.89,Herman-Mitchell,Ashley-Burns
1e65f783-06b2-443f-a443-0f9ee8826b26,Serve Remember,Home,673.23,"Gonzalez, Leach and Nelson",Carroll-Rodriguez
1adb7583-f7c8-4ce5-b06a-18586e096851,Require To,Books,567.16,Osborne-Wilson,Russell Ltd
d3893f81-1a3a-4799-8bb9-44d8323a1565,Thought Detail,Home,361.99,Simmons Ltd,"Bates, Johnson and Floyd"
22287eb0-1d37-41e3-801f-a46b801177f9,Fall As,Clothing,896.32,Haynes-Foster,Bass-Abbott
86550000-a8aa-4f62-a38f-328fc5cfb993,Marriage Man,Books,649.85,"Chapman, Smith and Wilkins",Wade-Johnston
564d395a-790d-4b21-a027-4e799ea5c27e,Question Spend,Books,705.19,Jones-Davis,"Martinez, Cisneros and Roberts"
7407712b-0267-4966-8271-6cb44f422afe,Any Natural,Home,217.97,Moss-Stout,Brown Inc
3f6c91b1-6ab5-42b0-b9f2-8fe0b217a15b,Set Side,Electronics,255.41,"Morse, Morton and Gibson","Barnes, Rios and Moreno"
bc4637f5-4ab1-466a-a67c-9349f781a866,Should Hear,Clothing,517.83,"Padilla, Figueroa and Campbell",Hammond LLC
9cb33802-fbff-42e5-80ae-343219f00f15,Woman Accept,Home,705.9,"Martin, Ingram and Thomas",Trujillo LLC
3e6f8ed3-ed59-4c42-a507-1d11c7446b9c,Arrive Life,Books,129.35,"Perez, Wade and Weiss",Berg Ltd
54a46b13-6978-489c-b240-bcf2422d1232,Return Yeah,Books,661.88,Garza Group,Kelly LLC
71b91739-5ca4-4f1e-8b06-aaaec4c6da4b,Practice Under,Books,517.27,"Wilson, Johnson and Jones",Hunter-Phillips
84722dbe-8818-4db6-a802-ad2d8ef0dc1d,News Thank,Sports,897.45,"Vargas, Roberts and Webster","Collins, Neal and Mckinney"
1f5a4744-8314-4559-95cf-1b9eda16fd27,Myself Him,Home,568.67,Rhodes-Hughes,Mayo Inc
afacab62-efd2-4c34-8098-3d90b9840c32,Job Interest,Clothing,248.03,"Key, Boyd and Freeman",Faulkner LLC
62d90661-6668-45ce-ba90-f88cc6e48f30,Whether Sound,Clothing,298.01,Lopez-Kennedy,Sanchez-Jones
09d2be1b-b4c5-4908-a12d-6dc33b96e336,International Win,Sports,636.91,Walker and Sons,Fields-Frey
40f9bef3-ff60-4ca4-ba80-370509a9dd19,Despite Book,Sports,237.14,Rodriguez-Martin,Davis-Jackson
1f88ecf0-7cb4-415d-bd3a-602ec3a23792,Each Sense,Books,463.29,"Rodgers, Baker and Walker",Roberts LLC
388b7da5-3312-4ced-b40d-55a7e19a9a11,Glass As,Books,468.36,"Vaughn, Freeman and Smith","Hill, Herrera and Griffin"
3b066e21-5b5f-43fa-86d4-a567ea191894,Admit Security,Home,236.66,Chavez-Compton,Clark LLC
d5a07539-360c-435c-9dfb-833de4a5773f,Maintain Reach,Home,607.31,"Bauer, Campos and Snyder",Wallace-Tyler
36b793aa-1ca6-483e-9c46-d4cb94373c00,Mr Tax,Books,731.16,Singh Group,Henderson-Adams
e8e7eeed-d097-4c9f-a7b1-6bcd49d89a68,Book Among,Home,13.28,Lopez Group,Powell LLC
6ace70c5-6487-4087-a446-4a6c4ae8cbc8,Age Short,Books,303.88,Brewer-Ward,Sutton Ltd
4e3056fb-2484-4534-bfe7-5cb5e1cf699e,Fact Treat,Home,961.87,Wilson-Estes,Berg-Mcguire
9a8d900c-15e1-4419-ada0-71d301a8d1fb,Energy Building,Clothing,785.05,Farrell-Welch,"Fox, Arnold and Newman"
d705f5a3-f902-4c4c-b511-93647cc775d1,Back Within,Sports,950.25,James Inc,Todd Group
5c177710-a775-4340-a884-aa078f29b50c,Some Country,Home,446.05,Cole-Hansen,Miller PLC
7b6b5230-0630-4e94-b2e7-c3153eff7609,Fire Arm,Clothing,187.07,Benton-Lewis,Richardson-Smith
6cfa6645-87dc-414a-b3f6-c8e19c818c9b,Test Rather,Sports,65.6,Obrien-Peters,"Williams, Rodriguez and Holloway"
0e626ca0-19cc-4857-b86f-2191744ccb5b,Common Shoulder,Home,586.27,Johnson-Flores,"Macias, Gutierrez and Wiley"
3ceb92bb-5f00-4718-9bb1-0e58b9002046,Home Much,Clothing,561.34,"Hayes, Archer and Bryant",Herring LLC
