oid,cid,pid,quantity,discount,order_date
f0095403-f204-4a85-9c53-cba6d143c69e,3b709492-2dfe-45f2-870b-5ebbb6038c21,d38f566d-c037-44a6-8439-d881ae92d057,5,16.64,2024-06-16T08:37:24.624595
39f83572-dffb-4545-ad62-12937a60f73d,263385f3-f869-4dc3-9cb7-8dfac2fe4f62,563d792e-19b8-4276-92ec-0c6d1a2aaff1,2,15.65,2024-06-16T11:18:55.585358
547f8d2d-81c6-47f8-bd20-439cbc31dd9b,2628bec3-abc1-486c-936f-5ac813a65ed5,dfbc5adc-cc52-4cfd-aa6e-8d2ceea27b5a,2,11.07,2024-06-16T05:51:36.177043
4f8d2eb9-f8f6-4ef2-93a2-c7c2c866d379,79a39cfa-5605-4042-b64e-4a65c3320c11,6deb6f09-05db-4444-a10c-5df67b7459be,1,4.85,2024-06-16T03:20:08.471504
283e6af0-c372-4d25-bc06-5d57409dbf7e,25c39046-b6f9-419c-8f26-f467ffa2c1da,42bb992f-d088-4d2e-b76d-9c7849cb6314,5,17.01,2024-06-16T14:58:26.039505
0dce520e-dd45-459c-978c-9d70266e580f,f9c72b0e-6ccc-4d05-b569-3961e02929d5,e3d7570b-7694-498f-a307-5b0c5968e834,3,2.89,2024-06-16T05:19:41.844858
2e90c787-57ac-4cb7-b2fe-f268a117ac0a,9dc43672-7da9-49e3-af21-2da79452fde9,40fa9fab-c166-4cd7-8bb7-94255f98ca8a,2,11.97,2024-06-16T22:11:14.928438
b59690e4-8ce6-4541-bb65-7d1abf86be92,8702dfe3-785c-41da-9142-0b1f77579bea,1baf2c1a-fd3c-4e65-a426-71eb453648ff,3,8.06,2024-06-16T20:37:40.215100
90af6074-7b50-4ecd-b04a-9371b7a130b9,01c5f096-d4fc-4a5b-b2a0-ac20da7f7439,5f133949-3bec-420c-a5c8-3a97e5bf4d6e,5,17.64,2024-06-16T00:59:26.133071
3d08dfc4-68c2-4d26-9994-db43d48662fa,a4bc7d3a-c7f6-412f-a377-970848bb2849,1daf10c9-f83d-4f3d-9c3f-202fb7bef3f0,2,9.49,2024-06-16T02:35:19.028616
3d86d419-17c3-4be7-9724-3328ef420bbd,5c2bb039-7db5-4432-a2f6-400c3e0b1509,a7123574-43d9-4e03-9816-a711f3f3273b,2,17.13,2024-06-16T21:39:57.370415
c55014df-ee02-4543-ac6d-584b4d738d46,ec590f19-32a8-44ff-b0e9-97010cfa48af,fb6d4031-47c0-4613-96c5-446ba350d4e5,1,5.73,2024-06-16T04:10:04.535863
874442bb-a2f5-4771-826d-54e1d4935a85,d8768f97-d291-45d7-bf97-e2db10932ef7,3c43fa02-daff-4338-a866-46bce8f56051,1,19.25,2024-06-16T22:17:14.255634
b45a101a-1d34-4e5b-b2a9-99dce731eb33,a450d321-4f71-4331-92d7-130f1bb74d9a,f2aa00c4-1c41-458e-96c3-750eb51d94d2,5,4.5,2024-06-16T05:16:40.089307
a1ca7926-c923-4e57-b51c-863aa966aa6d,e6925c0c-ad61-4e6a-b30e-99e87de6b29c,4bc12a01-586c-40f3-9cc2-82497c76200e,3,4.39,2024-06-16T00:32:01.032809
4ad6a4dc-d2b6-455c-b579-49a28cc7397c,35da3e77-9198-4462-b755-13a76731612b,d7b27c3b-1475-4404-8104-13fa60e50734,5,3.76,2024-06-16T14:56:26.613159
905c7a19-ba27-486f-a366-63ecf89ee8d3,50f34c1e-a7cd-42a6-a27e-399519007ec3,d35ed270-ba88-4e4d-9b3e-5ef26d3ebad6,2,16.46,2024-06-16T20:00:23.235876
465e6ed9-5c5a-440e-89c1-06c412789eca,110c7e13-910e-4585-930e-b0d177f6b3ce,deea97fc-3b84-40df-9ca9-2fee1e6fe934,5,9.92,2024-06-16T02:20:32.417805
4420e649-2b25-45eb-9368-e6fe50a161db,8a826b32-e02c-489f-9f20-8823306f6410,a7123574-43d9-4e03-9816-a711f3f3273b,4,18.32,2024-06-16T13:12:26.923131
b50e76ab-03fe-4258-800e-298591363cfc,225a4dd2-f974-49c0-b38c-1383f2c5a679,9d6cde6d-80a4-4577-9e43-60fe34bf79cd,4,10.3,2024-06-16T08:01:14.162990
3e727096-886b-4bf4-8b32-c857f8b042ea,8ace2d4c-7474-4e26-8765-ce8ef2feeeb4,8bd381c9-2e75-42ea-9e6c-f8a297709fbc,4,17.01,2024-06-16T03:02:21.155169
2f05f10d-b3d0-4113-8c64-735c78dd2d98,3593cb36-51f7-463d-8560-82fdd745f632,67399cae-e3e6-4cfb-8c53-163734bc230a,1,17.69,2024-06-16T15:13:38.418617
428fbea5-5336-4586-9bbb-46a54fb8c0e4,1e4d8c66-f6ba-4cf4-aa6a-67c8d3371b0c,dc1f23bb-80c2-4f4a-9ec0-534dd80604c7,3,12.22,2024-06-16T11:20:39.889324
e57319e8-3ffd-41c4-a376-cf5741a47932,8ace2d4c-7474-4e26-8765-ce8ef2feeeb4,3bdc7657-e0a4-47c3-8ef4-8d9a562da613,1,1.48,2024-06-16T04:36:37.555820
78c88387-5f25-49ab-a8cd-989e8f2cf621,0aa2d897-9dae-45b2-a58d-b05f8056a199,20d5759d-d9f8-485e-b45f-3e96fe6e65fa,5,18.16,2024-06-16T01:18:55.630088
6766afa5-8088-4079-abf7-23d842b9674b,b8464eec-b880-4362-abca-c6352a67a761,d4b019b2-c6b7-4ffb-beff-441945e5a4ff,5,7.14,2024-06-16T08:35:49.070788
d07da786-9a4e-4e02-b0d9-0ff20f5d45af,d6bc4351-ec71-45a5-9ed8-37ec166dad5d,7f09dee8-a150-49eb-afc7-c4098d95d04a,4,0.68,2024-06-16T06:28:14.844156
bd752d95-e139-41d7-a978-eff80d9510e7,e541b0b3-857c-4a02-a0fa-9cb404edda47,9dd5c735-5615-4be0-9183-835cfb5c1d08,4,8.83,2024-06-16T23:47:52.946649
15e337d7-1a3e-4ae4-943f-be4b7c2d3daa,99d2b423-4707-431e-b658-324aebfcebb5,2d3a8a1b-de95-45c8-ac20-8443078f113f,2,12.55,2024-06-16T00:28:57.135507
2c60a4da-880d-48d4-9619-fe11f2ce427d,3b709492-2dfe-45f2-870b-5ebbb6038c21,b091fe68-1aff-40c4-b5d3-da4e83b86fba,5,15.6,2024-06-16T18:59:55.647889
c53f8ff3-1ac3-46d0-9cd2-a2f538e0d4a5,e782137b-0aac-4a96-a2ca-5181fa5d0f8d,97ce62af-f04e-430a-94fa-f48b9f831785,3,13.09,2024-06-16T04:41:08.558854
9717d2dd-58b5-4fe5-99c2-e928e31dc7cf,e857a9e3-3186-4253-9344-45c49a45ec70,8f683667-fb60-4ea0-80db-2e67da1a6da0,1,8.63,2024-06-16T13:51:32.758727
05e0c55f-7d0e-40c1-b25c-18b42989ec4d,b08a5630-fea6-419c-8195-1b4524893b68,bb6abb72-2d6f-4ffa-88d2-544e5742feab,5,13.73,2024-06-16T08:26:14.745923
fef86115-b878-4001-a2b4-b8c43c325847,0806183e-22d0-4a28-82b8-81181aaec23f,532137cd-b179-4f94-96cd-664a455c81ca,4,4.53,2024-06-16T20:37:59.731470
957e2062-2914-4935-a1ad-996ce90577c8,a867d6e2-e74a-419c-9a5a-57a9cd993357,38a772c4-31e9-4a44-90de-a4ca9e58f076,4,4.03,2024-06-16T09:20:52.201575
e473ef87-f071-4509-9506-5b46c6213fd7,36c5fbe6-7888-4318-ae3b-3dc9ecd47055,09978d93-edd4-4509-baa6-6db8d22a9ecd,4,1.65,2024-06-16T01:01:13.547225
dd67c562-5333-433e-8e10-6b04bebc9a84,cbe0d1c6-abab-43d7-8361-c5b757e4ee7a,0fa9665b-8c53-4e6e-ba69-409b4961b64d,2,12.83,2024-06-16T07:41:11.782795
f60ecaa7-01ff-46ab-bb41-9f062ce0837a,0c4af179-8e70-493c-a8ac-c18c81ab2393,9d6cde6d-80a4-4577-9e43-60fe34bf79cd,4,6.26,2024-06-16T18:34:18.142679
d8d05305-3002-41d1-b0f0-20e7be97b60e,eb3f9ad6-f460-48cc-948a-66906556b6ea,f5bffb22-b519-4bf4-9c29-f7e066129416,3,13.84,2024-06-16T07:31:59.561092
5a2144bf-7b4d-4d86-84f8-5638c055c822,e74d1e3a-078b-46e6-8700-10c53aac7100,0672ba41-d77a-4486-b044-424bdc48b86a,5,14.6,2024-06-16T14:50:46.961000
78691d8a-fc6f-4c4b-92e0-42669357230c,7896ff49-0668-42ec-9153-007c4e90eae7,09978d93-edd4-4509-baa6-6db8d22a9ecd,2,11.93,2024-06-16T22:10:13.531287
b52b68a4-d1bf-4559-8146-9b6545ac5701,bf182a74-ea08-4646-8f24-dd70985ab001,ecd98fdb-8c03-4a7a-942d-1d1729937d38,3,18.49,2024-06-16T20:40:46.736386
7783edd0-f3a6-45e9-8315-765c10433f2a,c781965b-a1c1-41e0-962f-912c6de02e31,ec596e2d-346e-40ba-8af4-f5a87053bf44,1,17.71,2024-06-16T20:07:31.514538
9fff88eb-5d67-4f1a-8469-e179715d0eca,8702dfe3-785c-41da-9142-0b1f77579bea,b7f3a918-6206-4575-81d0-9168bcf8c67e,3,15.34,2024-06-16T21:21:55.671964
