payid,oid,amount,method_payment,provider,payment_status,order_status
7faf4aad-eefa-493d-bfb5-8794c2bedc1b,7c16e7db-c9f6-4010-9c80-483002b323ca,3953.03,UPI,PayPal,Paid,Shipped
e16b6f76-8e12-42a6-87b4-e772371cb56a,2d071111-77d6-4077-a9d3-62b2b60c644c,806.57,Credit Card,PayPal,Failed,Placed
2f0275d3-97f2-4ad3-b335-a0d71dafd815,b89fd0f1-145a-486d-bf85-7a9a8eacfaec,217.01,Credit Card,PayPal,Failed,Shipped
b9f98006-e865-44a3-9ebf-555221d9c139,5d2c16da-c6c5-4bfc-8e08-211180af622f,1068.99,UPI,Square,Paid,Shipped
2b0277a5-341c-4a8e-8cbb-cf761f5d66dd,264f04ca-910f-4b54-8bf2-4098396d14f9,2342.25,Cash on Delivery,Square,Failed,Shipped
74331102-5beb-493c-b5cb-805d4eac2cd7,837ef7ed-7a10-495d-a726-c809adf1f125,464.06,Debit Card,PayPal,Failed,Shipped
82fd4da4-08ae-4aa5-845d-ea0fede6c28e,427d4c56-e1f7-4a73-a44d-7956a00d6526,3516.16,Credit Card,Stripe,Pending,Cancelled
a320bf6a-9001-419b-b908-ba2db7f4b9db,5dd73b5b-f065-4c29-9e03-819ab1084faa,310.19,Debit Card,Stripe,Paid,Placed
7b283fff-6370-4085-aa85-662730da504e,301180bd-2f8f-4e3e-9745-1d88863e30f5,642.97,PayPal,PayPal,Paid,Placed
5e1b0754-895a-4d10-8556-261b0ffeddb6,8e37c5a9-51b0-4761-84e6-a3b19a3eaacd,2393.89,PayPal,Bank,Failed,Cancelled
304de9e1-a65c-489f-881c-e0f7c2f48427,31ad3fa9-d591-4dac-a293-3f38c1886508,758.19,Debit Card,Bank,Pending,Shipped
e5b4f2ec-6ac1-44b4-b588-48426e15265c,0a496a70-8615-4128-a8a4-67fb3302b0ae,1249.09,UPI,Stripe,Paid,Placed
07841d37-b8ca-4665-8317-7b6deab21acd,a6efeb41-7e51-4c19-97f3-4e0af61a1f94,1603.62,UPI,PayPal,Failed,Shipped
0bf818ce-13a3-48be-ba24-531e473ab712,052effd5-e74f-416a-aab5-c8cc9f2cfcdf,2976.07,Cash on Delivery,Stripe,Failed,Shipped
46390989-3a26-4b45-8222-8a77f144a3b9,230f12ed-be89-42a0-bf27-9c1f8ae52d6e,52.24,Debit Card,PayPal,Failed,Placed
8c1a353b-26a8-4eb5-add0-2f3e303d7a70,02463245-0139-45db-bfab-f5916b1457c5,163.71,Credit Card,PayPal,Failed,Cancelled
14afd845-8e16-41c5-9fa0-c587ed124383,ad0e1ec7-765d-4268-8439-bd427ab63821,1817.7,Credit Card,Square,Paid,Shipped
8c736521-a2f6-46ee-91c1-dd35720af63f,0345620d-237e-40bb-91b9-fcab6d4d0738,1906.92,UPI,Square,Failed,Cancelled
3548b108-7cd2-4074-839b-a14232dbb669,c1749011-67ba-4205-89cf-2a940e626fda,1483.29,PayPal,PayPal,Pending,Shipped
