oid,cid,pid,quantity,discount,order_date
ad628373-1d58-419e-a2cf-01752fb4203c,3a332ae6-289b-41ea-a16c-f4e9aa9b8d9b,13b48c24-6e97-4d21-9903-3f8ca94e2a64,4,6.38,2024-05-11T11:19:54.582646
eda83224-d951-4593-ab68-e2073016c69e,f89422fd-391c-41fa-b0e8-6bd1982df2d1,35e84734-b7ee-4a88-b7ca-e74806c30977,1,17.11,2024-05-11T07:50:29.731822
4fb174c6-4eca-47e0-ba4a-c47022920903,4001bc97-f7ce-43fd-b83b-fc791fa2ee0e,c53f4f40-c2e1-4be0-a0ec-88a8e305e3a8,1,3.67,2024-05-11T04:58:57.316795
7e691e0f-c1cc-495b-89c4-1138c04a8675,a4bc7d3a-c7f6-412f-a377-970848bb2849,575a7fda-a1b1-4eb9-96c0-aa457dd8b113,3,7.34,2024-05-11T10:02:23.582197
85afbd17-5292-4d1c-bbcd-46f799380af8,505b9f6e-7190-42d7-9931-29b120af80e1,ea14c5a1-616f-42e5-939a-bbf72534bf99,4,14.72,2024-05-11T14:26:02.190542
3928e3c2-7a87-4d2f-a74d-36f55fac79aa,f9c72b0e-6ccc-4d05-b569-3961e02929d5,e3d7570b-7694-498f-a307-5b0c5968e834,5,3.29,2024-05-11T01:20:48.377047
bb3d73fe-1c26-48ae-ad57-9154a6515cdc,a4bc7d3a-c7f6-412f-a377-970848bb2849,1e7f0044-e2ec-4ec0-9df1-2a65b80360be,5,12.85,2024-05-11T00:19:27.402916
af3af82c-3bf4-4d20-aa20-5ac48296e790,6008d3f8-76be-47db-8049-1f411d5bbb87,c6130c4f-4ed9-46c7-bac4-935dbef86b0c,1,15.79,2024-05-11T15:54:29.964033
11da4402-8ed3-478c-891c-c236aaf8f653,4abc5030-5486-43d3-9a94-939cf8bf992b,3a15d5b4-be79-4fe4-93c7-f5a27cb5287f,3,4.66,2024-05-11T22:20:13.999694
ee6ad15e-882b-45de-a2ae-014535ea6acf,f1660673-2782-48a7-b821-f4a6271d4562,eb078636-d016-4aa6-ae00-2387788ffde6,3,8.49,2024-05-11T23:28:56.168742
98b73e64-f7cf-44d5-8e42-f491a4ec3004,d0dae133-94d1-43bf-b11a-4a2067c2b119,2b35cab3-9143-4231-9a4f-7e96894235dc,3,10.14,2024-05-11T13:09:16.884511
4b8d80fc-787f-49ef-ae08-ceed7fa92579,9f949736-883c-4ac2-8e47-256ab182c365,575a7fda-a1b1-4eb9-96c0-aa457dd8b113,5,12.82,2024-05-11T14:20:28.504738
4c9f5a88-d0d4-45df-b216-6b2775e8dbc5,0ac4abd2-3094-41c0-aaa3-145a6fa1eec6,560050a7-69bc-4076-a597-7f32668176e4,2,16.0,2024-05-11T01:03:02.492311
