payid,oid,amount,method_payment,provider,payment_status,order_status
301fd3b1-84be-4056-b9a2-3c58288f387c,e6eedf77-4e93-4010-9e4d-fc1ced6286a8,2225.9,Debit Card,Square,Pending,Placed
e9366025-de61-41fa-928e-464c7849e6e9,df5d023c-9844-4f31-ad69-ba65c8efcdb9,455.34,UPI,Stripe,Failed,Shipped
f5b6dbd8-b7c1-4e18-b571-375ea803258f,3208795a-2b4b-4cfe-845e-cd11f5888b6f,50.43,UPI,Bank,Pending,Shipped
b3e0b9ff-ef8f-48ca-8272-5f75cce6a5fa,1dff40f5-4c27-4cbf-9db8-12f74e13dabc,923.71,UPI,Square,Paid,Placed
776017af-ed09-45df-a996-19bbc5305a2d,34218410-db2c-445e-822e-d05f3e3abe67,250.1,UPI,Stripe,Paid,Shipped
3be8a19f-53f7-45b5-9519-f83b715f3488,b4456e1f-3b0b-41b4-a0da-95adda79c4d4,1802.3,Debit Card,Stripe,Failed,Cancelled
90d6957e-e38f-4c78-aaad-8556b2a310ef,01605f7e-ab72-4060-94c1-527865fb133f,773.73,PayPal,Stripe,Paid,Placed
0410094f-2984-4948-b341-1cc75762869c,2565858a-bcf0-450d-a9b7-8c2d55266a87,1929.44,Debit Card,Square,Paid,Shipped
e4eacb37-887d-413e-9b17-2ef259faf6e6,766ebd2f-374f-4afb-b435-b73086d0abff,1562.17,Credit Card,Square,Failed,Shipped
eaa855a8-2a94-438a-8f19-98cc6502cb1d,c91b54dc-125b-4ef0-acc1-17bea34046fd,2842.83,Debit Card,Stripe,Paid,Cancelled
881d6d33-8019-45a3-9eaa-b324a1d05092,71f6c3e1-1d33-407c-8760-abc80ef5f0fa,1160.69,UPI,PayPal,Failed,Cancelled
67a0397b-6a13-4eeb-9275-df0505e04a34,ecf1dd41-08bb-4306-af53-4ec5c4622589,1134.27,Credit Card,Bank,Failed,Placed
7d38af4b-bd7f-4a6e-880a-65f6c7638916,a92b5a05-6e15-4e5e-a5be-8a476e0c0f8a,408.86,Debit Card,PayPal,Pending,Cancelled
96371ac2-07a7-47b3-adb5-2b8d067ee532,70169a97-6fd3-4766-8a9f-d30c00d5d64c,1177.42,Credit Card,Bank,Pending,Shipped
b9711bf9-8e76-4260-880c-425541270fbe,4aba2bd5-7690-487f-af7b-5d875ec7523d,2997.01,Credit Card,Stripe,Pending,Shipped
71ebe693-2e1a-4066-a9e5-949d2c3ac87c,ea731834-d674-4480-a434-d7e9afff5f76,1382.57,Cash on Delivery,Square,Failed,Cancelled
9e77a5a5-9d97-4b15-a258-a9ea2e293d1b,9ca5f85f-40b3-4d30-bd16-64cf7b51c8ea,2986.66,UPI,Stripe,Failed,Placed
0515361e-349c-403f-9fce-a07a1ffdcc91,71a4432a-04a9-4289-bc06-1088ccc21e55,910.39,Cash on Delivery,Stripe,Failed,Shipped
d119ce5e-21bc-4592-baed-6584c077ec5e,ab260cb5-5919-4a96-a4b5-7dcbdce6d32b,2784.18,Debit Card,Stripe,Failed,Placed
