payid,oid,amount,method_payment,provider,payment_status,order_status
b56c1dbf-a62b-4056-ab0a-1b380fc42cfd,34c5712f-221d-4ef8-af57-7675628a809a,553.84,Cash on Delivery,Square,Failed,Cancelled
54c63600-0def-4bd5-a692-3d784c103971,6de5bb77-a216-4985-926f-0517966800bc,1966.63,PayPal,Stripe,Pending,Placed
49e3c047-c8a2-4eb4-b5f6-ae530aceb86f,fc2f3857-08ff-48d2-8b38-bcc04f3e4871,792.66,UPI,Bank,Failed,Cancelled
e150e4da-f7ac-48d0-be86-e9d1b53c0a06,b6c28243-ab80-4623-8d46-4ce82a0807c3,1209.74,Cash on Delivery,Square,Paid,Cancelled
9a015d15-ec4b-440c-afcf-5a08928524cc,9c14c68b-6e51-4a87-81b4-2e83dea03bd7,651.5,Credit Card,Square,Pending,Cancelled
e26290d0-3666-4dbb-90cb-d1252e2f384d,7002468b-052d-4dd6-b50b-46a622ceae41,291.52,PayPal,Square,Failed,Cancelled
248b22d0-9daf-4c12-a32e-2080fad4d57a,0e918403-8be7-4064-aae8-8bd7643a6249,845.05,Credit Card,PayPal,Failed,Cancelled
b123854e-572c-414a-9322-d39c1145cd11,acb5d567-067e-4acc-aa47-f66cfdf349e8,1831.99,PayPal,Bank,Paid,Cancelled
eb3b36db-326f-421a-b5d8-2f49bdc70433,92af2c4e-dcba-4d5d-bc08-4b1d9e5380a3,1227.77,Credit Card,Square,Paid,Shipped
8422acaa-a561-4cb2-aedb-8777b8d4831c,da67e5e6-f4fa-4623-872b-ceb8a02d6e7e,658.15,Cash on Delivery,Stripe,Failed,Placed
5698e222-fd24-43c5-ae3c-256b3b1c7222,58cfba98-0f7e-4c12-be3c-013acd2fb36b,160.05,Cash on Delivery,PayPal,Failed,Placed
1cdfd008-35db-4485-b1f0-63f733c3b4d0,937ccd6c-8878-4c8d-8110-0e6a25f9208f,3131.57,Credit Card,Square,Failed,Placed
dffb02f8-5975-49da-9b25-5f3e13f4523e,174c1067-d139-40aa-af1a-9745f49b9a7f,1522.68,Debit Card,Bank,Pending,Cancelled
e2e015a6-af58-4839-83ba-67a1ea3e7639,bf097cba-851f-4d02-97bd-8ecf4daf9169,280.33,Credit Card,Stripe,Pending,Shipped
fa7719b2-94bd-487a-b049-18bc3537bf50,9383dcaf-a996-462f-889f-14fec4950a44,3298.33,PayPal,Bank,Failed,Placed
4ed5ffc1-aed4-4872-ae5e-a181f21cdc59,dc8de828-8c74-4fdb-b5d5-feaaeac16157,974.86,Credit Card,Bank,Failed,Shipped
35322c15-e60c-4453-b2eb-ba7e226819ae,d2bf4f15-ea3e-4cd8-9e30-0d8725c0125b,1569.79,UPI,Stripe,Paid,Shipped
30ab326e-08b9-4226-8aaa-9793448929b3,c240f30b-8d12-4add-82ae-d0f0a480221e,437.38,Debit Card,Square,Pending,Shipped
1f73482c-ebe8-4b5c-9c08-6e8d0f43667f,d0ce7072-5433-4fbf-bfff-1db949d9b167,2047.81,Credit Card,Bank,Pending,Cancelled
d490aa5a-d626-409d-8af6-5042e67cfa45,84a2bd66-c7bb-459c-a24d-4f888be54f98,2697.12,Debit Card,PayPal,Paid,Shipped
8895a051-b5f5-4476-aaa5-711ee097d408,578ab143-30b4-4e96-82a5-bb23e4eb7e44,490.91,PayPal,Square,Failed,Shipped
f99d3b16-e3b8-49cd-82e1-105f0295f96d,9f8ced67-5264-47b1-80a9-062c79176b63,2260.22,Cash on Delivery,Square,Paid,Cancelled
4318862d-ab85-4823-8094-9fda1520f512,c5bd25aa-9e79-47c5-998d-0d0282a0e1c4,74.22,PayPal,Stripe,Paid,Placed
a43a6da8-2308-4ef0-8e4c-2b185f506927,13c75c13-4543-4db5-9e9b-93d2a925672b,2170.41,Cash on Delivery,Square,Failed,Placed
8f9230fa-d9f4-42f2-95c6-790bd6001c05,1269e3f2-6ad4-4b28-b4d2-7295b49583f9,1125.93,PayPal,Bank,Paid,Cancelled
fdb6c3a1-80de-4a9b-a753-e232ed639222,2dd640a6-3206-4c77-8521-dcae016f553a,2252.42,PayPal,PayPal,Pending,Cancelled
5cd6fc76-0e28-4744-88a6-27b9679590df,abfd27ef-9df0-4fd0-b886-239f0b39fd0b,205.06,UPI,Square,Paid,Placed
2c3aaadd-4577-4d36-a4e7-b7406eb83aad,5968d11d-d7c5-4204-a0b1-1fc2b8ab6023,275.8,Debit Card,PayPal,Failed,Shipped
10c3fd14-8bd6-49dd-a02b-27ea38fef224,5f88a5cc-ab24-4477-be8a-b0eac4daa421,1235.16,Credit Card,Square,Paid,Shipped
6b3f0500-2144-411b-b88e-32b7e57d7ad3,1040a447-0de6-47f6-9a81-5b15648c7698,2529.22,Debit Card,PayPal,Failed,Cancelled
192891a8-fed3-4fb3-8e2f-dffc1e66ad65,5f1e8557-c6cb-447c-9586-e2ef763f4b73,542.95,Cash on Delivery,Bank,Pending,Placed
35b4ba4f-bd9f-450e-aa77-3b1a5453c949,af5a254b-9a24-4a0c-a172-7e4c8178e119,952.35,Debit Card,PayPal,Failed,Placed
0d0cd955-dbe2-4148-8afc-2c9204f11d1a,55debcf0-8f35-4060-ba57-56e32dcbee99,4652.88,PayPal,Square,Paid,Placed
