oid,cid,pid,quantity,discount,order_date
9bdd576d-5fc7-4a73-8f22-a6fdd812ecbf,c121318d-4829-4404-83db-b2f7d2ce050a,2999b6ec-9dcb-4f64-acb8-96ece68f4a73,5,12.64,2025-02-20T22:37:15.025151
5837544e-5e24-42fa-8a1d-870e14c8bea0,45b47985-47c5-47a5-8b5c-631809168e3c,fb21dfe0-8d8d-48e7-aec2-f88dbef961a8,5,9.99,2025-02-20T20:09:32.526309
75e2d7a3-29c4-44fb-8d32-c1aa15bc8230,9bf35243-96f7-4429-850e-a1a4f6590a1c,0a27a91e-5e70-4938-8e64-5699b0f011a3,5,11.83,2025-02-20T10:23:31.861491
a32bb2c7-9274-4de4-95ca-26b9c37216a2,b9abf9a0-e37d-4e5d-bd69-1bac1c929069,5c659dfa-cd9c-4e95-8e25-ceed5b8d1aa9,2,0.73,2025-02-20T14:30:27.808958
1e24fe57-aea5-4f2e-a139-01df4c11d790,55a8968b-9791-446f-b3ca-f04576973383,14d6380d-af62-4f48-8564-e5c521288927,3,3.0,2025-02-20T10:55:48.016709
a67d908c-3c20-4bd2-b767-b60f85e2f42d,370f7c2a-5bcb-44a3-aaa6-3ff0feb201af,7d3b52a4-a71b-47b5-9cc2-e47f8d686635,3,0.92,2025-02-20T04:57:44.616040
af3e5866-c09c-44d4-8b20-8b507ad84051,844944ca-e7a3-4ff2-87de-7598c9012996,7f4cd4e7-3f15-4f87-93fa-46e85f214f7a,1,8.63,2025-02-20T02:29:20.697554
e3760dec-984b-4215-b006-84d6a63d3c6f,740e2d01-9dbd-4f7f-9267-b05af117ed85,e9e62afa-c993-4c2e-9712-ccb09f8eda5c,1,3.73,2025-02-20T21:42:45.846408
96745a7b-23fb-4b7a-8e2f-647b9b3dd887,75f05203-6bd6-43f1-9adb-a5ea165ee774,34bcfff3-a10d-420e-8658-aee1a9460c7b,2,7.93,2025-02-20T17:22:28.494204
2287ff0a-e569-4e2d-b551-54cba7fbdcce,4e888d5e-bf46-45f7-9f22-8f51fa387ea2,7e5ed9bb-23e7-489f-99e3-4748716800bf,5,3.62,2025-02-20T20:59:54.814362
edac1d1f-fe5f-49dd-b593-0bb994f38a65,334506b5-628b-4139-988f-0655d8bda6b5,7afa5492-d7e1-4f9c-9b08-711a8ad8a4ad,1,6.7,2025-02-20T16:42:15.234964
fb405f86-0ad5-469a-b697-10e63cb3d839,0c4af179-8e70-493c-a8ac-c18c81ab2393,9a0094a0-8284-404f-adda-cb0b8c879d7b,2,9.71,2025-02-20T12:14:53.785316
816f2a74-0209-4b4a-bcb2-c85f7236ec3b,63c6fa3d-a738-4fbf-acb9-5469f99a6358,ae2e3869-8fcf-46c5-b0ee-a7d9d1b7a63a,2,2.07,2025-02-20T18:51:10.767908
3ff0535d-ac65-4d14-bd01-e095ed8791d6,d4c83cdc-32b8-4f87-a290-f1121ce6a4f2,c1fd9ad7-0779-4e8a-8316-2b589d900a0c,5,6.94,2025-02-20T22:49:51.228943
450bcde4-6607-4920-ab82-b7f0422f610e,15405fb5-71f5-40f6-91a8-7824619a1c04,4f1b75bc-c374-4392-b5b1-9818e1500122,2,9.52,2025-02-20T16:52:25.811773
35c70048-6f0f-48d2-80db-b3158e92e823,bc065c8e-56a5-4d85-818a-35c128944e30,9ad5e98f-264e-4bbb-8a67-4de725464900,3,10.36,2025-02-20T00:54:22.414122
7793ba35-b213-4276-bd3f-a86e7bee5c69,9e1fd09a-9ae3-4135-b2f2-465cb55e257f,918fecb1-580b-4db2-932b-266ffdfd835c,1,15.86,2025-02-20T12:19:16.879985
0a85a4d5-5a65-4be5-8bfc-f738239f7870,80d30c5a-0615-4970-8502-8d271cf7aeb1,c7607492-fabf-4bad-884a-680eaf071308,2,19.63,2025-02-20T10:40:37.907415
8f25fc81-8cb1-4c35-be42-d3b227012ff7,089bf6a0-0f68-41e6-8d7a-ff9f6535056a,f55a3070-614e-48ca-94b4-31658a7e5333,2,11.51,2025-02-20T19:38:27.626982
21e814be-4cef-4639-968d-525ea72c52eb,dafcf173-48e7-4602-a897-76dbab4c408f,0370e896-887f-43f8-ab71-e0f69c88bd19,1,11.58,2025-02-20T22:03:58.761647
97feb45e-f86a-4b32-b6c6-43a56ff4f110,673a02f2-9451-4070-b6cf-fb9fd4f13ca1,083e03ed-de03-41c1-bbb4-52b74f4dfc76,2,17.8,2025-02-20T20:45:15.785301
402e8125-ad74-40d5-a6d9-382895906c98,99f4f7db-39ac-4da7-ad35-72eb16c062b2,b7115490-ccdd-4492-b527-47fa44eda90c,5,8.93,2025-02-20T04:49:43.395086
98c1f97c-75b2-4ae9-818d-dcc79438410d,0fe62015-a831-4f82-bf2e-dd5a82bcc160,a18f468e-5cbf-4326-9dcb-3e3902ebb389,4,7.02,2025-02-20T17:38:47.728216
60fbf70d-fb45-4903-b98e-a608f8ba1f42,e782137b-0aac-4a96-a2ca-5181fa5d0f8d,41e5dc67-07d7-4f0d-b969-366d976ffe1e,4,11.32,2025-02-20T06:27:30.778456
e4c20df6-42c1-4355-a3e1-138a6ef4db12,069ff06f-6bfa-4bdd-a5ad-de87d166a892,f994ad34-881b-44c7-9253-b0628fe77992,2,2.62,2025-02-20T16:59:52.257681
b851824c-b17d-444c-8d03-6310104211ba,f705b403-0c61-49db-8969-99427fb2c7b0,e9e62afa-c993-4c2e-9712-ccb09f8eda5c,2,6.15,2025-02-20T12:29:40.659622
175660a1-904d-4733-866a-4b421bc87e60,87baddd6-810d-4990-94e1-6076db2e7103,eb078636-d016-4aa6-ae00-2387788ffde6,2,7.83,2025-02-20T22:33:17.970492
88ceb8ad-0d5f-4b5f-ba6e-218275126d37,b05fb8ff-acd2-4266-9e0f-4fc97c968786,62bcd8f6-1b1c-4dbc-9e57-2cd7b5310a48,5,6.09,2025-02-20T21:40:27.735012
375cf3c0-f1ba-4901-880f-180cbf13f166,55a8968b-9791-446f-b3ca-f04576973383,f71dff44-ad18-4326-b494-3239f9405830,2,15.47,2025-02-20T09:25:34.198678
6301f64c-b6cf-4fd9-a90d-19650468edd2,ce25691f-5478-430a-8639-a576bda77c70,5b48cc2d-ed5f-4fea-9003-082cbc86aff8,2,12.2,2025-02-20T23:43:09.502285
49e8147e-fe59-4d48-b894-58db0d2b50f6,163823cb-f524-4a40-9f6a-b106ba0bdafe,8534da70-6101-4415-bff7-81380c62d5b0,3,0.36,2025-02-20T12:00:30.512086
7bbbb1cb-e0c7-49d9-811b-f9310f237d6a,bb6882cd-ff7b-454a-96ab-06648652bc99,320981d4-06f4-4094-9e99-e61e4f72fc7c,4,7.66,2025-02-20T17:48:23.426535
0052d1cf-3bf2-41e7-9bcf-3570ebc638da,e641215b-6daf-4829-b7ca-1ee5ee0e2bc6,f2057b3d-c0ee-4093-8b31-d10bac3ceb97,4,8.75,2025-02-20T02:14:27.350311
05145e7a-d432-4e95-a2ee-92534af109b1,e60511a4-2c69-449d-ad38-69415878e91f,c3c7e5d1-b9b2-4411-b443-4b6f32b24906,4,9.01,2025-02-20T05:43:26.355207
8829d54e-e717-42ee-874e-1d9788342769,86d88c09-4a9d-4093-9382-fa7c652ba07b,cb3cbcb2-5dce-4db7-97e9-408dbf6480fb,4,0.22,2025-02-20T23:44:33.275183
e0db7ce1-6bdd-4962-9842-265bfc5934f3,0a1d8105-0a3f-42c4-946a-4981c4a5cf8b,6bddd498-b456-4d81-9271-679f386c475a,5,19.22,2025-02-20T19:11:50.892428
b0a655b5-654c-4651-b463-3b7e97aaba0b,b858cf7a-0ff5-4ca3-8db4-95d1af835cae,7afa5492-d7e1-4f9c-9b08-711a8ad8a4ad,3,6.04,2025-02-20T01:35:36.888337
43143227-6628-4bfa-8104-bd1afdbd8706,225a4dd2-f974-49c0-b38c-1383f2c5a679,785e3406-ddd0-4f18-8efd-d0a361e46f7c,1,13.25,2025-02-20T23:05:37.017679
aa69174e-2e8b-4882-aee7-8a160ed7031c,45af977a-067f-4214-908c-69da8644e141,e2f2a698-0681-412f-809e-7724c6f2b583,1,6.13,2025-02-20T00:22:02.716609
2c5e18b3-4523-49c8-b0b0-12de484ae67b,8702dfe3-785c-41da-9142-0b1f77579bea,95dc9f0a-553d-42d1-acda-2ca313656041,2,14.84,2025-02-20T12:03:37.923064
c0fc63fd-832e-400d-92dd-962449265f2a,2b1d063b-d298-4e00-9fc9-ef93d019c42d,3556094d-effa-47c6-a87b-5edeade4d3f5,2,15.38,2025-02-20T09:04:13.750208
81b18b39-5f08-4247-ba26-8756ffe9f027,3b709492-2dfe-45f2-870b-5ebbb6038c21,ed3c6ae0-21d4-440a-8a15-6ccb8dc3f4e1,1,8.8,2025-02-20T05:07:45.245948
f1cbde29-57aa-4cc9-a096-30b2ac592aa9,f594ecca-8921-47c3-b6a2-40a7d4d23643,3a880885-ca3b-48ea-9cb3-e5791d3964b6,2,4.34,2025-02-20T00:34:12.906142
1a29e982-3691-478c-aa76-f3b2ed7fbc4b,9dc43672-7da9-49e3-af21-2da79452fde9,aae62abe-a720-4c89-98a6-93175a27b7a0,3,5.02,2025-02-20T04:57:06.567150
961461d6-c2c4-460e-beba-c64815acf460,5d449f43-0cfa-4fa4-a27f-30d89dd5ca4f,b70cbc9a-84fc-46cc-aa72-855b05401466,5,15.21,2025-02-20T23:48:43.071551
8ea392e3-fbf2-4453-baae-4118d04c8929,f908322d-1b0f-4704-827f-03d49e254427,c9f2eada-d089-4e68-a248-662694d6a369,3,8.09,2025-02-20T07:58:15.270386
d57a76c0-5f58-4896-9e8f-65a0c93b6327,c26b3e31-d375-4bee-b57b-630c8341f380,a8a4e92f-d66c-435b-8ef1-5ed66073fd1e,4,3.18,2025-02-20T04:05:17.806189
d3262fc4-e4c9-40ef-8558-a53b3c919381,5d78eb21-9d82-434d-bb5d-9cd0d13f530b,973acf72-b2cd-4e4e-a2f6-72967d8a7ff0,4,19.94,2025-02-20T17:23:44.119881
a210e07f-9eac-4321-b44b-51d1849e5688,0d8c1383-8b33-4e3f-a6f1-b3d3605d66cd,f95d355d-d9ff-42a8-befd-01fc06f9da50,3,16.08,2025-02-20T00:27:38.506782
fd82490e-b7a2-4848-b2e1-b377e580db71,b82b2c52-b5e5-4fbf-a878-ec9f811a203e,4dfc65a3-8a72-4d38-9b72-1845eeae9e49,5,2.86,2025-02-20T20:01:58.373220
c04940d4-6f82-4726-b2bc-d346795fc304,f530cb7e-7ce5-4256-9d4e-324f581521e3,014b37c8-81f1-4373-ab3d-eca0e76a1156,3,9.16,2025-02-20T13:47:38.042343
69a80a59-779e-4c43-8ae3-79dcb25323d2,69f7ee3a-609b-4462-9894-ce6cebdb9496,6319f459-96e1-408e-87b5-129f798b0e88,2,10.91,2025-02-20T07:31:52.782720
c2473223-9117-4f5f-a480-dfe00ab5fca4,2bcb47d4-7c5c-4395-9633-c038e33368de,aa98fc43-566c-4d9a-a6f6-ede6e825941b,3,18.89,2025-02-20T08:15:00.052648
cd1999f5-1c5c-47a8-9379-690e98fa570a,fe6b6324-d433-49eb-a16f-35c2929372f6,a9903716-7507-4674-83bc-f13badcfe604,5,3.95,2025-02-20T19:09:28.331355
a68d0688-8489-49e3-ba23-ac3df46259f9,3ce66328-9153-4312-a3fc-33e4b3044b50,9e0af5cb-cafb-42b5-8926-45f3b05d47a1,4,0.44,2025-02-20T15:20:51.696324
dc34fae7-1332-40df-b082-f3df108a334d,9da847a9-36ec-4435-ae13-26fd770039c2,06f0e1a3-3a65-49c3-81b6-175d5707326c,3,9.2,2025-02-20T14:40:40.477023
29893d5a-3d92-42ad-914f-0007349c160e,91f09047-556c-485e-9721-1e90dd9d1e33,aae62abe-a720-4c89-98a6-93175a27b7a0,5,4.26,2025-02-20T21:08:13.315343
aac5faf4-1696-4532-88b2-bf54116ea7c8,5bec9ea8-3b01-4d0e-bec0-ceba588ed14d,f6a8fff9-d140-4557-bee9-c6478bc4c59c,1,6.48,2025-02-20T01:20:17.202022
97ece121-876e-430e-a164-17b5dad10ea5,9e1fd09a-9ae3-4135-b2f2-465cb55e257f,12514991-69fd-4d9f-9606-8b3cd923d6d7,5,8.91,2025-02-20T12:49:48.202998
a8119546-632e-4b1c-aeed-a19728e578c2,36c5fbe6-7888-4318-ae3b-3dc9ecd47055,ee9a581d-22a5-4035-a636-ec1af8bd4e23,2,8.45,2025-02-20T11:50:21.721301
dcf04abb-1124-4666-9eb5-193cbb28ce36,963031ce-4521-4eb3-b367-d8d87ee9fe09,b091fe68-1aff-40c4-b5d3-da4e83b86fba,1,0.7,2025-02-20T11:56:07.360565
ed1f5058-7f0a-44cc-8a0a-925fc1d177af,d0dae133-94d1-43bf-b11a-4a2067c2b119,af5a843e-b6bc-4fe8-860b-bee5ed502661,5,16.86,2025-02-20T14:49:23.752143
