pid,pname,category,price,brand,supplier
bdc42927-4bb7-40b0-b579-1a1b008fe1f3,Without Weight,Books,778.97,"Flores, Singh and Cole","Levine, Mitchell and Garrison"
be5c26cd-d9ab-46cb-bc61-b9410130a104,Size Eight,Sports,60.9,Moran Inc,"Grant, Richards and Thomas"
37e50145-42c9-4f8e-bb57-249dc3892f85,Face The,Electronics,648.27,Jackson Inc,Strong Ltd
3fe8846c-b274-4e54-b870-b57e75c77f42,Reduce Game,Clothing,33.08,Boyd-Henry,Travis-Choi
93014e7f-fb71-4e4e-b127-f47e8c61f330,Short Recent,Books,140.09,"Jackson, Bush and Espinoza",Gillespie-Ortega
80a6e847-7fd6-4b15-bee2-dd89498c8a4f,Next Produce,Home,696.84,Payne Group,"Mitchell, Reyes and Holmes"
b26160bd-727a-4818-96fc-f7b68af7ddb2,Yet Walk,Sports,808.96,Norris-Hicks,Pope-Kelly
0aa827c8-d537-4ffe-b0aa-d195fe46529c,Do Discuss,Sports,447.22,Perez-Hutchinson,"Ballard, Nelson and Kelly"
a4ad38c6-913e-4b7b-9abf-98aebe3f1bec,Talk College,Books,227.82,Oconnor-Neal,Harvey Inc
0551d167-3edf-4b9f-b101-a605803c8f8a,Leave Lay,Electronics,507.87,Holland Ltd,Duke PLC
baef8ba0-73d4-490b-b7a2-b4218e8a8392,About Development,Clothing,196.9,Reyes-Smith,Garcia-Morales
0cdaad67-4571-4e96-953d-7812ab3c96a6,Unit Those,Home,631.37,Valdez-Warren,"Hernandez, May and Gardner"
3283eb95-7cc7-450d-adb9-a826b7feefb5,Evening Parent,Sports,337.21,Wallace Group,"Woods, Moore and Olson"
32e61716-7a9b-4801-835f-0a15c92b9da6,Together Hotel,Home,435.93,Campbell Inc,"Simpson, Cordova and Reyes"
ed3c6ae0-21d4-440a-8a15-6ccb8dc3f4e1,Possible Keep,Sports,179.07,Berry-Clark,Parrish-Arellano
efa8c033-88a4-4484-9600-769113388050,Want Field,Sports,257.1,Walker PLC,Johnson-Richardson
76bbcccc-2a8a-4313-9276-dabb52ff43ec,Culture Man,Books,473.54,"Burns, Sparks and Shelton",Ingram Group
b70cbc9a-84fc-46cc-aa72-855b05401466,Human Despite,Home,598.68,Rivas PLC,"Wallace, Schaefer and Morrison"
c0899769-dcc3-4fa1-b119-97e1aab2c20a,Record Myself,Books,331.3,Rivera-Gomez,"Warren, Gentry and Townsend"
e04d7249-0b9b-4be8-bafb-8834662d2613,Very Painting,Sports,95.75,"Gardner, Ellis and Brooks",Salas Ltd
20d5759d-d9f8-485e-b45f-3e96fe6e65fa,Increase Plant,Electronics,877.6,Mercer Group,Santiago and Sons
90211e28-b9ee-4fa3-a87d-ee8d33db79fd,Call National,Clothing,211.01,"Cole, Steele and Mendoza",Lee PLC
9667217c-377b-4eb8-b21c-a0d0cdb9102e,Until Next,Clothing,547.92,Henson-Newman,Sanchez-King
46c3e1da-c216-491d-a303-ff295922ceba,Image Hand,Home,442.93,Brooks-Hodge,Mills PLC
229fa775-306d-4f41-9f33-b5c359a1f467,Large Key,Sports,342.49,Franklin-Davis,Wright LLC
2cdc2f84-d57a-4691-9e39-a9910d4420aa,Away Share,Books,566.22,Henry LLC,Manning and Sons
0837fe74-7a4f-4832-96a8-ee32da734881,Central Nor,Clothing,343.54,Lawson-Gentry,Rangel-Mason
