payid,oid,amount,method_payment,provider,payment_status,order_status
52cc7446-ba97-4003-b303-a31ca6685d17,219aa293-8696-48ce-837c-f12f9c015284,4226.69,Credit Card,PayPal,Paid,Cancelled
d67075db-60af-4ea8-8c73-31f1c911e234,88b80757-42d3-4ee8-a510-cabcf8ad4680,269.79,Credit Card,Stripe,Pending,Placed
c6e1d2ca-5973-4929-bfd0-3bc3c767194d,e545b6bf-5efa-4555-857d-8582d7a90470,1012.37,PayPal,PayPal,Pending,Cancelled
6d3490a8-ec78-48be-8c05-76fad79af3d9,f400e3d5-cedf-42be-8c70-e3b3df502401,456.67,Credit Card,PayPal,Failed,Cancelled
65df0475-9b55-4ae5-b4b8-9eca1df2c383,47db63d9-2b9d-49cc-b9a3-fd3ed3fe7f86,1293.53,UPI,Square,Failed,Placed
b9274a1c-bb17-41cd-a053-6af398a3b13d,4154a430-19a4-4abd-9737-a49b8495316e,2946.03,UPI,Stripe,Failed,Cancelled
ea77c59c-ca7f-467d-8954-d2d48f3bb53c,9ec99a8e-2b2b-4f5f-849c-1e1a5ddac0a6,659.0,UPI,Stripe,Pending,Placed
4c1b44cd-d6a5-4553-9f66-cafe77d10dba,e4bfefb1-9412-4498-b1ba-3f5d48b43553,602.06,Credit Card,PayPal,Paid,Shipped
97605d0e-a8e5-46a1-aacc-9ca0ca6f9aba,90a55bfe-0c06-43ec-83b8-51a316512af4,1101.11,Cash on Delivery,Stripe,Pending,Shipped
3c3cda27-c569-47c6-bdec-6fd7e6a367e4,36645608-0e80-445d-968b-2850e4b44081,667.79,UPI,Bank,Paid,Cancelled
94d4cebf-72b3-4d39-90b7-8c8c447f6aa8,176f6764-54e9-4864-af3b-46e2b564f9d6,2632.41,Cash on Delivery,Bank,Failed,Placed
2d684a62-e124-4246-b0ad-9b6aef4d97c2,6ffcf307-bf6a-4dc9-b792-4187ea9582cb,432.56,Debit Card,Bank,Failed,Cancelled
bc4d7242-5cde-4d61-a08c-b801da24777a,9d1b2a7d-8e35-4e0a-bcd4-ab5320e41555,1540.66,Cash on Delivery,Stripe,Failed,Placed
1b77ea0c-2325-41a2-ad68-4728ee4b8dcf,0516c844-de1c-44f1-927e-c73a0bf4c912,639.08,PayPal,PayPal,Failed,Cancelled
77cc578e-3ed2-4548-b766-a6ea8302f702,255368f6-a1d3-4ad5-b136-41b3592b2baa,102.19,Cash on Delivery,PayPal,Pending,Cancelled
cade9fcc-dcf5-44e0-adbf-3c2ad6419746,05bc1415-c631-46ca-8178-2c512907b6b2,1353.56,UPI,Stripe,Pending,Cancelled
bfba0970-54a7-4309-88f7-469f2605caa2,bdca012d-5020-4b61-a9cd-b0e17b046b57,2311.56,UPI,PayPal,Paid,Shipped
3ab3f05e-f08c-4475-a3a6-4e440e375592,27564594-4ad2-4e55-8c97-bcf72e137243,424.41,UPI,Bank,Failed,Placed
c658a963-66e9-4a82-91e5-3641c61468d9,ee8fd549-25f3-4da9-ad04-fd1783488c65,95.24,PayPal,Stripe,Pending,Cancelled
342c90f3-4806-4de8-92fc-e80fe53f2b88,571deb95-ec66-4de6-81e1-8bfcdc402e83,2341.43,UPI,Stripe,Failed,Placed
5bc21703-4b61-4223-a990-7dd210d7ae61,69803ee0-f97d-4511-8c1f-abc8e8cca88a,1641.69,Cash on Delivery,Square,Pending,Cancelled
3e26a156-d878-4986-b1fd-ce26c89b9cc3,c9122d6a-e437-4e90-8792-760a74ccbc2e,2567.46,Credit Card,Bank,Failed,Placed
82d85bf5-5286-487c-800d-55605d31d2bd,3dce2217-5f93-4ae7-b52a-7828353f2056,133.47,Cash on Delivery,Stripe,Paid,Shipped
cc7e7101-19ed-435a-b669-cf9bb47c219a,b84d9e08-f71b-469a-958c-b50915c4c05c,186.48,Cash on Delivery,Stripe,Paid,Shipped
23e72b56-4cfd-4059-bdb2-634acefccfda,e5704c08-92b1-4d38-ab36-850a5d20c05b,3503.93,PayPal,PayPal,Failed,Cancelled
1c264c0c-6171-4319-9eca-fec892c31cde,8b2bbdac-7626-4e20-8bf8-b39377fbb141,318.61,Debit Card,Square,Failed,Shipped
a2661398-dc55-48cd-a372-cd5c4384706d,ae75d1aa-c872-4836-96e2-89424abf1fcc,756.92,Cash on Delivery,Bank,Paid,Shipped
7901b22e-2ab2-4dad-ba9a-b603faed7719,cacec938-9762-4437-bcf6-1888b3f72fa3,2804.73,UPI,Bank,Failed,Placed
6bc5aa7c-4b93-4fea-816b-bc246cbad5c8,d0b657a6-19c0-4553-b0f0-7550e880dce9,2900.02,Credit Card,Square,Pending,Cancelled
2c78c64a-8227-4c13-adb2-fcf923eec943,c1a6543d-9b36-434b-9b0a-b2fdb51951d7,619.16,Credit Card,Bank,Failed,Placed
4716d1b7-5a7c-447b-94cc-3388ecdfc911,31fcab0c-b695-491e-99f7-3d9f087727d6,171.11,UPI,Square,Paid,Shipped
eada5d35-f1f2-4aa3-b99c-f2910b469bff,ee48282d-d123-4ba9-b20c-094029cba94a,2725.0,Debit Card,Bank,Paid,Shipped
731afc44-289c-48d4-a14b-7834334b8eec,d5384af0-d50b-4738-953c-7a39666545f8,579.98,Credit Card,Square,Failed,Placed
ea3e8860-e0bd-476c-9f2c-ce79363d979c,23b71795-e2f5-4d87-98ed-6833c4ae78ab,2900.77,PayPal,Bank,Failed,Placed
b40477b6-50f6-4fe6-a690-45276b72e203,24c7fb6f-8c35-4e53-a1eb-7883fcb9262c,167.6,Debit Card,Square,Paid,Cancelled
fb24ceae-f44c-4e1b-a5c3-7b32383defd8,b54e3753-4b18-471d-b0e7-e3e8cd627d4d,179.39,Debit Card,Square,Failed,Placed
f77e5afe-9157-4247-b7aa-b8d0a085079d,f8462164-3150-4e24-95c5-8168a9f2c5b8,3820.88,UPI,Stripe,Failed,Shipped
94203257-a2c1-45ad-8031-53c028ad3fe2,f2a48d4a-f2df-4acf-bb3c-1b07c9bdc18b,803.63,Credit Card,Stripe,Pending,Cancelled
cdf3bdc9-e3f1-4e5e-8db5-d03779140502,13032dba-1859-444f-bd46-952805949331,3092.23,PayPal,Bank,Failed,Shipped
e4b92b57-8f45-4c42-8450-5fb4f6ded568,91d27ccd-ab1b-46b0-9bdf-cdc2018bff16,1675.57,PayPal,Square,Pending,Shipped
