payid,oid,amount,method_payment,provider,payment_status,order_status
ab8a9738-830b-45f4-81ee-8cbedabeb708,4682172d-48db-4071-aebc-4625f959d78f,3929.42,UPI,PayPal,Failed,Shipped
e94fa473-ca8b-440f-9aa1-ad8dd0d84922,d033fee4-cab5-4cdc-b63a-ed6b78d965ab,2241.54,Credit Card,Stripe,Paid,Placed
3e726e34-f7bc-41d4-ae4e-ec7801741c5b,26ee7920-8290-47aa-a5a2-25c9ba91682d,3153.53,Debit Card,Stripe,Paid,Shipped
5b4c49fc-e797-49a6-8780-596179b6b832,6bfb38c5-1f8d-4b9d-b9e7-b57692287e30,162.84,UPI,Stripe,Pending,Cancelled
44fb0aaa-360d-482b-b7c4-0fdc0526ce70,ecedc06f-0b2e-44fe-b6d2-a6fa18e2b87d,3075.83,Credit Card,Stripe,Paid,Placed
bc5b075d-e41d-4ac2-bd30-7b742f7cd424,6bc2e31b-0586-40bc-af77-aa86aea90569,2222.29,Credit Card,Bank,Pending,Shipped
8d55fc80-4f7a-4230-b7b7-47a7ff06329b,6a985489-c29c-4166-93f7-17540b7da1d1,1172.72,Debit Card,Square,Paid,Placed
e1a9c64c-0624-4536-beae-64a4617b1ab0,ac8dad54-e521-465f-9014-93c13a97d4b8,2246.05,UPI,Stripe,Pending,Placed
22804d6e-d7b3-413f-9322-d5af7b36885c,0761ff66-8aa1-4578-848e-d6c2f1dc57c9,171.44,Debit Card,Bank,Paid,Shipped
b9e1ecb9-bc63-4780-a27b-8aa99802c5e3,7a460afb-13ff-4316-ac9b-2b1a8160c3cf,537.22,Debit Card,Square,Failed,Shipped
c563ad3a-73f8-4b43-b5c6-39f8003a9941,e9bcce66-92e5-448c-a2aa-14f5100d581f,3169.85,Debit Card,Square,Paid,Placed
60eeaec9-2b66-4891-ab76-e9ff12572679,daccae39-1927-491d-9ce7-7266f2556455,177.17,PayPal,Bank,Pending,Placed
79d74929-02c3-45d2-b9de-6bd4554061fa,d18041b3-c386-4535-856a-dac92f1af38d,247.85,Credit Card,Square,Pending,Shipped
8d7336dc-3a83-465f-a165-3d22ebec10c6,0a25e9e6-2792-441c-a199-0a5271fcb78a,383.24,UPI,Bank,Pending,Cancelled
24a79f02-8ebc-4dd6-bfb4-a0fa7cf82c29,772c3946-dece-4411-b418-b69696131640,2950.07,Debit Card,PayPal,Pending,Shipped
701dd23b-ae0a-40dc-a3f6-d18b3069a010,bff1ac5a-070d-4051-a406-70e3b76fbfdb,747.69,Debit Card,PayPal,Pending,Shipped
aad86159-b4d3-48eb-9a77-b654bfc41e18,28621a94-38d3-4d8e-995e-7c0a4016c29d,888.0,Debit Card,Bank,Paid,Shipped
0635c8ce-10e4-4eb2-bd88-04e598890484,7f76c5db-0447-47a2-ad64-42b0d5d81598,2801.04,Credit Card,PayPal,Pending,Cancelled
2cf1b07b-9f1f-4278-8a47-27ae6e4b6e5e,2c9aa8f9-008f-4f5f-af9c-a226c9390a15,680.78,Debit Card,Square,Failed,Shipped
cb3d696f-709d-4624-bdd3-01ef8f5e1578,1ce4174f-a7d3-4108-afd6-36a0029a273a,1875.06,Credit Card,PayPal,Paid,Placed
11e09fad-6a9c-45a5-8ed6-9d8fed984807,5790906e-a8d7-4558-bd02-d80b08851b1f,489.44,Credit Card,Bank,Failed,Shipped
b9513987-bd08-4d85-bece-b5213d0e9778,ff949669-416d-4743-9d68-5a422a891b7d,3187.47,Credit Card,Stripe,Pending,Shipped
cf5bf7e6-8801-47a0-b765-f2a12a92f8b2,34479079-a911-413b-8412-c0f162700916,3822.45,Debit Card,PayPal,Failed,Shipped
5e210b60-4abb-4987-aeba-b7bea14aa37f,6abf6c8b-32c0-44e7-928a-6bb5ddff4d2f,405.74,Credit Card,Bank,Failed,Shipped
cc415810-a15b-48be-b583-87141e5d68e2,e32a54c7-7d61-4e28-bcc6-1067e61899b5,2318.04,Cash on Delivery,Stripe,Paid,Placed
0c547075-0276-49d3-ba97-bc82fa894731,edab48da-4dc2-4659-ae06-316fbbde2213,3063.18,Debit Card,Bank,Paid,Shipped
61ea8aba-58e6-4073-b5c5-a9a3fdcfe314,a7256257-a60c-4250-807c-77fde53da291,569.89,UPI,Bank,Failed,Placed
c4a51fc8-92c2-4ebf-b212-f2a17f734927,e86e61b9-8916-4d38-9b3e-8bf2e1e806b6,3203.55,Cash on Delivery,Square,Pending,Cancelled
ebd566df-3891-4a3b-b384-29366092ec6c,2313e2ce-b043-4b69-8082-6932007ddda5,2483.57,Cash on Delivery,Stripe,Failed,Shipped
ff782572-cda0-407e-b21a-f4dd6eb9d768,e84ec909-506d-4479-9ebd-3a837c903654,2691.72,PayPal,Stripe,Failed,Shipped
622ce544-74b4-4373-b0b8-988703c60b84,0d269fe0-4db5-4cf4-afdb-6419be6f590d,4948.07,Cash on Delivery,PayPal,Failed,Shipped
736a6950-01ab-4b1c-bcc9-9164a3af4426,2d854c2e-bf2c-4d4e-8927-c8fde9ffe5df,1337.35,Debit Card,Bank,Pending,Shipped
3d903c9c-8b6a-41b8-8525-eb97625ed053,25859946-5bac-4bca-b84a-023aa01172d9,839.1,UPI,Square,Failed,Placed
688211c8-8992-4737-b467-c01e00862d64,a8c1867b-44e0-41d4-ad9f-7f352307a956,3234.72,Debit Card,Bank,Failed,Cancelled
e4771e50-97db-4c90-8a7b-6b778f002f3f,58c8562f-0a52-40e5-b418-39c3994f4117,2687.22,Debit Card,PayPal,Failed,Cancelled
d9339e14-3152-4aae-af4a-15a551b10cf0,bd3f73dc-851e-42b6-bc18-e52e4d07a259,1061.29,Credit Card,Bank,Paid,Shipped
4e620f2e-8c5d-4dae-90ff-7af35cce6276,ab628016-8f83-4c05-b3e1-3ce55a87a216,526.95,Debit Card,Bank,Failed,Shipped
2e6008ae-14fa-48dc-a2c4-7b855133e649,93a978b6-508d-423c-9d88-2eba63426024,270.34,UPI,Square,Pending,Shipped
d8964ea4-69bd-43a4-8be4-c5056708d71c,8be50f97-f8e4-4c88-90b2-dde6087f04c3,2830.32,Credit Card,Stripe,Failed,Shipped
