oid,cid,pid,quantity,discount,order_date
3f32de40-ae2d-42ae-8832-e781ea97251f,1c301cb9-40e5-4b41-ba66-3e073a1c0a96,54816743-7144-42e7-af1e-f74fea1d1116,2,4.56,2025-06-25T14:32:53.118233
49584177-100f-4d25-b95c-07d2732389a5,53f1b29d-dc1c-48ed-8080-29be033e94fb,550a6b0a-afd9-4df9-ba62-4e4cdf64ce2c,4,2.72,2025-06-25T04:03:26.406175
2038cad2-4748-4459-862d-5a56c1aaf1dd,1377396d-0a8d-49a5-aa22-feb9f824df43,1e3574df-0985-4cf8-ad83-77522a5a1212,1,16.04,2025-06-25T21:14:48.265854
20d48508-fd34-4ce6-84a8-923848e1aaec,a1a2cdc8-23b0-4dcd-b1d3-fa8e5af86830,95f9ccb1-bdde-46cf-9491-d0b67dafb8c9,2,18.22,2025-06-25T16:48:40.740896
c035d66c-a447-4625-9bc4-b6d3a5227ec6,508ea242-44f9-48e3-97f5-f0c3dfa5e693,e53ecb97-0b70-4daf-bf23-2e5865631048,3,10.42,2025-06-25T18:44:17.794622
dc3e698c-b7d6-4695-8a39-53e96af49f2d,9da847a9-36ec-4435-ae13-26fd770039c2,4983c1b5-0809-4c83-8e9f-78a46ffcc63e,2,12.32,2025-06-25T09:30:48.899890
e21eea0f-bd32-4485-a323-3e0f6bc9380c,d8077ebb-af9f-4743-a573-8098e6abfe4a,9f875ba9-f5a7-4ca9-8a78-3d4cdcc4739a,5,19.04,2025-06-25T13:52:04.051836
47d4d660-aa3b-474c-b533-24de6c526947,965506b9-fa5e-415c-a996-08bc5d33deda,675badca-b620-45a7-874b-c35658a84c6e,3,9.36,2025-06-25T23:15:49.819784
bfa215f4-0d4e-44e5-8298-fcb66db5ed36,d07f9b0a-6151-4ea7-87a4-1260c4154f41,d11568c5-b612-41ff-9d5f-850d7f08b3fc,1,6.41,2025-06-25T22:19:42.984351
414157ad-c54b-4434-92b8-856d06ff251a,0ad2b121-926d-4541-815a-4bac31a3796f,d97a76ed-aeb2-4c20-aba0-db983feb5dce,3,5.37,2025-06-25T17:46:37.826730
7910360d-80d0-481b-a066-e4a163acd0a9,2fb88b3e-a0e5-4dc2-8964-0f6ac3308820,e2a4b109-c189-47fe-b53f-4ff402f071f1,4,0.62,2025-06-25T22:36:52.184012
8bbf42cf-fed6-4ea7-98c2-25027ad3dc65,50f34c1e-a7cd-42a6-a27e-399519007ec3,1e3574df-0985-4cf8-ad83-77522a5a1212,3,0.99,2025-06-25T21:22:34.186961
9cded17d-5244-4584-b3ae-54d58b0c9f91,148f5bc1-7fed-47e3-a5d4-e54f5569935a,ad39b80e-706b-424d-9774-3921963091d6,5,6.53,2025-06-25T07:21:30.582783
b0cfede4-6eaa-490a-8e04-11209abf5775,1408af0c-b8b6-4b9c-90e3-b1516972a951,c68127e4-1164-478b-bfee-9ca4f0e64958,2,7.63,2025-06-25T21:16:57.898334
eb696d80-ae12-4f8d-a0c2-ca2d2379a964,5e48a89d-2a1e-4465-9e0f-29980fc63313,a026d5fc-11f4-4487-9e01-74fa2e0f9e25,3,14.18,2025-06-25T23:22:48.372023
a44d9b75-bd14-4431-a1d4-52ad11a83af6,ce25691f-5478-430a-8639-a576bda77c70,a69d3d56-0ead-4f00-a7fa-33478e28b693,5,12.02,2025-06-25T08:15:47.457832
106a449e-10a9-4f86-94a4-5c432a9a045b,cec2ce23-7f0c-407f-9db4-14701f354460,13e53627-fc4a-4614-8ad3-dd2f6b633360,3,12.58,2025-06-25T04:52:53.261825
22bc27dd-ac30-4776-82d6-644999c26022,508ea242-44f9-48e3-97f5-f0c3dfa5e693,c0899769-dcc3-4fa1-b119-97e1aab2c20a,4,8.46,2025-06-25T05:11:34.503466
07959795-f913-4908-badf-9209497e4dbb,1f17f558-55d5-4fab-984e-951bef3f263f,86566535-976c-42b4-8da7-c59580284e55,1,3.87,2025-06-25T15:58:42.743736
60ded8a1-1260-4492-b486-e42d83383dfd,c7a916e9-7c2a-407d-9802-6db2541fc5f5,23ba60d8-5cf3-440d-bbaf-54819eabb0cb,5,13.15,2025-06-25T20:57:13.058004
a60aabf4-6e2a-4fa1-9a47-4e91011c82ac,aae8cf3b-a06d-49da-97ce-5db31045a035,2b879bdb-9b19-45c2-b4d8-7d73683afc72,3,0.3,2025-06-25T23:00:15.082971
fb91da81-1c77-4e6f-bd2a-fef1239196fb,953ac430-ea73-46e7-a9df-b814d7f3a481,04b339b8-ac56-444f-9528-340b743422dc,2,3.09,2025-06-25T04:49:32.606807
68a91dee-fbad-47f9-9390-fe3b2fa78dd3,c26b3e31-d375-4bee-b57b-630c8341f380,7407712b-0267-4966-8271-6cb44f422afe,2,14.91,2025-06-25T17:15:02.281287
6377c1fb-f888-42d2-893f-6d134212f19e,2a087663-ffcf-4dfa-9270-621a656d3613,af778602-c643-4fc2-b580-e7d98b01500c,5,4.16,2025-06-25T01:53:01.459805
0580fe64-adcf-4be6-a8fa-5701cb096331,508ea242-44f9-48e3-97f5-f0c3dfa5e693,53cc10f4-b07c-4bd5-9cb7-097f21a72901,5,0.48,2025-06-25T12:18:14.731659
