payid,oid,amount,method_payment,provider,payment_status,order_status
1834ee2a-8e3f-4a8f-971a-be4ecceec3e8,0e1a1bbc-e6ab-427c-accc-3e63b4ec19f6,848.47,UPI,Square,Pending,Placed
d22cce42-3f3b-4069-87cb-9b44b3d7530d,b8b59f0d-3890-4a93-814e-4778cffd9f87,387.82,PayPal,Stripe,Pending,Shipped
a98b5c85-c0d0-4a1b-a3b1-04a4178d08a6,b8ceedb8-fee9-43c8-93c8-29b3378b9efb,1216.95,Credit Card,PayPal,Paid,Cancelled
0e12af73-d361-496f-8eea-686207c78586,25f39c7d-7194-4ab6-8a52-9d70a6226788,4794.65,PayPal,Stripe,Paid,Placed
6eb9741e-4e14-47e7-83a1-b239446c55cb,bb7217a9-9f0c-4a7c-832a-5c6c6eb9afe4,584.69,PayPal,Square,Paid,Shipped
b2c7b85f-9a64-497f-b0c9-71310e775aea,9cab948b-c3a3-4693-a8d0-b49c43e880d6,1418.74,PayPal,Stripe,Failed,Placed
27802a52-370b-4d2d-a3bb-6f2e5ff21617,c3803acc-7233-4bf6-9ada-b7f8975e657f,478.06,UPI,Stripe,Failed,Placed
ba1abd13-d11e-4732-98ef-a2623f0fc6ae,d271de08-6e94-4a01-ab10-a3de21827c32,786.19,Debit Card,Square,Paid,Placed
3a59fca9-2b96-42b6-8d38-9dbf073b7bf6,36de19ae-b311-4ff1-b40f-03cd84c0ae47,2104.71,Credit Card,Square,Failed,Cancelled
17f22495-d546-496e-a874-56988ecd5176,8f0950d2-c850-49ed-9a24-a9cef5fcf8a4,3117.85,Cash on Delivery,PayPal,Pending,Cancelled
1bd419b3-f4ac-4cf5-bd2f-639c6a5f0eb9,6a6dc64f-23e7-441e-b0da-d200c211e039,361.04,PayPal,PayPal,Failed,Cancelled
9de477b5-5d50-4990-9a0b-5aad8f533c9a,674623fc-1900-4ba9-a324-e52d837c9aab,167.97,Cash on Delivery,Bank,Paid,Placed
237a6423-c737-4f4f-9f2c-7e058d63d11c,53c55a32-2fbd-41a5-92ce-65694f7b45b9,573.48,Debit Card,Bank,Pending,Cancelled
9e0e01d8-9c38-4726-b04e-9273a216753d,e5c9154c-ae5f-430c-9e2a-bccd741f2278,2438.32,Cash on Delivery,Bank,Pending,Shipped
60dc5bf4-a70d-4b7e-ac01-eb9d2efc70b7,a7adaab4-74db-4c62-97cf-4629b6e9021d,-2.19,PayPal,Bank,Pending,Cancelled
bf433aa3-f97f-4057-8f60-3f80bd1299e9,b0d6e234-2636-4c3a-a8dc-e0cbd0f4210d,1547.7,Debit Card,Square,Pending,Cancelled
88e11f47-e3a1-490f-b5df-15a0fa059302,9c626851-176e-4127-aeb5-0f6ddfbfeeff,452.2,UPI,Stripe,Paid,Cancelled
726a8c49-297f-4ca8-aa98-33fc3f338984,1808ba6e-eefa-4c73-a1f5-c96e949893de,1844.86,PayPal,PayPal,Paid,Placed
a2edbc69-b43a-4b5f-9afb-ba9d17df9e04,6ab7423b-8cab-4b5c-a57f-48150a7db7be,2689.51,Debit Card,Bank,Pending,Cancelled
27aa9bee-928a-4c0e-8f24-ef32f528a8be,54facb24-6a6f-407d-8881-6af01db5addb,591.11,UPI,Square,Paid,Placed
b2fef2c1-74d6-469f-b2a0-0fbf0b5b549c,fab26ed2-b8af-4dbf-9c75-32044c2e1993,1308.79,PayPal,PayPal,Failed,Shipped
62d309cf-a2d8-4467-b9bc-64f3531b16e4,f141390b-53c5-4fa5-83fa-c1b702c79a8e,3530.03,Cash on Delivery,Stripe,Failed,Cancelled
