payid,oid,amount,method_payment,provider,payment_status,order_status
a0c5d05d-943f-4820-ae06-954547dd0335,e94fccba-f780-4060-b223-11dc41da6ad8,344.46,Cash on Delivery,PayPal,Pending,Shipped
a6bb22fc-6a92-4aee-9033-841737692ae7,7a74addb-8c58-43fd-99a3-c801a6a1e951,2496.93,Cash on Delivery,Square,Failed,Cancelled
79c30967-baaf-4702-9a42-61588b486188,17e1e24e-5123-489b-8f51-ea02888c58af,2669.89,PayPal,Square,Failed,Shipped
ec1b82f3-0dc2-49c2-81a2-d4a449327299,8c9b4bad-cc4b-4e4c-aaad-8caaf1d55a43,1544.43,Credit Card,Stripe,Failed,Placed
8d55a16d-da93-4d33-aab3-b0ee0884b070,fbff7f3f-c0ad-41b6-a09c-b5e87dd44472,436.0,Debit Card,PayPal,Paid,Shipped
ca3fb1bb-b6da-4bb7-805b-4ee53e7358ac,276972c4-10f3-4236-a7bc-323b9f0b1e5a,372.38,PayPal,PayPal,Failed,Shipped
8456e282-06be-4835-953e-2ca93be481de,84ebfc76-6749-42fc-a535-b35f7418cd74,3774.79,Credit Card,Square,Pending,Shipped
77536dc7-5e5c-49b2-bddb-a5124fd5ad86,307859e3-c633-4a9d-89a7-150d72f70c4a,3124.64,Cash on Delivery,Stripe,Pending,Cancelled
4027f72b-759d-4f2d-af3f-7a7257389f8d,4520d825-0cc2-4bc7-bbeb-307c7d879198,703.23,Cash on Delivery,Bank,Failed,Shipped
36416c66-6018-435a-8ea3-3b3b8b688352,0f8dbb93-d6ce-42d6-a1f8-e6d84b23e56e,337.75,UPI,Stripe,Pending,Cancelled
897be53a-9e30-4caa-a75d-229fdb73e413,cc6d9c80-32f7-4d20-8070-c61374462d47,641.73,Cash on Delivery,Square,Failed,Shipped
fb7fd839-cbc8-4418-bd8d-f291f2382b2b,546707d0-5354-4f68-8928-1ade2b7165a4,808.9,Credit Card,Square,Pending,Shipped
c52a20f9-123a-4957-9a74-8606cee4aac8,77155d42-95c7-4d85-8642-e5ad48f4d887,1740.51,UPI,Bank,Pending,Shipped
fbaad863-177d-498a-9734-8c0b067e323a,0f5f9c6e-9d93-42ec-8fee-5947dc094c9a,171.47,UPI,PayPal,Paid,Cancelled
30e2602d-37f7-4544-aae3-92f2af8ddbd9,e74ad5c3-5531-4bb5-9c5f-e7cd88a7ad18,1741.4,Cash on Delivery,Square,Paid,Cancelled
7e1bff08-eb24-42d2-99cd-e8bf6700e2a4,c5819d5e-c88a-4c9c-934a-7a6655496b6d,363.37,Debit Card,Square,Paid,Cancelled
aacd8ef0-1cf2-4921-bd1b-f37731400bfa,7a7c1fe1-8983-45a5-a1be-bf832c9c2f96,131.84,Cash on Delivery,Square,Pending,Cancelled
d865b2d0-3438-447c-8d78-dcbbcd57ea18,f7c9e239-3ecd-452f-bd45-62d8b3797f01,3523.07,Cash on Delivery,PayPal,Pending,Cancelled
fb5c70f0-46ff-4905-90ae-152668bdac01,c6360fd3-a041-4047-9cf2-cdae6bf2659b,85.73,Credit Card,PayPal,Pending,Shipped
ebe71c32-3290-422d-821b-528b3d85f4fb,c56ff28c-6242-4d8d-bc86-672f9394e327,901.17,Debit Card,Square,Paid,Cancelled
