oid,cid,pid,quantity,discount,order_date
28c7a478-e499-4345-a46e-c0a3ff9485a6,fd6f3dbe-8835-4b35-8957-07c5fdb5605b,4d162cbe-dc7d-48fe-acf5-e859259026d4,5,11.26,2026-01-19T01:13:35.910205
37f4b62f-15f3-45c9-96eb-c264a1ce5981,e5064a2a-a252-44ca-9913-badde58dd3d5,bbc14b3d-5119-4509-a056-8c7b5e253e17,5,8.93,2026-01-19T13:13:22.235544
43460436-1e1c-40a9-a8b3-1bcb26314dde,8f2acd72-0370-4b97-94cb-a5a60f6f7f7e,b98a0605-8989-4840-a6be-aeb5cf6f7076,3,1.58,2026-01-19T13:20:42.079205
e3a6739b-ab42-405e-9f7e-34c2b52f911f,d4384612-3d50-4dbc-9b9c-1749b18c8cd4,0bafed4e-898c-4bcd-9f85-a30cf42d6e9a,4,4.67,2026-01-19T20:19:56.569192
a2366c87-674e-4093-946e-10a78cbf81c4,a8d249f7-6396-445d-87a7-5ff55c123b62,5c177710-a775-4340-a884-aa078f29b50c,4,17.42,2026-01-19T16:19:33.387024
2fc1f3b9-fe9d-4202-a170-75fd7e2a520c,10839edd-7412-41ed-9443-c6c6b3bef566,014b37c8-81f1-4373-ab3d-eca0e76a1156,2,10.19,2026-01-19T00:33:18.796043
dd22efb8-3ae3-4688-bc63-be722c4927ad,64f5d2dc-da51-44c1-bd81-e12c216bbeb2,aa14f1f8-21b0-4b42-a42b-215b894cb3d0,2,4.3,2026-01-19T23:10:55.694248
aa77e2eb-588a-446c-976c-86cfcad4fcfc,eac63216-28d5-4ab0-8a61-bd21ce70024b,395e3243-a9d5-4f37-8e76-fc5b111485fc,1,9.15,2026-01-19T16:01:42.614039
19d9e4d1-9296-405b-b10d-145661137adf,35522985-7bd3-4489-8ca5-525b386155af,aa29eb97-69c9-4653-8a69-00b937489bfb,2,15.17,2026-01-19T05:33:45.772369
8245db93-c0bd-4a82-91c4-f33b7bc2a557,e782137b-0aac-4a96-a2ca-5181fa5d0f8d,c4b65e9d-cb47-48f1-876d-728872d6852f,3,13.62,2026-01-19T05:42:59.018709
e46555d6-bfb2-44b6-a69b-3a0b81d48482,e296978d-7898-4cf7-b2b8-995f5e42d52a,1f88ecf0-7cb4-415d-bd3a-602ec3a23792,4,19.77,2026-01-19T14:23:28.143659
b5401776-c4dc-4419-b319-652ff67a94a1,8965d666-d84a-4ab9-88f7-c4a44d566806,d1cae405-3235-41fb-91bb-6d18ff7a6bfd,1,7.79,2026-01-19T12:23:23.076681
