payid,oid,amount,method_payment,provider,payment_status,order_status
3eaef36b-ef38-4c7f-a795-5a7dabe61204,719ef815-82c0-43d1-b71a-9fb38b3a88a8,1701.91,Cash on Delivery,PayPal,Failed,Placed
cd2f786e-f025-4b65-9bf5-6fe98c5e0ddf,f647060b-aa7d-46a9-b696-28eec13c39cf,1128.36,Debit Card,Stripe,Pending,Cancelled
46efeb88-3956-4541-bc1e-61f57bd43d7c,45739934-4530-430f-8ae9-aa3efbffda16,1448.35,Debit Card,PayPal,Pending,Cancelled
00a4f20d-caa4-4335-9eff-c1cf8415a1b8,a3fda29c-9c7c-41a7-8ac0-3ae11eb4a4e2,2229.61,Debit Card,Square,Pending,Shipped
84560564-96d1-4659-80c8-23aed8aa74c5,3006659a-b8c1-4f3a-9bfd-0cb41b49abfb,369.74,UPI,Bank,Failed,Cancelled
6c060d0f-0b88-4486-bac8-9b5e814c17d6,ce624136-597f-4bd7-90fb-777c19ae46d2,1757.2,Cash on Delivery,Bank,Failed,Cancelled
79ebb29e-71f3-493b-91a3-bf82bcccbe57,5f0b774f-baef-4936-9d99-b1f9a2db383d,948.24,Credit Card,Bank,Pending,Placed
e133649d-0dfa-429a-b39e-3ae0c54047ef,f7edd403-5aa5-4d35-97c5-fa0d700beaae,3394.02,Debit Card,PayPal,Failed,Placed
26bcceee-ae58-4fc0-a590-6a14f99d1b3e,3d080a81-5e91-4ad7-887c-ac132bf80443,1633.04,Cash on Delivery,Stripe,Pending,Placed
4d279670-b684-4cf6-814a-9f2d004df0d0,de2c6df3-7949-4b45-ac52-946ba6e688d2,1407.77,Credit Card,Square,Paid,Placed
14d12cc8-7d5a-46a0-a1ef-49e9202e830d,4c148354-953b-4e1e-b863-ffe8b722044d,812.46,Debit Card,Square,Pending,Cancelled
52e1624f-22ae-4a54-afd6-0f324e289c0d,56f5ca59-44da-4612-868e-b3d86ed59b0e,3817.81,PayPal,Square,Pending,Placed
ec79b9cb-8ca5-408e-b35c-eddbfec07cff,0558c85a-c4c1-4d5c-b2c6-265c139c8684,893.95,Debit Card,Stripe,Failed,Placed
10936600-a4d6-4405-af28-aed4275b7cb1,c9c8ea71-d94d-489a-932f-fb7bce166807,59.99,Credit Card,Square,Failed,Cancelled
3a23abe0-1578-402a-a2d7-a73f69c3c8a8,331ed9f7-ab43-4bdd-8aa2-73657bc3cde7,661.61,PayPal,PayPal,Failed,Cancelled
73d638dd-cf95-48ff-b5ed-9f75a12f3673,c61fa7de-20ef-4767-9331-4edb6771a08a,2325.67,Credit Card,Stripe,Failed,Cancelled
db9fd1a8-d573-46fa-9a18-3ba95e84ea59,f286808e-b981-4bc0-bfb7-4c4f3ac30189,1715.63,Cash on Delivery,Stripe,Pending,Placed
e4d96937-44a1-434d-ba9c-70e9a98ea102,3610a733-290b-42be-88cd-917774f9559e,449.76,Cash on Delivery,Stripe,Failed,Cancelled
de0557b5-ebda-4351-a15d-b0ad2c921e53,ba4475f6-1d88-4926-a7b3-e59738341c16,1819.03,Debit Card,Stripe,Pending,Shipped
2b1eda6c-4705-4172-845e-d8b33a118b49,06bd1c9a-7ea4-41f6-a51b-c3fac6829342,635.58,UPI,Stripe,Paid,Cancelled
ea8f689d-4da5-4ec3-883d-e8634648a55b,34d1711a-0022-4e2a-afc4-8fb17cca9be0,135.53,Debit Card,PayPal,Paid,Cancelled
3a8f6738-0452-4fa3-965b-d4b23bf98486,57143fb2-f699-40b1-8e17-8bc599d5bd9c,975.55,Cash on Delivery,Square,Pending,Shipped
1fc3a076-f590-4310-9097-a2bf4a831cc1,0183e470-d4c1-4e68-a8ef-408ca91b88cf,94.63,Cash on Delivery,PayPal,Paid,Placed
2517ef43-ec2c-4973-ba37-e939633b5fe1,ddb40609-6e0f-42ea-9701-8d794c2b61ea,2343.01,Cash on Delivery,PayPal,Pending,Cancelled
07f12bfa-8b0f-4dd3-b75a-f00ca5f42379,89308e97-b81b-4ad1-9d32-a7fb83e9ff28,2754.44,Debit Card,Bank,Paid,Shipped
96cc8b4a-dff9-4ffe-b06c-7f25dc4ebbee,a94b4bb9-82c0-4d04-8e59-641282fff9b3,260.04,PayPal,Stripe,Paid,Placed
ed54598a-b892-4461-8100-55105e30d769,93427216-a2b5-4339-8e6c-a57f21f72c2a,1942.39,Cash on Delivery,Stripe,Paid,Cancelled
8a759f83-7bd1-4811-9cf3-f2d43b27e482,24a9554c-b212-4c4a-86bc-07a012513130,921.22,UPI,PayPal,Paid,Cancelled
86cdcb43-c71f-4bf8-93eb-8e30f8d0a5e2,2e793a2d-c821-4336-944b-e9743af3ae0a,2450.73,Credit Card,Stripe,Paid,Shipped
b3c1ceb6-aeeb-466c-8d76-9c3de6352042,43e78769-8d13-496f-8c09-326cb023f0c9,1872.72,PayPal,Square,Failed,Placed
cf5f92e6-c9cc-4a95-8680-64fd94a4348e,e2c38abb-8f1b-4eca-9306-4433656c7cda,3131.11,PayPal,PayPal,Pending,Placed
59837581-d5ce-4096-8b65-c7f4aee84572,93bbfdcf-0c06-410d-8a25-8ef8dfbc0dde,1637.6,UPI,PayPal,Failed,Placed
f37f00f1-3915-47c2-8c05-5e179963736d,229af574-a658-4e9a-bbc1-43e58fa273ac,3780.47,PayPal,Stripe,Failed,Placed
d9fec0f0-18ee-4e75-9967-dd9b13d11c9b,b2c96ea3-8222-48cc-aafb-9d0e05503fd6,223.63,Debit Card,Stripe,Paid,Cancelled
a31754fa-3f6c-4dea-9dbb-5885b03a6154,e8e603a4-65a1-4649-b4dc-65b45e5966d4,702.56,Debit Card,PayPal,Pending,Cancelled
ce31301a-1194-44c1-af13-077013088c6a,f9f7c1b1-5a34-4576-89c1-116ede648adf,1616.28,UPI,Stripe,Pending,Shipped
dc2f24d8-f29e-4f4c-813f-909817dd890f,da34ed56-95ba-48f1-8aa9-bd7df1dad66e,4172.05,UPI,Stripe,Failed,Placed
95d58f6b-4141-49f5-8356-11efdc27c05e,2843b0c6-43f7-454a-9a84-448a6b3c28d8,1230.23,Cash on Delivery,Stripe,Failed,Shipped
56486d30-4c53-413d-acc6-cde5d92e2ea5,5fc15aac-04f0-412a-9e2f-ab049f2df36d,2267.36,Credit Card,Bank,Pending,Shipped
a0e8a1a5-c35e-42b3-ac9e-42f54c274d30,d9aeecd6-8ae0-4e60-8c77-7511affc853f,742.19,Debit Card,Square,Paid,Placed
0def0d28-4240-437a-bb60-178148620cf7,1d5206fe-5173-4218-b28f-5cf95a7388a0,1951.5,UPI,Square,Failed,Placed
a8ec034a-afea-40a3-87b6-6c47c16cc518,e5904225-af20-4333-a060-a114abb545d4,46.11,PayPal,PayPal,Paid,Cancelled
777e5d8d-83c1-49dd-9a44-cb9b68e398c1,57f41a94-5107-4e4a-82f3-6e922d7d940d,469.38,UPI,PayPal,Paid,Shipped
9bab196d-e65e-4d69-a139-88ce0dff4013,10d2ccfe-0794-4c0d-9503-e27c225ec96a,2340.46,Debit Card,Stripe,Pending,Shipped
b549c0ec-7c11-4fb9-85b8-e24949f56b2e,8ab00289-34a5-4d0f-ab95-41a8de21402b,3739.49,PayPal,PayPal,Paid,Placed
cf2f8de4-972e-4e1e-b8ea-47ed2f210281,77ea3321-6b2a-42f8-b0cd-84a11323a9dd,586.44,PayPal,PayPal,Pending,Placed
3bf0f387-2f82-4418-84e6-3aace4fc4b00,77326cfc-593a-4bdd-b13c-209b6afe2f4c,148.71,PayPal,Bank,Paid,Shipped
a08b63a1-f49d-49b5-84fa-e6c0559efbe0,f714a4c7-3f15-4198-a042-ccca700214ce,86.25,Cash on Delivery,Square,Pending,Shipped
a27d30c2-2762-48a2-a8ee-377898276004,80154a7b-24af-4395-8ae7-4bb901177bb6,718.36,PayPal,PayPal,Failed,Shipped
7755ec45-58f4-4c5a-802c-ab74cb793488,f8ba3337-69ca-40de-bc1b-92c059ba9a1d,706.86,Credit Card,Stripe,Paid,Shipped
7a936284-694d-4666-a4ae-b85d041c1c5a,1504d53b-cab8-4019-9ea5-ae2d644dadf4,952.4,PayPal,PayPal,Failed,Cancelled
2ab395de-281d-4f53-bd2f-d85bf6b6e1b3,a7f39dcf-63d3-4a20-a3c1-604e035940b5,2266.99,Cash on Delivery,Square,Failed,Placed
