oid,cid,pid,quantity,discount,order_date
3981af7e-86e2-4933-86a1-a433cacb110c,10caa42e-f081-4a95-81bb-bc93ff9054a8,2f7c3e01-b337-4e24-afd6-7b4ed01948bc,3,12.89,2024-09-17T10:52:54.520627
4feabca9-f854-48f1-bfdf-150b7b9535d5,8fa72513-0864-4701-beb2-827877c8455c,daafe5cc-0bbc-454c-a4fd-25279fc42081,1,15.61,2024-09-17T01:33:08.147473
d0580f47-5395-4286-838d-c15066c94f93,1408af0c-b8b6-4b9c-90e3-b1516972a951,ae2e3869-8fcf-46c5-b0ee-a7d9d1b7a63a,3,15.11,2024-09-17T00:33:41.897177
d7f09493-dd28-4279-97c2-75ac2e31447a,f915998d-51c9-4a99-a7a2-c920cb97f953,daafe5cc-0bbc-454c-a4fd-25279fc42081,2,17.31,2024-09-17T15:08:46.907200
3518f395-1a81-4ce5-bfdc-3c64f48a9a0c,aa5c27a7-658f-42f8-875f-866976f5aadc,75f46b3b-b048-4658-84b3-bf67edc436a5,3,6.91,2024-09-17T22:31:17.315411
1c777414-8602-4032-b43c-9562ecb39512,b76902df-c08d-480f-96d5-ffe9fd73d736,fd8ce2a4-944f-43a8-b703-dbc6e0c646b5,3,6.14,2024-09-17T17:16:42.169166
feae7f0d-e4d4-4f53-916f-ccc09f1bf5dc,145b8976-4877-48df-8aac-60462cbef137,d4095fa7-f7da-4d7a-8ea8-3944964afb49,1,18.68,2024-09-17T06:53:03.106148
1f5fe7cb-28cd-42e2-897a-62b48814458e,31c152bc-10a0-4645-bc14-6ebab0f0875a,e9f5a7dd-66b5-46b5-97ea-140e861947fe,3,12.34,2024-09-17T20:18:48.624825
0f13dd2e-01f6-43a5-82c4-e7083a950902,ce25691f-5478-430a-8639-a576bda77c70,1db452ab-24bb-4cf3-92fc-4a95328d9e4c,2,9.38,2024-09-17T00:13:40.457738
234a85b3-8356-4d2f-9fb2-ec38b59eb734,3b709492-2dfe-45f2-870b-5ebbb6038c21,637662fb-5934-4d7e-906d-f32d2e0158b5,5,7.83,2024-09-17T18:37:08.779247
95f0490e-fb4a-4a70-9800-4279652599c8,82087f49-d7e6-438c-a83d-a9103dfb5ed8,3a15d5b4-be79-4fe4-93c7-f5a27cb5287f,4,11.53,2024-09-17T10:00:11.707230
e5f15dc8-29fd-421a-ae68-12566bbf01f2,318a0b46-02ad-4c4d-b2f8-6df6b5ac4cae,90839873-c7e1-48c8-aaec-c116c1edd986,4,16.6,2024-09-17T12:43:52.029153
e550dcf6-e74a-439f-9675-c848c7606e3d,47f8649e-49aa-4255-8f6b-a441a73ceb5b,18d32294-4ac5-4300-9706-e8985b8a2770,4,13.69,2024-09-17T12:27:21.374028
