OrderID,Amount
0,342.89
1,929.84
2,62.55
3,241.03
4,461.49
5,327.15
6,972.4
7,131.08
8,217.61
9,198.33
10,135.69
11,103.21
12,590.2
13,121.98
14,511.0
15,166.88
16,39.15
17,258.92
18,806.17
19,335.38
20,910.11
21,936.31
22,283.23
23,75.51
24,621.74
25,808.13
26,546.61
27,359.43
28,111.65
29,31.44
30,414.7
31,142.04
32,797.49
33,570.86
34,374.35
35,243.84
36,469.37
37,728.7
38,630.26
39,43.37
40,529.35
41,891.15
42,112.09
43,326.16
44,791.85
45,483.47
46,577.03
47,683.72
48,749.47
49,950.78
50,413.08
51,77.19
52,505.97
53,230.23
54,725.77
55,994.37
56,729.8
57,626.78
58,520.6
59,948.95
60,330.23
61,44.57
62,562.04
63,915.91
64,295.55
65,976.02
66,982.14
67,579.95
68,807.76
69,377.88
70,273.97
71,111.2
72,216.99
73,103.83
74,299.12
75,243.28
76,689.58
77,878.08
78,350.47
79,387.34
80,978.87
81,340.74
82,208.8
83,827.52
84,234.74
85,162.99
86,129.14
87,185.5
88,231.37
89,485.84
90,238.27
91,21.72
92,311.05
93,953.65
94,220.86
95,639.87
96,868.61
97,386.6
98,458.38
99,208.16
100,691.75
101,796.49
102,772.85
103,962.33
104,863.89
105,778.39
106,927.44
107,787.75
108,575.34
109,98.14
110,135.99
111,533.25
112,439.67
113,658.8
114,753.47
115,455.3
116,500.42
117,975.55
118,954.94
119,831.83
120,336.32
121,276.28
122,169.87
123,818.47
124,109.7
125,79.29
126,144.94
127,562.39
128,630.16
129,880.38
130,220.94
131,478.58
132,647.91
133,43.54
134,586.79
135,73.27
136,791.12
137,841.46
138,125.62
139,901.64
140,399.48
141,829.85
142,259.06
143,275.37
144,350.11
145,608.95
146,903.87
147,947.84
148,805.39
149,834.5
150,569.77
151,363.8
152,964.61
153,223.42
154,688.25
155,544.77
156,462.97
157,140.84
158,588.51
159,312.35
160,345.43
161,381.84
162,911.48
163,615.44
164,308.55
165,568.38
166,256.78
167,519.37
168,481.72
169,869.54
170,364.82
171,860.63
172,240.77
173,464.37
174,394.93
175,453.53
176,93.92
177,167.21
178,471.31
179,495.63
180,141.05
181,278.01
182,477.03
183,897.27
184,505.0
185,572.01
186,477.44
187,206.63
188,722.9
189,133.68
190,472.47
191,319.97
192,348.31
193,740.0
194,826.12
195,64.91
196,614.23
197,423.66
198,467.26
199,739.55
200,469.61
201,28.76
202,155.69
203,211.93
204,349.83
205,962.8
206,75.14
207,116.42
208,527.75
209,31.26
210,516.76
211,27.29
212,340.14
213,674.35
214,314.07
215,666.21
216,890.5
217,587.54
218,209.62
219,194.26
220,670.87
221,639.75
222,373.56
223,463.71
224,61.89
225,337.27
226,494.29
227,337.43
228,624.63
229,864.01
230,806.67
231,139.22
232,505.38
233,391.35
234,731.58
235,848.91
236,70.41
237,766.26
238,736.74
239,490.27
240,237.16
241,619.51
242,707.31
243,478.69
244,86.12
245,355.33
246,609.73
247,877.88
248,920.5
249,929.83
250,200.73
251,568.69
252,175.44
253,232.63
254,309.94
255,150.22
256,540.14
257,178.06
258,673.24
259,760.66
260,15.73
261,213.5
262,844.02
263,956.54
264,213.52
265,789.8
266,265.97
267,358.49
268,825.53
269,73.7
270,91.32
271,470.71
272,146.54
273,18.84
274,52.4
275,580.84
276,107.0
277,930.85
278,123.58
279,658.07
280,28.67
281,232.07
282,335.3
283,676.19
284,465.28
285,359.04
286,683.51
287,914.08
288,239.83
289,519.69
290,590.38
291,383.7
292,684.02
293,18.4
294,301.35
295,929.71
296,677.01
297,57.47
298,417.61
299,262.73
300,70.52
301,265.57
302,173.37
303,717.01
304,750.69
305,172.79
306,436.61
307,727.58
308,594.96
309,714.42
310,961.14
311,45.37
312,516.17
313,797.56
314,417.0
315,984.68
316,158.17
317,288.17
318,549.79
319,69.18
320,545.29
321,376.69
322,808.76
323,345.46
324,740.73
325,223.34
326,293.25
327,337.7
328,731.54
329,105.95
330,715.52
331,117.46
332,845.39
333,328.88
334,153.56
335,779.36
336,107.39
337,949.23
338,278.31
339,628.38
340,876.65
341,772.35
342,254.59
343,611.18
344,753.74
345,846.09
346,104.89
347,578.97
348,889.69
349,30.96
350,692.45
351,974.9
352,66.41
353,683.86
354,416.25
355,993.29
356,93.44
357,328.65
358,502.72
359,391.64
360,672.47
361,528.42
362,964.64
363,507.7
364,726.08
365,665.2
366,795.42
367,544.79
368,267.53
369,721.69
370,429.31
371,869.48
372,67.2
373,363.94
374,394.2
375,786.08
376,133.75
377,16.18
378,242.59
379,675.2
380,958.94
381,556.42
382,829.5
383,603.38
384,675.11
385,380.91
386,256.43
387,579.47
388,189.43
389,734.32
390,144.83
391,706.61
392,85.73
393,210.18
394,693.74
395,823.29
396,669.93
397,472.29
398,78.97
399,392.47
400,110.82
401,992.84
402,923.44
403,749.63
404,219.4
405,774.6
406,969.41
407,944.21
408,616.7
409,822.82
410,79.87
411,396.46
412,728.61
413,256.63
414,819.93
415,640.42
416,574.29
417,212.63
418,438.65
419,619.21
420,132.42
421,158.6
422,410.35
423,942.98
424,532.56
425,364.69
426,463.74
427,874.67
428,762.23
429,946.26
430,128.38
431,986.26
432,196.07
433,299.17
434,58.15
435,75.34
436,378.39
437,366.2
438,424.43
439,263.03
440,56.8
441,160.19
442,300.62
443,769.89
444,615.9
445,47.65
446,446.77
447,127.32
448,650.77
449,922.33
450,726.88
451,883.17
452,862.49
453,59.51
454,151.71
455,116.36
456,812.0
457,50.61
458,903.04
459,462.68
460,902.68
461,642.88
462,608.13
463,338.8
464,65.79
465,914.77
466,889.64
467,972.05
468,765.17
469,145.17
470,462.45
471,959.3
472,465.91
473,222.31
474,480.09
475,528.28
476,197.63
477,482.8
478,579.53
479,153.89
480,404.2
481,494.32
482,561.41
483,714.23
484,340.14
485,103.47
486,502.98
487,342.63
488,953.17
489,541.83
490,479.79
491,68.6
492,329.54
493,845.13
494,517.32
495,470.63
496,865.9
497,827.11
498,405.53
499,656.23
500,965.73
501,913.15
502,503.43
503,93.19
504,827.5
505,626.25
506,767.53
507,405.83
508,37.03
509,711.31
510,933.71
511,689.55
512,238.8
513,560.83
514,129.42
515,830.94
516,67.36
517,779.64
518,645.57
519,257.77
520,868.94
521,279.09
522,136.18
523,368.34
524,48.18
525,671.42
526,256.72
527,473.85
528,835.85
529,926.65
530,361.69
531,532.84
532,561.73
533,305.0
534,430.1
535,124.97
536,23.83
537,439.05
538,346.78
539,987.95
540,952.34
541,456.72
542,379.28
543,737.23
544,301.76
545,858.81
546,138.25
547,953.08
548,523.03
549,798.51
550,216.82
551,863.44
552,489.45
553,423.71
554,784.57
555,582.19
556,709.49
557,651.69
558,458.13
559,681.11
560,561.46
561,828.54
562,878.59
563,163.28
564,924.71
565,448.17
566,489.67
567,188.17
568,514.29
569,954.3
570,506.76
571,693.73
572,623.61
573,187.15
574,767.42
575,92.36
576,976.72
577,745.28
578,912.77
579,413.15
580,955.97
581,711.43
582,934.98
583,23.9
584,303.57
585,109.28
586,742.91
587,107.12
588,627.32
589,423.48
590,121.27
591,234.87
592,181.77
593,744.6
594,109.8
595,143.34
596,327.99
597,771.26
598,789.67
599,315.46
600,96.3
601,126.82
602,917.71
603,916.94
604,568.02
605,152.31
606,96.46
607,405.01
608,407.12
609,906.58
610,119.06
611,754.53
612,213.97
613,95.53
614,352.49
615,932.93
616,222.46
617,84.75
618,718.88
619,994.75
620,80.72
621,429.92
622,472.03
623,961.17
624,644.0
625,481.41
626,525.24
627,893.59
628,494.4
629,402.77
630,855.03
631,526.03
632,314.9
633,755.25
634,566.54
635,840.73
636,823.7
637,927.5
638,601.71
639,494.33
640,968.83
641,843.05
642,500.64
643,90.19
644,855.19
645,959.0
646,100.76
647,841.39
648,722.79
649,167.86
650,113.44
651,156.14
652,949.3
653,705.24
654,293.88
655,84.63
656,422.95
657,662.84
658,940.03
659,948.0
660,160.45
661,374.02
662,935.16
663,349.61
664,112.08
665,799.0
666,420.24
667,341.2
668,271.05
669,866.22
670,437.57
671,480.12
672,347.19
673,324.83
674,336.95
675,414.24
676,410.44
677,877.72
678,836.58
679,730.36
680,131.44
681,234.68
682,145.88
683,473.94
684,342.91
685,86.51
686,193.36
687,835.42
688,828.37
689,21.6
690,272.99
691,657.6
692,687.53
693,701.12
694,822.84
695,146.26
696,790.35
697,255.8
698,678.04
699,601.77
700,721.4
701,198.45
702,266.16
703,204.17
704,714.3
705,845.53
706,215.28
707,947.67
708,836.44
709,295.98
710,897.17
711,813.34
712,559.92
713,851.26
714,885.5
715,749.55
716,866.36
717,695.79
718,710.53
719,282.18
720,967.37
721,89.68
722,923.1
723,669.48
724,624.33
725,756.51
726,789.69
727,746.58
728,806.72
729,412.08
730,210.28
731,304.69
732,504.83
733,563.21
734,228.08
735,853.87
736,905.39
737,511.33
738,721.39
739,145.96
740,593.49
741,92.2
742,697.95
743,804.6
744,204.99
745,11.53
746,783.64
747,356.08
748,673.79
749,268.12
750,651.84
751,330.3
752,541.16
753,348.6
