OrderID,Amount
0,291.9
1,826.86
2,934.47
3,735.15
4,854.45
5,13.12
6,35.93
7,132.25
8,405.03
9,384.7
10,688.39
11,192.81
12,413.38
13,991.28
14,580.52
15,924.74
16,228.58
17,789.57
18,842.28
19,594.67
20,705.0
21,75.4
22,268.93
23,216.56
24,825.96
25,220.81
26,498.43
27,804.56
28,907.54
29,753.91
30,692.38
31,493.38
32,135.07
33,143.02
34,803.5
35,559.96
36,113.41
37,517.17
38,699.03
39,655.44
40,555.65
41,238.84
42,961.32
43,406.76
44,581.19
45,251.35
46,373.52
47,633.38
48,976.55
49,650.61
50,303.65
51,714.07
52,424.14
53,539.94
54,192.54
55,905.36
56,335.3
57,994.03
58,133.03
59,125.27
60,922.7
61,69.05
62,156.15
63,887.79
64,219.55
65,689.95
66,278.37
67,718.11
68,456.4
69,371.47
70,314.34
71,892.61
72,332.28
73,653.68
74,395.81
75,918.38
76,912.61
77,374.98
78,254.81
79,408.83
80,250.26
81,956.98
82,661.4
83,289.16
84,933.21
85,988.76
86,97.15
87,607.72
88,849.68
89,317.96
90,153.0
91,220.6
92,172.29
93,385.97
94,97.56
95,586.63
96,881.03
97,768.38
98,181.24
99,15.14
100,500.22
101,612.44
102,339.45
103,866.83
104,536.55
105,551.81
106,545.06
107,364.4
108,240.27
109,259.91
110,934.51
111,767.85
112,730.29
113,836.43
114,130.62
115,320.7
116,44.75
117,749.66
118,324.18
119,899.6
120,113.98
121,789.61
122,221.0
123,209.03
124,589.77
125,360.86
126,823.92
127,477.36
128,989.54
129,938.78
130,532.77
131,481.54
132,192.31
133,908.83
134,25.63
135,241.22
136,53.27
137,105.08
138,120.54
139,975.47
140,76.49
141,895.37
142,122.86
143,829.05
144,468.44
145,204.21
146,559.06
147,740.46
148,317.55
149,379.32
150,756.87
151,468.89
152,930.79
153,848.76
154,986.33
155,824.07
156,861.78
157,167.01
158,516.67
159,303.43
160,832.08
161,905.09
162,743.01
163,995.62
164,774.65
165,757.1
166,430.01
167,734.82
168,663.29
169,531.53
170,982.96
171,778.25
172,802.78
173,518.24
174,741.53
175,456.16
176,907.39
177,629.58
178,522.2
179,626.11
180,821.53
181,425.33
182,25.26
183,466.55
184,488.1
185,402.91
186,458.93
187,772.3
188,196.15
189,844.6
190,181.57
191,21.21
192,731.39
193,809.01
194,637.76
195,79.12
196,957.18
197,359.74
198,141.56
199,923.29
200,778.1
201,814.89
202,901.54
203,154.86
204,622.7
205,684.33
206,888.36
207,334.94
208,905.58
209,616.61
210,313.5
211,186.24
212,329.43
213,753.81
214,141.61
215,915.26
216,165.45
217,845.78
218,515.85
219,398.7
220,608.38
221,606.49
222,521.56
223,242.44
224,365.28
225,77.16
226,909.72
227,88.58
228,263.43
229,803.79
230,899.88
231,990.33
232,580.3
233,121.78
234,488.73
235,362.21
236,392.54
237,125.48
238,689.27
239,944.66
240,324.96
241,738.96
242,155.32
243,170.71
244,409.23
245,564.55
246,633.98
247,409.39
248,545.22
249,834.33
250,965.1
251,983.53
252,163.09
253,767.71
254,265.92
255,654.89
256,761.38
257,231.1
258,410.15
259,455.42
260,796.81
261,592.5
262,773.24
263,407.71
264,597.62
265,650.75
266,510.36
267,614.61
268,535.53
269,466.05
270,241.54
271,540.38
272,972.62
273,958.22
274,845.11
275,227.97
276,932.32
277,892.34
278,38.59
279,763.28
280,241.21
281,916.48
282,75.99
283,450.08
284,842.27
285,857.32
286,977.84
287,349.44
288,193.55
289,527.36
290,135.44
291,174.15
292,121.61
293,741.6
294,248.63
295,713.72
296,230.06
297,304.35
298,690.45
299,626.47
300,716.12
301,980.69
302,243.75
303,22.31
304,119.86
305,688.16
306,614.69
307,956.9
308,971.67
309,194.26
310,758.51
311,100.23
312,129.42
313,960.37
314,813.28
315,294.36
316,77.11
317,982.33
318,905.34
319,511.4
320,936.93
321,873.85
322,136.75
323,976.5
324,186.31
325,986.39
326,550.88
327,628.37
328,341.17
329,427.06
330,233.03
331,34.71
332,916.4
333,294.26
334,803.32
335,386.06
336,952.12
337,460.85
338,863.36
339,824.8
340,496.27
341,580.97
342,136.32
343,121.41
344,157.37
345,33.27
346,288.22
347,872.71
348,253.61
349,41.68
350,688.27
351,507.11
352,159.3
353,859.09
354,42.17
355,60.88
356,898.03
357,119.94
358,369.75
359,525.14
360,404.34
361,259.34
362,653.89
363,228.43
364,515.27
365,156.7
366,90.85
367,932.79
368,853.41
369,716.13
370,453.43
371,574.06
372,285.26
373,861.25
374,881.4
375,360.5
376,181.46
377,332.21
378,462.32
379,392.93
380,756.82
381,137.43
382,207.73
383,181.06
384,564.2
385,650.76
386,458.11
387,922.57
388,318.44
389,543.38
390,848.28
391,566.95
392,289.82
393,708.58
394,470.89
395,408.83
396,440.86
397,603.65
398,177.61
399,871.94
400,560.03
401,959.76
402,396.49
403,202.94
404,120.16
405,395.02
406,527.77
407,671.79
408,21.1
409,558.01
410,451.46
411,722.22
412,673.87
413,428.19
414,850.63
415,666.03
416,451.83
417,279.36
418,269.52
419,787.7
420,403.49
421,30.12
422,227.87
423,600.17
424,293.06
425,252.8
426,801.32
427,53.36
428,478.72
429,698.8
430,855.65
431,47.6
432,643.94
433,959.28
434,74.35
435,464.02
436,624.39
437,903.68
438,770.86
439,115.64
440,376.67
441,294.32
442,401.03
443,349.88
444,142.77
445,488.85
446,615.86
447,847.96
448,692.95
449,789.61
450,61.63
451,112.13
452,179.62
453,839.49
454,295.42
455,175.68
456,475.53
457,526.18
458,882.59
459,753.86
460,443.78
461,810.55
462,877.79
463,468.4
464,149.64
465,696.41
466,92.74
467,277.14
468,578.61
469,808.27
470,577.15
471,15.49
472,135.22
473,670.11
474,407.19
475,222.49
476,983.65
477,886.7
478,893.7
479,931.13
480,572.58
481,407.74
482,720.15
483,96.1
484,849.49
485,15.87
486,706.16
487,860.67
488,361.94
489,17.23
490,198.82
491,219.77
492,583.33
493,875.35
494,599.36
495,969.03
496,702.2
497,232.82
498,667.28
499,212.58
500,598.59
501,750.23
502,54.32
503,788.46
504,241.19
505,604.27
506,553.96
507,947.01
508,829.85
509,159.28
510,242.99
511,312.89
512,739.79
513,528.84
514,150.29
515,770.53
516,947.18
517,465.68
518,969.9
519,630.16
520,506.19
521,558.32
522,820.1
523,490.66
524,611.8
525,203.87
526,174.04
527,160.99
528,111.75
529,691.87
530,16.9
531,735.1
532,347.13
533,118.92
534,569.02
535,928.48
536,281.26
537,406.88
538,95.85
539,233.02
540,180.19
541,829.64
542,742.86
543,132.63
544,970.98
545,612.53
546,446.18
547,706.07
548,697.14
549,239.8
550,237.64
551,441.1
552,377.11
553,320.81
554,81.49
555,524.43
556,784.61
557,899.03
558,575.19
559,211.58
560,49.53
561,975.86
562,581.45
563,356.51
564,715.68
565,436.34
566,26.88
567,84.87
568,587.46
569,568.34
570,232.62
571,136.54
572,939.87
573,646.05
574,945.67
575,481.68
576,437.35
577,32.84
578,928.16
579,470.18
580,617.02
581,560.76
582,219.64
583,909.33
584,289.12
585,990.33
586,92.16
587,762.77
588,409.63
589,195.4
590,378.07
591,852.74
592,362.03
593,67.13
594,930.01
595,152.37
596,383.29
597,533.76
598,963.68
599,82.97
600,485.71
601,466.72
602,151.61
603,831.06
604,282.04
605,192.97
606,672.9
607,417.39
608,45.75
609,261.93
610,92.69
611,944.66
612,779.2
613,281.43
614,686.01
615,893.66
616,155.17
617,568.65
618,687.92
619,271.43
620,957.58
621,707.05
622,154.09
623,996.67
624,198.8
625,643.98
626,706.8
627,377.73
628,653.24
629,159.68
630,735.56
631,818.99
632,324.47
633,80.54
634,737.51
635,351.64
636,172.09
637,112.74
638,389.5
639,270.6
640,504.21
641,266.94
642,427.74
643,198.93
644,298.95
645,397.05
646,23.33
647,94.28
648,896.31
649,20.9
650,286.64
651,944.69
652,12.29
653,208.13
654,694.82
655,483.77
656,99.44
657,294.28
658,539.22
659,602.42
660,751.07
661,542.36
662,571.61
663,316.86
664,398.73
665,662.86
666,146.75
667,71.26
668,449.5
669,927.06
670,587.57
671,493.29
672,469.16
673,106.41
674,946.39
675,249.17
676,26.57
677,171.0
678,685.19
679,478.84
680,98.98
681,18.21
682,669.74
683,507.16
684,461.85
685,398.5
686,360.39
687,991.49
688,933.19
689,908.07
690,639.24
691,525.04
692,746.89
693,537.3
694,534.01
695,713.04
696,512.4
697,378.0
698,432.57
699,62.71
700,632.23
701,315.0
702,788.59
703,340.66
704,658.86
705,586.49
706,736.86
707,969.39
708,969.31
709,837.79
710,798.36
711,704.34
712,239.5
713,170.16
714,955.36
715,277.51
716,292.58
717,836.12
718,149.04
719,465.7
720,578.24
721,984.43
722,752.09
723,97.63
724,163.91
725,916.85
726,459.3
727,594.13
728,706.48
729,821.65
730,779.87
731,889.33
732,188.53
733,83.05
734,218.83
735,274.21
736,141.77
737,886.08
738,566.97
739,432.97
740,443.61
741,472.62
742,945.63
743,536.56
744,682.97
745,883.48
746,587.18
747,257.37
748,651.82
749,943.41
750,411.29
751,111.52
752,58.36
753,504.62
754,711.77
755,400.73
756,358.45
757,659.22
758,457.91
759,851.44
760,116.44
761,352.6
762,335.45
763,347.06
764,273.39
765,217.63
766,68.2
767,263.44
768,475.43
769,903.27
770,142.91
771,724.38
772,109.62
773,671.64
774,967.14
775,729.88
776,780.88
777,252.39
778,789.63
779,493.47
780,358.44
781,316.04
782,563.36
783,194.7
784,89.1
785,686.49
786,365.97
787,283.33
788,801.38
789,440.87
790,974.07
791,557.02
792,207.45
793,259.14
794,193.84
795,632.38
796,679.98
797,173.59
798,302.37
799,884.59
800,149.31
801,223.94
802,358.3
803,881.44
804,371.24
805,161.7
806,116.15
807,458.49
808,749.41
809,830.87
810,186.47
811,201.05
812,199.68
813,499.03
814,81.28
815,184.75
816,864.02
817,150.42
818,478.04
819,351.06
820,251.75
821,403.98
822,849.5
823,409.99
824,869.24
825,195.52
826,637.98
827,900.81
828,754.17
829,287.11
830,929.54
831,73.91
832,778.74
833,956.42
834,435.39
835,905.74
836,346.18
837,41.13
838,676.87
839,624.44
840,382.16
841,128.02
842,332.73
843,32.44
844,209.55
845,697.7
846,70.75
847,855.25
848,875.29
849,912.63
850,371.7
851,53.17
852,712.64
853,270.53
854,803.4
855,264.05
856,115.53
857,131.37
858,326.13
859,526.49
860,185.11
861,54.05
862,132.41
863,513.03
864,126.62
865,402.98
866,164.09
867,474.39
868,259.9
869,882.62
870,900.92
871,974.64
872,200.74
873,551.21
874,783.63
875,781.43
876,171.6
877,671.12
878,915.33
879,909.36
880,644.36
881,750.83
882,161.9
883,609.69
884,926.1
885,332.55
886,208.05
887,104.4
888,623.86
889,589.46
890,266.35
891,949.26
892,228.04
893,308.24
894,297.43
895,434.64
896,704.37
897,359.57
898,460.82
899,939.66
900,643.89
901,319.59
902,526.01
903,480.86
904,679.37
905,828.42
906,882.4
907,125.47
908,611.92
909,803.26
910,900.66
911,679.75
912,324.02
913,265.65
914,469.84
915,946.54
916,548.13
917,867.38
918,811.03
919,249.75
920,307.53
921,420.1
922,566.83
923,181.68
924,92.76
925,237.01
926,69.47
927,797.89
928,312.61
929,575.27
930,413.25
931,576.43
932,592.55
933,269.28
934,467.41
935,256.92
936,18.15
937,829.58
938,354.65
939,568.41
940,738.74
941,936.66
942,157.18
943,142.29
944,30.24
945,495.77
946,58.72
947,409.35
948,31.64
949,30.21
950,754.08
951,184.88
952,992.01
953,781.34
954,166.45
955,305.82
956,983.33
957,268.11
958,870.94
959,98.04
960,204.15
961,616.49
962,849.33
963,273.02
964,475.89
965,298.74
966,774.41
967,358.98
968,415.36
969,48.75
970,748.76
971,928.3
972,360.48
973,881.42
974,790.12
975,545.45
976,41.54
977,736.47
978,756.28
979,906.39
980,852.25
981,981.71
982,675.6
983,551.95
984,607.29
985,758.87
986,249.89
987,637.34
988,698.64
989,826.14
990,673.78
991,165.85
992,286.72
993,97.12
994,750.97
995,257.47
996,397.95
997,272.98
998,850.6
999,483.04
1000,100.1
1001,622.49
1002,619.88
1003,519.26
1004,636.69
1005,929.45
1006,612.29
1007,15.99
1008,717.73
1009,229.1
1010,953.34
1011,739.18
1012,455.53
1013,931.93
1014,212.18
1015,567.79
1016,219.36
1017,230.21
1018,784.02
1019,490.07
1020,914.8
1021,239.6
1022,198.44
1023,799.38
1024,662.06
1025,36.37
1026,10.38
1027,596.45
1028,204.51
1029,923.53
1030,336.78
1031,193.92
1032,622.1
1033,263.59
1034,510.03
1035,657.61
1036,42.96
1037,347.34
1038,612.07
1039,759.06
1040,549.79
1041,508.99
1042,626.29
1043,65.29
1044,94.6
1045,589.12
1046,73.37
1047,211.97
1048,794.17
1049,199.69
1050,388.13
1051,921.31
1052,235.79
1053,785.82
1054,814.83
1055,99.26
1056,436.52
1057,158.77
1058,541.48
1059,232.65
1060,177.51
1061,394.78
1062,252.04
1063,546.07
1064,48.2
1065,692.38
1066,761.66
1067,427.99
1068,918.68
1069,722.54
1070,162.91
1071,437.7
1072,425.8
1073,770.56
1074,956.18
1075,507.02
1076,481.05
1077,871.43
1078,757.34
1079,31.28
1080,612.99
1081,813.17
1082,996.7
1083,839.55
1084,446.83
1085,57.28
1086,968.03
1087,85.61
1088,420.35
1089,328.39
1090,224.88
1091,224.53
1092,15.21
1093,460.36
1094,412.93
1095,20.83
1096,78.41
1097,548.1
1098,329.84
1099,111.28
1100,932.02
1101,958.12
