OrderID,Amount
0,188.48
1,675.48
2,984.75
3,733.86
4,920.73
5,196.9
6,790.69
7,77.54
8,220.53
9,362.96
10,87.27
11,429.7
12,241.5
13,192.94
14,926.22
15,839.58
16,549.13
17,47.52
18,643.74
19,947.65
20,239.61
21,398.84
22,164.73
23,136.1
24,151.46
25,910.51
26,197.75
27,971.83
28,619.44
29,616.7
30,818.47
31,356.46
32,358.56
33,564.19
34,142.28
35,392.39
36,770.7
37,198.53
38,735.94
39,238.2
40,422.53
41,25.88
42,799.52
43,499.31
44,160.75
45,496.82
46,316.4
47,413.52
48,584.26
49,216.23
50,976.26
51,15.75
52,546.13
53,314.8
54,843.72
55,203.4
56,674.78
57,59.48
58,797.9
59,675.55
60,659.81
61,750.35
62,329.4
63,471.38
64,170.85
65,482.19
66,403.08
67,888.71
68,820.49
69,77.34
70,364.73
71,88.67
72,717.41
73,362.43
74,888.23
75,729.27
76,792.95
77,804.2
78,702.59
79,59.16
80,978.5
81,414.34
82,468.27
83,801.59
84,217.19
85,713.3
86,299.39
87,874.67
88,333.42
89,596.96
90,65.17
91,656.17
92,48.96
93,515.18
94,65.36
95,915.89
96,446.05
97,36.18
98,408.48
99,296.55
100,239.26
101,763.08
102,344.69
103,166.38
104,877.41
105,935.66
106,269.56
107,953.44
108,778.67
109,86.43
110,336.43
111,290.11
112,880.58
113,379.62
114,951.53
115,731.63
116,823.94
117,867.32
118,493.02
119,305.08
120,508.43
121,162.77
122,939.13
123,675.28
124,359.76
125,298.94
126,440.83
127,775.8
128,577.0
129,383.51
130,978.61
131,55.04
132,352.27
133,49.19
134,508.61
135,32.86
136,472.56
137,813.34
138,688.71
139,999.61
140,439.5
141,17.31
142,388.42
143,893.88
144,952.34
145,710.81
146,147.4
147,257.51
148,707.01
149,537.35
150,322.9
151,11.13
152,25.72
153,312.29
154,30.23
155,29.91
156,906.94
157,555.96
158,426.33
159,504.11
160,570.81
161,238.9
162,544.28
163,496.2
164,897.8
165,219.43
166,932.85
167,891.77
168,595.68
169,468.75
170,260.09
171,663.34
172,122.84
173,509.11
174,910.01
175,485.6
176,139.44
177,562.38
178,186.71
179,977.4
180,286.84
181,285.14
182,715.22
