OrderID,Amount
0,20.04
1,476.66
2,607.97
3,621.07
4,580.2
5,753.18
6,148.06
7,464.79
8,617.55
9,749.6
10,46.5
11,105.82
12,452.33
13,904.19
14,513.33
15,928.74
16,310.07
17,683.31
18,683.52
19,725.73
20,807.88
21,828.57
22,648.06
23,174.99
24,606.91
25,58.52
26,24.7
27,275.79
28,280.0
29,709.29
30,483.84
31,203.62
32,239.46
33,363.98
34,115.93
35,176.61
36,972.33
37,134.66
38,339.3
39,981.35
40,960.78
41,747.68
42,765.44
43,348.46
44,119.1
45,98.78
46,512.46
47,343.07
48,757.54
49,919.94
50,418.05
51,859.1
52,716.08
53,681.0
54,509.04
55,811.83
56,519.35
57,190.83
58,620.28
59,869.35
60,111.98
61,104.14
62,452.65
63,720.64
64,565.88
65,469.84
66,38.13
67,252.9
68,923.85
69,483.23
70,755.39
71,196.08
72,339.55
73,472.66
74,921.35
75,828.63
76,171.66
77,45.99
78,953.05
79,258.14
80,61.6
81,913.02
82,931.41
83,903.6
84,260.73
85,479.57
86,120.14
87,929.06
88,471.61
89,432.06
90,223.53
91,277.53
92,506.01
93,993.0
94,144.91
95,216.09
96,512.4
97,422.05
98,310.8
99,601.27
100,730.29
101,999.58
102,487.06
103,45.18
104,297.13
105,655.59
106,271.77
107,477.45
108,992.53
109,502.64
110,942.03
111,304.02
112,342.12
113,252.69
114,193.92
115,217.94
116,409.3
117,248.98
118,89.21
119,946.48
120,634.64
121,546.48
122,757.62
123,502.6
124,72.25
125,27.49
126,558.97
127,962.49
128,234.56
129,869.53
130,388.29
131,723.86
132,803.84
133,523.29
134,498.86
135,101.97
136,549.11
137,114.37
138,314.34
139,187.47
140,305.87
141,803.27
142,700.88
143,242.73
144,814.36
145,103.34
146,98.35
147,750.67
148,226.16
149,390.73
150,380.36
151,155.63
152,144.75
153,976.5
154,263.57
155,941.13
156,918.51
157,491.74
158,399.22
159,670.18
160,275.02
161,429.31
162,948.54
163,971.33
164,685.68
165,23.7
166,129.9
167,248.85
168,747.61
169,483.54
170,600.86
171,81.58
172,369.83
173,577.19
174,657.31
175,95.07
176,854.16
177,363.26
178,83.95
179,179.76
180,480.91
181,842.4
182,770.48
183,328.12
184,224.32
185,950.24
186,893.55
187,620.28
188,184.18
189,59.8
190,532.25
191,898.34
192,736.61
193,548.9
194,700.68
195,110.01
196,952.55
197,57.64
198,527.31
199,130.18
200,544.55
201,599.38
202,345.25
203,736.58
204,195.34
205,484.95
206,294.94
207,238.66
208,618.21
209,906.07
210,600.04
211,390.18
212,999.08
213,707.25
214,260.77
215,857.71
216,228.82
217,174.49
218,484.96
219,87.89
220,158.64
221,677.07
222,265.95
223,784.04
224,145.59
225,25.56
226,17.28
227,654.53
228,826.18
229,688.77
230,821.1
231,481.42
232,623.91
233,598.47
234,825.51
235,441.12
236,421.37
237,339.82
238,957.11
239,466.74
240,343.6
241,190.01
242,680.31
243,883.63
244,875.73
245,291.6
246,889.85
247,357.66
248,580.84
249,494.27
250,519.92
251,286.8
252,700.2
253,274.37
254,763.09
255,743.21
256,659.48
257,443.04
258,867.63
259,223.54
260,957.77
261,857.55
262,636.81
263,120.91
264,97.02
265,388.77
266,56.16
267,224.03
268,643.84
269,146.09
270,42.9
271,728.18
272,68.59
273,455.37
274,10.26
275,836.55
276,784.86
277,691.41
278,47.88
279,609.53
280,52.1
281,156.74
282,898.17
283,502.94
284,405.53
285,143.08
286,954.65
287,796.41
288,953.41
289,319.87
290,168.42
291,213.6
292,230.25
293,103.82
294,31.89
295,338.25
296,692.62
297,254.35
298,681.33
299,305.8
300,530.17
301,468.33
302,257.02
303,690.27
304,21.39
305,231.66
306,758.82
307,838.12
308,791.02
309,619.12
310,142.18
311,486.27
312,111.68
313,322.9
314,318.12
315,349.03
316,117.83
317,687.1
318,377.57
319,302.2
320,646.46
321,342.24
322,909.92
323,687.96
324,484.68
325,808.9
326,396.96
327,732.54
328,442.43
329,799.62
330,945.83
331,766.36
332,497.85
333,618.04
334,729.78
335,237.11
336,771.07
337,822.65
338,695.0
339,372.67
340,597.31
341,197.23
342,927.75
343,744.12
344,639.22
345,426.62
346,323.45
347,254.05
348,10.94
349,143.09
350,400.87
351,166.11
352,487.57
353,678.9
354,462.72
355,69.46
356,806.72
357,779.37
358,943.78
359,603.65
360,463.47
361,770.94
362,714.96
363,726.63
364,686.26
365,760.01
366,177.82
367,606.56
368,363.16
369,717.05
370,92.54
371,226.59
372,549.54
373,122.03
374,245.81
375,382.49
376,772.73
377,318.24
378,771.84
379,653.09
380,584.61
381,944.79
382,622.64
383,230.57
384,884.0
385,910.17
386,815.19
387,447.82
388,45.97
389,824.4
390,786.62
391,784.27
392,858.51
393,928.2
394,904.86
395,198.53
396,79.11
397,679.27
398,373.4
399,515.34
400,655.03
401,308.94
402,233.16
403,815.04
404,127.02
405,904.6
406,940.48
407,439.55
