OrderID,Amount
0,249.57
1,93.12
2,472.75
3,84.16
4,760.95
5,542.93
6,325.58
7,108.34
8,501.47
9,595.13
10,548.62
11,935.96
12,332.85
13,477.13
14,240.31
15,721.12
16,101.31
17,108.08
18,370.12
19,725.78
20,113.88
21,354.45
22,500.88
23,732.24
24,874.55
25,805.33
26,202.36
27,625.0
28,556.12
29,955.83
30,834.52
31,384.32
32,643.4
33,837.2
34,532.04
35,547.51
36,799.49
37,586.25
38,144.35
39,806.69
40,236.8
41,112.85
42,321.64
43,888.89
44,439.81
45,819.96
46,80.12
47,389.86
48,221.58
49,22.46
50,56.51
51,247.73
52,653.65
53,255.65
54,644.88
55,878.81
56,320.64
57,899.16
58,839.88
59,732.42
60,177.99
61,662.83
62,442.39
63,654.29
64,527.68
65,235.49
66,209.13
67,404.45
68,495.63
69,60.47
70,128.37
71,395.27
72,556.24
73,601.97
74,402.14
75,260.73
76,897.92
77,669.33
78,783.96
79,364.02
80,485.18
81,270.41
82,368.48
83,276.91
84,48.46
85,946.29
86,351.54
87,924.96
88,776.1
89,763.28
90,862.21
91,253.54
92,599.45
93,924.27
94,956.9
95,246.87
96,249.7
97,668.43
98,181.74
99,848.21
100,86.89
101,724.68
102,199.01
103,145.45
104,541.6
105,494.94
106,294.49
107,613.87
108,360.41
109,664.57
110,225.82
111,480.02
112,226.77
113,594.24
114,494.34
115,716.16
116,957.35
117,596.39
118,881.68
119,862.34
120,771.22
121,242.2
122,431.62
123,17.54
124,271.64
125,388.49
126,174.26
127,260.21
128,436.93
129,94.38
130,720.76
131,976.23
132,846.53
133,189.33
134,964.27
135,335.13
136,13.6
137,269.77
138,717.2
139,933.32
140,959.6
141,946.06
142,690.1
143,309.37
144,355.0
145,965.94
146,960.81
147,250.06
148,568.42
149,402.07
150,102.63
151,115.83
152,209.31
153,374.63
154,163.3
155,937.49
156,396.98
157,406.47
158,333.21
159,83.99
160,121.96
161,48.98
162,329.52
163,414.17
164,407.45
165,689.57
166,975.58
167,805.76
168,198.6
169,493.28
170,331.9
171,187.23
172,181.93
173,842.72
174,702.03
175,533.49
176,435.72
177,180.35
178,699.32
179,585.61
180,591.75
181,363.71
182,798.76
183,711.35
184,715.55
185,81.98
186,390.67
187,388.18
188,828.94
189,424.69
190,976.5
191,77.24
192,287.52
193,597.39
194,262.43
195,741.76
196,466.47
197,360.09
198,694.34
199,42.04
200,72.26
201,810.33
202,629.15
203,420.66
204,371.51
205,15.08
206,991.13
207,125.1
208,214.92
209,58.4
210,271.72
211,494.73
212,489.01
213,224.55
214,702.18
215,689.64
216,833.53
217,876.88
218,170.65
219,968.51
220,302.12
221,270.37
222,342.18
223,836.33
224,817.82
225,879.66
226,245.59
227,800.88
228,998.45
229,521.07
230,430.27
231,212.67
232,854.72
233,441.4
234,209.44
235,911.9
236,444.23
237,995.94
238,925.52
239,462.92
240,174.24
241,66.67
242,131.75
243,434.22
244,628.75
245,122.73
246,513.49
247,843.19
248,315.15
249,78.25
250,480.12
251,783.97
252,415.66
253,532.25
254,913.49
255,46.03
256,563.96
257,848.71
258,825.71
259,569.07
260,847.15
261,185.54
262,688.15
263,278.65
264,885.7
265,783.68
266,85.57
267,40.05
268,922.65
269,552.85
270,434.39
271,356.99
272,530.97
273,270.98
274,42.58
275,318.25
276,969.38
277,962.76
278,318.67
279,786.44
280,926.13
281,809.96
282,487.84
283,338.79
284,487.06
285,388.15
286,880.54
287,530.92
288,864.0
289,596.01
290,560.1
291,557.74
292,316.09
293,277.1
294,439.64
295,507.79
296,424.97
297,53.11
298,969.04
299,918.83
300,115.74
301,928.3
302,338.66
303,899.37
304,692.72
305,24.3
306,214.99
307,964.28
308,458.17
309,182.52
310,195.4
311,859.57
312,90.55
313,94.82
314,315.63
315,301.85
316,67.4
317,337.29
318,770.6
319,318.1
320,832.79
321,636.57
322,908.7
323,324.36
324,753.47
325,852.25
326,973.79
327,651.68
328,102.97
329,189.05
330,152.92
331,499.31
332,30.32
333,848.95
334,997.22
335,355.28
336,10.53
337,336.64
338,105.18
339,771.61
340,334.26
341,709.1
342,155.06
343,315.33
344,477.71
345,446.56
346,669.67
347,823.99
348,571.93
349,790.15
350,181.64
351,39.58
352,403.9
353,497.32
354,22.54
355,119.44
356,565.53
357,746.31
358,337.19
359,845.22
360,863.88
361,778.27
362,499.43
363,832.63
364,475.99
365,212.49
366,674.28
367,463.42
368,813.41
369,793.74
370,377.97
371,129.07
372,607.23
373,742.44
374,747.31
375,260.44
376,496.55
377,657.18
378,851.46
379,693.59
380,362.22
381,676.2
382,814.89
383,995.15
384,573.17
385,871.68
386,354.06
387,188.97
388,122.62
389,432.72
390,180.24
391,401.18
392,819.5
393,600.62
394,637.54
395,840.08
396,744.55
397,452.3
398,967.95
399,13.65
400,773.48
401,206.17
402,994.37
403,93.88
404,524.29
405,501.22
406,875.32
407,244.99
408,908.32
409,933.68
410,563.12
411,620.67
412,45.73
413,394.34
414,256.68
415,270.21
416,436.88
417,968.61
418,758.08
419,318.65
420,35.48
421,645.18
422,381.25
423,692.14
424,885.68
425,41.02
426,699.13
427,300.68
428,922.33
429,107.32
430,427.54
431,990.45
432,26.64
433,838.17
434,244.04
435,560.94
436,935.29
437,762.29
438,547.75
439,984.59
440,971.53
441,459.89
442,155.83
443,988.09
444,649.48
445,819.67
446,627.86
447,154.52
448,672.93
449,703.62
450,205.64
451,700.93
452,134.24
453,419.91
454,506.65
455,660.35
456,754.86
457,513.53
458,332.84
459,145.27
460,231.07
461,144.72
462,588.27
463,827.74
464,198.49
465,701.83
466,768.08
467,528.18
468,717.87
469,247.92
470,108.02
471,109.73
472,175.84
473,99.83
474,987.56
475,797.49
476,916.33
477,796.02
478,620.8
479,708.94
480,350.09
481,707.58
482,104.03
483,368.98
484,85.77
485,572.94
486,19.44
487,855.08
488,796.3
489,689.82
490,248.71
491,121.59
492,902.53
493,213.04
494,100.54
495,919.9
496,420.05
497,499.01
498,332.17
499,827.85
500,610.96
501,886.0
502,465.88
503,910.56
504,901.71
505,858.35
506,900.59
507,272.2
508,140.24
509,53.43
510,887.05
511,880.26
512,691.51
513,175.15
514,302.84
515,864.77
516,376.69
517,53.78
518,16.31
519,331.74
520,477.26
521,858.87
522,20.24
523,155.52
524,147.15
525,19.78
526,160.47
527,49.38
528,105.57
529,402.14
530,716.99
531,790.57
532,389.92
533,905.75
534,656.58
535,768.23
536,705.62
537,383.2
538,759.99
539,894.18
540,933.18
541,851.68
542,748.89
543,151.64
544,409.59
545,433.74
546,236.95
547,250.17
548,544.16
549,279.75
550,237.46
551,14.37
552,102.14
553,258.4
554,365.31
555,766.54
556,888.1
557,486.58
558,685.9
559,24.91
560,370.28
561,370.43
562,409.41
563,186.85
564,413.32
565,950.15
566,136.16
567,257.79
568,627.55
569,715.52
570,721.52
571,493.07
572,944.68
573,88.72
574,836.99
575,654.46
576,514.91
577,793.05
578,268.05
579,45.83
580,46.62
581,105.78
582,159.49
583,814.38
584,186.22
585,379.97
586,534.94
587,748.63
588,438.89
589,658.96
590,660.84
591,114.55
592,982.19
593,308.93
594,78.53
595,846.09
596,468.71
597,764.59
598,82.17
599,520.38
600,717.69
601,573.78
602,593.3
603,833.73
604,727.83
605,363.23
606,262.18
607,219.85
608,645.6
609,896.13
610,871.58
611,203.93
612,930.71
613,720.86
614,940.25
615,990.37
616,623.47
617,752.9
618,290.8
619,696.54
620,239.31
621,650.44
622,765.28
623,115.6
624,596.68
625,933.7
626,927.11
627,603.03
628,905.55
629,316.52
630,90.52
631,826.68
632,201.82
633,573.93
634,370.98
635,712.25
636,811.52
637,255.54
638,612.58
639,356.03
640,485.13
641,275.8
642,104.36
643,554.01
644,872.63
645,994.52
646,971.3
647,360.12
648,258.76
649,180.29
650,555.71
651,455.61
652,152.23
653,844.81
654,139.08
655,472.36
656,839.3
657,639.91
658,500.7
659,424.11
660,988.68
661,114.25
662,161.42
663,10.68
664,816.94
665,229.13
666,451.39
667,894.69
668,296.36
669,940.02
670,648.27
671,132.19
672,834.12
673,245.53
674,768.2
675,643.48
676,946.49
677,180.99
678,16.17
679,554.21
680,330.81
681,591.68
682,460.16
683,166.55
684,225.23
685,514.26
686,161.06
687,313.72
688,541.13
689,20.59
690,189.11
691,216.61
692,823.8
693,234.56
694,865.98
695,94.81
696,377.52
697,441.23
698,111.08
699,501.01
700,778.32
701,279.55
702,297.3
703,221.19
704,856.53
705,851.5
706,402.98
707,222.13
708,212.94
709,951.27
710,670.38
711,158.2
712,466.6
713,895.37
714,955.18
715,615.03
716,387.11
717,479.4
718,466.65
719,517.49
720,366.97
721,45.48
722,86.24
723,316.96
724,907.41
725,383.09
726,241.94
727,23.41
728,157.75
729,81.26
730,871.73
731,371.79
732,46.85
733,629.62
734,453.52
735,301.13
736,114.83
737,538.41
738,390.79
739,728.27
740,848.09
741,644.69
742,69.95
743,430.91
744,988.1
745,987.98
746,677.23
747,485.63
748,649.73
749,141.89
750,109.39
751,303.41
752,816.4
753,331.32
754,123.95
755,683.74
756,546.24
757,656.84
758,490.91
759,370.65
760,19.22
761,801.24
762,661.1
763,260.79
764,512.58
765,336.04
766,426.06
767,62.57
768,463.14
769,318.92
770,910.1
771,309.34
772,262.16
773,180.38
774,104.1
775,231.16
