OrderID,Amount
0,311.43
1,902.83
2,235.65
3,905.46
4,233.52
5,429.03
6,833.93
7,529.27
8,60.3
9,625.88
10,177.08
11,184.34
12,301.09
13,817.42
14,180.61
15,708.42
16,19.42
17,711.68
18,297.7
19,687.07
20,431.08
21,114.91
22,570.47
23,511.07
24,131.83
25,560.27
26,62.14
27,944.49
28,499.41
29,544.2
30,338.86
31,78.29
32,902.54
33,623.07
34,417.34
35,972.93
36,614.88
37,380.08
38,462.72
39,736.79
40,622.59
41,458.15
42,535.76
43,455.18
44,23.8
45,218.34
46,655.09
47,516.77
48,307.66
49,946.52
50,793.41
51,733.99
52,885.35
53,388.71
54,80.89
55,728.52
56,755.96
57,738.52
58,804.37
59,610.73
60,738.8
61,274.91
62,264.86
63,147.98
64,766.02
65,239.07
66,967.23
67,634.03
68,961.82
69,629.29
70,230.02
71,628.73
72,686.72
73,598.74
74,399.55
75,173.97
76,95.61
77,539.9
78,808.6
79,161.99
80,162.62
81,157.15
82,421.13
83,720.47
84,302.13
85,141.34
86,963.81
87,869.85
88,706.92
89,975.5
90,45.22
91,423.23
92,423.7
93,185.16
94,831.85
95,187.54
96,301.5
97,736.05
98,536.47
99,470.64
100,687.88
101,468.65
102,350.29
103,173.55
104,870.17
105,27.02
106,760.97
107,122.34
108,288.07
109,961.59
110,594.11
111,968.91
112,810.31
113,460.72
114,837.07
115,729.03
116,34.53
117,280.96
118,336.31
119,950.11
120,302.71
121,213.16
122,243.03
123,97.47
124,115.26
125,510.45
126,697.72
127,871.08
128,695.29
129,930.33
130,207.56
131,564.71
132,666.17
133,572.76
134,364.05
135,235.19
136,626.72
137,117.35
138,548.37
139,366.22
140,242.11
141,708.26
142,526.77
143,731.81
144,542.02
145,614.03
146,686.92
147,993.71
148,384.44
149,783.66
150,624.24
151,43.31
152,438.57
153,40.72
154,454.55
155,545.65
156,442.05
157,990.36
158,939.26
159,907.19
160,451.93
161,254.06
162,312.74
163,975.98
164,774.98
165,575.12
166,445.39
167,519.37
168,778.67
169,850.97
170,495.59
171,954.57
172,839.8
173,267.4
174,779.03
175,952.8
176,214.21
177,928.89
178,295.12
179,650.25
180,442.24
181,803.54
182,303.03
183,832.1
184,527.98
185,685.86
186,158.57
187,341.23
188,96.71
189,600.8
190,93.15
191,396.82
192,296.93
193,101.7
194,166.41
195,597.43
196,646.45
197,261.31
198,608.36
199,88.73
200,302.88
201,527.05
202,244.08
203,909.58
204,763.98
205,339.98
206,355.88
207,392.12
208,768.84
209,465.03
210,892.2
211,137.51
212,408.36
213,890.9
214,880.33
215,471.36
216,613.32
217,875.3
218,238.41
219,288.83
220,231.45
221,24.63
222,207.92
223,930.76
224,945.44
225,447.47
226,755.79
227,348.62
228,528.3
229,944.91
230,91.11
231,592.18
232,697.11
233,42.52
234,797.29
235,151.74
236,201.34
237,747.1
238,563.97
239,130.46
240,534.16
241,578.35
242,64.98
243,259.65
244,366.49
245,153.56
246,12.11
247,848.31
248,550.0
249,589.26
250,733.32
251,625.87
252,307.11
253,642.55
254,508.15
255,849.37
256,696.63
257,253.8
258,625.14
259,130.06
260,726.9
261,877.82
262,449.08
263,310.63
264,652.87
265,34.31
266,175.08
267,799.24
268,943.88
269,832.56
270,184.33
271,861.5
272,151.97
273,178.2
274,447.59
275,665.17
276,754.86
277,445.46
278,679.15
279,837.93
280,381.32
281,803.44
282,125.51
283,177.14
284,863.47
285,85.33
286,184.68
287,183.74
288,690.92
289,960.36
290,882.84
291,366.55
292,540.74
293,171.1
294,102.31
295,799.83
296,547.31
297,306.62
298,938.13
299,782.02
300,697.64
301,369.12
302,568.23
303,353.28
304,537.01
305,805.03
306,409.29
307,983.87
308,53.45
309,276.42
310,694.37
311,19.48
312,377.32
313,168.99
314,792.04
315,211.84
316,938.3
317,906.4
318,780.57
319,264.55
320,863.67
321,357.53
322,54.2
323,810.19
324,511.53
325,336.83
326,628.47
327,597.13
328,460.73
329,76.63
330,47.28
331,30.4
332,775.84
333,542.71
334,863.63
335,753.2
336,475.54
337,161.42
338,479.29
339,437.57
340,883.35
341,287.16
342,886.04
343,733.67
344,326.37
345,818.44
346,267.69
347,75.24
348,536.39
349,440.57
350,234.95
351,757.63
352,957.84
353,237.72
354,184.98
355,106.64
356,855.27
357,594.27
358,352.97
359,222.58
360,72.02
361,379.13
362,666.3
363,220.06
364,76.4
365,763.59
366,453.22
367,752.31
368,345.31
369,453.08
370,678.87
371,264.34
372,589.22
373,572.16
374,10.36
375,883.97
376,380.7
377,835.91
378,773.97
379,822.94
380,340.19
381,308.26
382,985.83
383,565.88
384,871.22
